mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
25	24	48	48	0.0	3/8	3/8	Dynamic	2/4	2	1	0					p										
25	24	48	48	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	229									42		
25	24	93/2	93/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	230									41		
25	24	47	47	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	231									41		
25	24	95/2	95/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	232									41		
25	24	48	48	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	233											
26	25	97/2	97/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	234									42		
26	25	49	49	0.0	1/8	1/8	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>dimin."						42		
26	25	49	49	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	235									42		
26	25	99/2	99/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	236									42		
26	25	50	50	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	237											
26	25	49	49	1.0	1/8	1/8	Chord	2/4	2	2	1/4		1/4	1	238									43		
26	25	50	50	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	239									43		
27	26	51	51	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	240									44		
27	26	52	52	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	241									44		
27	26	101/2	101/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	242									43		
27	26	51	51	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	243									43		
27	26	103/2	103/2	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	244									43		
28	27	105/2	105/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	245									44		
28	27	53	53	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	246											
28	27	107/2	107/2	0.0	1/4	1/4	Dynamic	2/4	2	1	0					pp										
28	27	54	54	0.0	3/8	3/8	Dynamic	2/4	2	1	0					mf										
28	27	54	54	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	247									45		
28	27	105/2	105/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	248									43		
28	27	53	53	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	249									43		
28	27	107/2	107/2	0.25	1/4	1/4	Chord	2/4	2	2	1/16		1/16	1	250											
29	28	56	56	0.0	3/8	3/8	Dynamic	2/4	1	1	0					p										
29	28	56	56	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	251									46		
29	28	109/2	109/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	252									45		
29	28	55	55	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	253									45		
29	28	111/2	111/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	254									45		
29	28	56	56	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	255											
30	29	113/2	113/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	256									46		
30	29	57	57	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	257									46		
30	29	115/2	115/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	258									46		
30	29	58	58	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	259											
30	29	113/2	113/2	0.0	0	0	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>poco calando"								
30	29	57	57	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	260									47		
30	29	58	58	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	261									47		
31	30	59	59	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	262									48		
31	30	60	60	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	263									48		
31	30	117/2	117/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	264									47		
31	30	59	59	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	265									47		
31	30	119/2	119/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	266									47		
32	31	121/2	121/2	0.0	0	0	Dynamic	2/4	1	1	0					pp										
32	31	121/2	121/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	267											
32	31	249/4	249/4	0.0	7/16	7/16	Dynamic	2/4	1	1	0					f										
32	31	249/4	249/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	268		articAccentStaccatoBelow									
32	31	121/2	121/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	269									47		
32	31	61	61	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	270									47		
32	31	123/2	123/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	271											
32	31	249/4	249/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	272		articAccentStaccatoBelow									
33	32	125/2	125/2	0.0	0	0	StaffText	2/4	1	1	0							risoluto a tempo								
33	32	125/2	125/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	273		articAccentStaccatoBelow									
33	32	63	63	0.0	1/8	1/8	Chord	2/4	1	1	0	grace16	1/16	1	274									49		
33	32	63	63	0.0	1/8	1/8	Chord	2/4	1	1	0	grace16	1/16	1	275									49		
33	32	63	63	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	276		articTenutoBelow							49		
33	32	127/2	127/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	277		articTenutoBelow							49		
33	32	64	64	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	278		articTenutoBelow							49		
33	32	125/2	125/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	279		articAccentStaccatoBelow									
33	32	63	63	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	280									50		
33	32	253/4	253/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	281									50		
33	32	127/2	127/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	282											
33	32	64	64	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	283		articTenutoBelow									
34	33	129/2	129/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	284		articTenutoBelow							49		
34	33	65	65	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	285		articTenutoBelow							49		
34	33	131/2	131/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	286		articTenutoBelow									
34	33	66	66	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	287									51		
34	33	265/4	265/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	288									51		
34	33	66	66	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	289									52		
34	33	129/2	129/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	290									53		
34	33	259/4	259/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	291									53		
34	33	65	65	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	292											
34	33	131/2	131/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	293		articTenutoBelow									
34	33	66	66	0.0	3/8	3/8	Spanner	2/4	2	1	0															6
34	33	66	66	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	294									54		6
35	34	133/2	133/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	295											
35	34	67	67	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	296											
35	34	135/2	135/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	297									55		
35	34	271/4	271/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	298									55		
35	34	68	68	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	299									55		
35	34	133/2	133/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	300											
35	34	67	67	1.5	1/8	1/8	Chord	2/4	1	2	3/8		1/4	3/2	301											
35	34	133/2	133/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	302											6
35	34	67	67	0.0	1/8	1/8	Spanner	2/4	2	1	0															
35	34	67	67	0.0	1/8	1/8	Spanner	2/4	2	1	0															7
35	34	67	67	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	303									56		7
35	34	135/2	135/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	304											7
35	34	68	68	0.0	3/8	3/8	Spanner	2/4	2	1	0															
35	34	68	68	0.0	3/8	3/8	Spanner	2/4	2	1	0															8
35	34	68	68	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	305									57		8
36	35	137/2	137/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	306									55		
36	35	275/4	275/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	307									55		
36	35	69	69	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	308											
36	35	70	70	0.0	3/8	3/8	Spanner	2/4	1	1	0														3	
36	35	70	70	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	309									58	3	
36	35	281/4	281/4	0.0	7/16	7/16	Spanner	2/4	1	1	0													58		
36	35	281/4	281/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	310									58		
36	35	70	70	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	311											
36	35	137/2	137/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	312											8
36	35	69	69	0.0	1/8	1/8	Spanner	2/4	2	1	0															
36	35	69	69	0.0	1/8	1/8	Spanner	2/4	2	1	0															9
36	35	69	69	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	313									59		9
36	35	139/2	139/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	314											9
36	35	70	70	0.0	3/8	3/8	Spanner	2/4	2	1	0															
36	35	70	70	0.0	3/8	3/8	Spanner	2/4	2	1	0															10
36	35	70	70	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	315									60		10
37	36	141/2	141/2	0.0	0	0	StaffText	2/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>poco dolce"						58		
37	36	141/2	141/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	316									58		
37	36	283/4	283/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	317									58		
37	36	71	71	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	318									58		
37	36	285/4	285/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	319									58		
37	36	143/2	143/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	320											
37	36	287/4	287/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	321											
37	36	72	72	0.0	3/8	3/8	Spanner	2/4	1	1	0														4	
37	36	72	72	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	322										4	
37	36	289/4	289/4	0.0	7/16	7/16	Spanner	2/4	1	1	0															
37	36	289/4	289/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	323											
37	36	141/2	141/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	324											
37	36	71	71	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	325											
37	36	143/2	143/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	326											
37	36	72	72	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	327									61		
37	36	141/2	141/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	328											10
37	36	71	71	0.0	1/8	1/8	Spanner	2/4	2	1	0															
37	36	71	71	1.5	1/8	1/8	Chord	2/4	2	1	3/8		1/4	3/2	329											
37	36	71	71	0.0	1/8	1/8	Spanner	2/4	2	2	0														5	
37	36	71	71	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	330									62	5	
37	36	143/2	143/2	0.0	1/4	1/4	Spanner	2/4	2	2	0													62		
37	36	143/2	143/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	331									62		
37	36	72	72	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	332									62		
38	37	291/4	291/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	333											
38	37	73	73	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	334											
38	37	293/4	293/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	335											
38	37	147/2	147/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	336											
38	37	295/4	295/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	337											
38	37	74	74	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	338											
38	37	297/4	297/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	339											
38	37	145/2	145/2	0.25	0	0	Chord	2/4	1	2	1/16		1/16	1	340									61		
38	37	291/4	291/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	341									61		
38	37	73	73	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	342											
38	37	147/2	147/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	343											
38	37	74	74	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	344									63		
38	37	145/2	145/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	345											
38	37	73	73	1.5	1/8	1/8	Chord	2/4	2	1	3/8		1/4	3/2	346									64		
38	37	145/2	145/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	347											
38	37	73	73	0.0	1/8	1/8	Spanner	2/4	2	2	0														6	
38	37	73	73	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	348										6	
38	37	147/2	147/2	0.0	1/4	1/4	Spanner	2/4	2	2	0															
38	37	147/2	147/2	0.25	1/4	1/4	Chord	2/4	2	2	1/16		1/16	1	349											
38	37	295/4	295/4	0.25	5/16	5/16	Chord	2/4	2	2	1/16		1/16	1	350											
38	37	74	74	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	351											
39	38	149/2	149/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	352											
39	38	299/4	299/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	353											
39	38	75	75	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	354											
39	38	301/4	301/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	355											
39	38	151/2	151/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	356											
39	38	303/4	303/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	357											
39	38	76	76	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	358											
39	38	305/4	305/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	359											
39	38	149/2	149/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	360									63		
39	38	75	75	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	361									63		
39	38	151/2	151/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	362									63		
39	38	76	76	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	363											
39	38	149/2	149/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	364											
39	38	75	75	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	365											
39	38	301/4	301/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	366											
39	38	151/2	151/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	367											
39	38	303/4	303/4	0.0	5/16	5/16	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>calando"								
39	38	303/4	303/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	368											
39	38	76	76	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	369											
39	38	305/4	305/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	370											
39	38	75	75	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	371									65		
39	38	151/2	151/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	372									65		
39	38	76	76	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	373									65		
40	39	307/4	307/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	374											
40	39	309/4	309/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	375											
40	39	311/4	311/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	376											
40	39	78	78	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	377											
40	39	313/4	313/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	378											
40	39	153/2	153/2	1.5	0	0	Chord	2/4	1	2	3/8		1/4	3/2	379											
40	39	78	78	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	380									66		
40	39	153/2	153/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	381											
40	39	307/4	307/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	382											
40	39	77	77	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	383									67		
40	39	309/4	309/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	384									67		
40	39	155/2	155/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	385									67		
40	39	311/4	311/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	386											
40	39	78	78	0.0	3/8	3/8	Dynamic	2/4	2	1	0					p										
40	39	78	78	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	387									68		
40	39	313/4	313/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	388									68		
40	39	153/2	153/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	389									65		
40	39	77	77	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	390											
41	40	157/2	157/2	0.0	0	0	StaffText	2/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>concentrando (meno mosso)"								
41	40	157/2	157/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	391											
41	40	315/4	315/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	392											
41	40	79	79	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	393											
41	40	317/4	317/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	394											
41	40	159/2	159/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	395											
41	40	319/4	319/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	396											
41	40	321/4	321/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	397											
41	40	157/2	157/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	398									66		
41	40	79	79	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	399									66		
41	40	159/2	159/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	400									66		
41	40	80	80	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	401											
41	40	321/4	321/4	0.25	7/16	7/16	Chord	2/4	1	3	1/16		1/16	1	402											
41	40	157/2	157/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	403									68		
41	40	315/4	315/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	404											
41	40	79	79	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	405									69		
41	40	317/4	317/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	406									69		
41	40	159/2	159/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	407									69		
41	40	319/4	319/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	408											
41	40	80	80	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	409									70		
41	40	321/4	321/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	410									70		
41	40	80	80	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	411											
42	41	161/2	161/2	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	412											
42	41	82	82	0.0	3/8	3/8	StaffText	2/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>crescendo"								
42	41	82	82	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	413											
42	41	329/4	329/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	414											
42	41	323/4	323/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	415											
42	41	325/4	325/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	416											
42	41	327/4	327/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	417											
42	41	82	82	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	418									71		
42	41	161/2	161/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	419									70		
42	41	323/4	323/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	420											
42	41	81	81	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	421									72		
42	41	325/4	325/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	422									72		
42	41	163/2	163/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	423									72		
42	41	327/4	327/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	424											
42	41	82	82	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	425									73		
42	41	329/4	329/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	426									73		
42	41	161/2	161/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	427											
43	42	165/2	165/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	428											
43	42	331/4	331/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	429											
43	42	83	83	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	430											
43	42	333/4	333/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	431											
43	42	167/2	167/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	432											
43	42	335/4	335/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	433											
43	42	84	84	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	434											
43	42	337/4	337/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	435											
43	42	165/2	165/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	436									71		
43	42	83	83	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	437									71		
43	42	167/2	167/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	438									71		
43	42	84	84	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	439											
43	42	165/2	165/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	440									73		
43	42	331/4	331/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	441									73		
43	42	83	83	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	442									73		
43	42	333/4	333/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	443									73		
43	42	167/2	167/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	444									73		
43	42	335/4	335/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	445									73		
43	42	84	84	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	446									73		
43	42	337/4	337/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	447									73		
43	42	84	84	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	448											
44	43	339/4	339/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	449											
44	43	341/4	341/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	450											
44	43	343/4	343/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	451											
44	43	86	86	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	452											
44	43	345/4	345/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	453											
44	43	169/2	169/2	1.5	0	0	Chord	2/4	1	2	3/8		1/4	3/2	454											
44	43	86	86	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	455									74		
44	43	169/2	169/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	456									73		
44	43	339/4	339/4	0.0	1/16	1/16	Spanner	2/4	2	1	0													73		11
44	43	339/4	339/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	457									73		11
44	43	85	85	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	458									73		11
44	43	341/4	341/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	459									73		11
44	43	171/2	171/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	460									73		11
44	43	343/4	343/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	461											11
44	43	86	86	0.0	3/8	3/8	Dynamic	2/4	2	1	0					p										
44	43	86	86	0.0	3/8	3/8	Spanner	2/4	2	1	0															
44	43	86	86	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	462									75		
44	43	345/4	345/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	463									75		
44	43	169/2	169/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	464											
44	43	85	85	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	465											
44	43	171/2	171/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	466											
45	44	173/2	173/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	467											
45	44	347/4	347/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	468											
45	44	87	87	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	469											
45	44	349/4	349/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	470											
45	44	175/2	175/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	471											
45	44	351/4	351/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	472											
45	44	353/4	353/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	473											
45	44	173/2	173/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	474									74		
45	44	87	87	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	475									74		
45	44	175/2	175/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	476									74		
45	44	88	88	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	477											
45	44	353/4	353/4	0.25	7/16	7/16	Chord	2/4	1	3	1/16		1/16	1	478											
45	44	173/2	173/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	479									75		
45	44	347/4	347/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	480											
45	44	87	87	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	481									76		
45	44	349/4	349/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	482									76		
