mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
37	36	1/4	1/4	3/4	2	1	V7(#9)}				g	i		V7(#9)		V		7	#9			}	Mm7	1	1	2, 6, 3, 0	4	2	2	0	4	0.0	0.0	0.625	0.0
37	36	1/2	1/2	3/4	2	1	V7				g	i		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	7	0.0	0.0	1.75	0.0
38	37	0	0	3/4	2	1	i{				g	i		i		i						{	m	1	1	1, -2, 2		1	1	0	13	0.0	0.0	2.375	0.0
39	38	0	0	3/4	2	1	i				g	i		i		i							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	1.125	0.0
39	38	1/4	1/4	3/4	2	1	i64				g	i		i64		i		64					m	1	1	2, 1, -2		1	2	0	5	0.0	0.0	0.875	0.0
39	38	1/2	1/2	3/4	2	1	i				g	i		i		i							m	1	1	1, -2, 2		1	1	0	5	0.0	0.0	0.875	0.0
40	39	0	0	3/4	2	1	i7				g	i		i7		i		7					mm7	1	1	1, -2, 2, -1		1	1	0	13	0.0	0.0	2.5	0.0
40	39	1/2	1/2	3/4	2	1	III6				g	i		III6		III		6					M	1	1	2, -1, -2		-2	2	0	5	0.0	0.0	0.875	0.0
41	40	0	0	3/4	2	1	ii%65/v}				g	i		ii%65/v		ii	%	65		v		}	%7	1	1	1, -2, 2, 4		4	1	0	16	0.0	0.0	3.375	0.0
42	41	0	0	3/4	2	1	v.i{				g	v		i		i						{	m	1	1	2, -1, 3		2	2	0	10	0.0	0.0	2.5	0.0
43	42	0	0	3/4	2	1	iv				g	v		iv		iv							m	1	1	1, -2, 2		1	1	0	8	0.0	0.0	2.5	0.0
44	43	0	0	3/4	2	1	i6				g	v		i6		i		6					m	1	1	-1, 3, 2		2	-1	0	10	0.0	0.0	2.5	0.0
45	44	0	0	3/4	2	1	ii%43				g	v		ii%43		ii	%	43					%7	1	1	-2, 2, 4, 1		4	-2	0	11	0.0	0.0	3.25	0.0
46	45	0	0	3/4	2	1	i6				g	v		i6		i		6					m	1	1	-1, 3, 2		2	-1	1	11	0.08333333333333333	0.125	2.5	0.047619047619047616
47	46	0	0	3/4	2	1	iv7(6)				g	v		iv7(6)		iv		7	6				mm7	1	1	1, -2, 4, -1		1	1	1	10	0.09090909090909091	0.25	2.375	0.09523809523809523
48	47	0	0	3/4	2	1	III6(6)				g	v		III6(6)		III		6	6				M	1	1	3, 2, -1		-1	3	0	3	0.0	0.0	0.625	0.0
48	47	1/4	1/4	3/4	2	1	III6				g	v		III6		III		6					M	1	1	3, 0, -1		-1	3	0	9	0.0	0.0	2.0	0.0
49	48	0	0	3/4	2	1	#vi%7				g	v		#vi%7		#vi	%	7					%7	1	1	5, 2, -1, 3		5	5	0	9	0.0	0.0	2.125	0.0
50	49	0	0	3/4	2	1	III64				g	v		III64		III		64					M	1	1	0, -1, 3		-1	0	0	9	0.0	0.0	2.125	0.0
51	50	0	0	3/4	2	1	i7				g	v		i7		i		7					mm7	1	1	2, -1, 3, 0		2	2	0	9	0.0	0.0	2.125	0.0
52	51	0	0	3/4	2	1	#ivo7/v				g	v		#ivo7/v		#iv	o	7		v			o7	1	1	9, 6, 3, 0		9	9	0	15	0.0	0.0	3.25	0.0
53	52	0	0	3/4	2	1	V43				g	v		V43		V		43					Mm7	1	1	4, 1, 3, 7		3	4	0	14	0.0	0.0	2.375	0.0
54	53	0	0	3/4	2	1	i6				g	v		i6		i		6					m	1	1	-1, 3, 2		2	-1	1	11	0.08333333333333333	0.125	2.5	0.047619047619047616
55	54	0	0	3/4	2	1	V7(9)/VII				g	v		V7(9)/VII		V		7	9	VII			Mm7	1	1	1, 5, 2, -1	3	1	1	1	5	0.16666666666666666	0.5	0.875	0.36363636363636365
55	54	1/2	1/2	3/4	2	1	V7/VII				g	v		V7/VII		V		7		VII			Mm7	1	1	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.75	0.0
56	55	0	0	3/4	2	1	V7(9)/III				g	v		V7(9)/III		V		7	9	III			Mm7	1	1	0, 4, 1, -2	2	0	0	0	3	0.0	0.0	0.625	0.0
56	55	1/4	1/4	3/4	2	1	V7/III				g	v		V7/III		V		7		III			Mm7	1	1	0, 4, 1, -2		0	0	2	5	0.2857142857142857	0.375	1.125	0.25
57	56	0	0	3/4	2	1	V7/VI				g	v		V7/VI		V		7		VI			Mm7	1	1	-1, 3, 0, -3		-1	-1	0	9	0.0	0.0	2.125	0.0
58	57	0	0	3/4	2	1	VIM7				g	v		VIM7		VI	M	7					MM7	1	1	-2, 2, -1, 3		-2	-2	0	6	0.0	0.0	1.375	0.0
58	57	1/2	1/2	3/4	2	1	iv6				g	v		iv6		iv		6					m	1	1	-2, 2, 1		1	-2	0	3	0.0	0.0	0.75	0.0
59	58	0	0	3/4	2	1	i64(#6)				g	v		i64(#6)		i		64	#6				m	1	1	3, 2, -1	5	2	3	0	6	0.0	0.0	1.375	0.0
59	58	1/2	1/2	3/4	2	1	V2				g	v		V2		V		2					Mm7	1	1	1, 3, 7, 4		3	1	0	4	0.0	0.0	1.0	0.0
60	59	0	0	3/4	2	1	i6				g	v		i6		i		6					m	1	1	-1, 3, 2		2	-1	0	8	0.0	0.0	2.0	0.0
60	59	1/2	1/2	3/4	2	1	i(2)				g	v		i(2)		i			2				m	1	1	4, -1, 3		2	4	0	4	0.0	0.0	0.5	0.0
61	60	0	0	3/4	2	1	i(9)}	0.0360989	-8.63522	/	g	v		i(9)		i			9			}	m	1	1	2, -1, 3	4	2	2	0	10	0.0	0.0	1.75	0.0
61	60	1/2	1/2	3/4	2	1	i				g	v		i		i							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.375	0.0
62	61	0	0	3/4	2	1	iv65{				g	v		iv65		iv		65				{	mm7	1	1	-2, 2, -1, 1		1	-2	0	6	0.0	0.0	1.125	0.0
62	61	3/8	3/8	3/4	2	1	i64(4)				g	v		i64(4)		i		64	4				m	1	1	3, 2, 1		2	3	0	4	0.0	0.0	0.625	0.0
63	62	0	0	3/4	2	1	V2				g	v		V2		V		2					Mm7	1	1	1, 3, 7, 4		3	1	2	6	0.25	0.75	1.125	0.4
63	62	3/8	3/8	3/4	2	1	i6(4)				g	v		i6(4)		i		6	4				m	1	1	1, 3, 2		2	1	1	0	1.0	0.125	0.0	1.0
63	62	1/2	1/2	3/4	2	1	i6				g	v		i6		i		6					m	1	1	-1, 3, 2		2	-1	0	3	0.0	0.0	0.5	0.0
64	63	0	0	3/4	2	1	V7/v				g	v		V7/v		V		7		v			Mm7	1	1	4, 8, 5, 2		4	4	0	7	0.0	0.0	1.625	0.0
64	63	3/8	3/8	3/4	2	1	V2(6)/v				g	v		V2(6)/v		V		2	6	v			Mm7	1	1	2, 4, 8, 0		4	2	0	4	0.0	0.0	0.625	0.0
65	64	0	0	3/4	2	1	III+/v				g	v		III+/v		III	+			v			+	1	1	0, 4, 8		0	0	2	7	0.2222222222222222	0.75	1.625	0.3157894736842105
65	64	3/8	3/8	3/4	2	1	v				g	v		v		v							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	0.625	0.0
66	65	0	0	3/4	2	1	V(4)/v				g	v		V(4)/v		V			4	v			M	1	1	4, 3, 5		4	4	0	5	0.0	0.0	1.0	0.0
66	65	1/4	1/4	3/4	2	1	V/v				g	v		V/v		V				v			M	1	1	4, 8, 5		4	4	0	6	0.0	0.0	1.5	0.0
67	66	0	0	3/4	2	1	v				g	v		v		v							m	1	1	3, 0, 4		3	3	0	10	0.0	0.0	2.25	0.0
68	67	0	0	3/4	2	1	iv/v				g	v		iv/v		iv				v			m	1	1	2, -1, 3		2	2	1	10	0.09090909090909091	0.125	2.125	0.05555555555555555
69	68	0	0	3/4	2	1	V6(4)}				g	v		V6(4)		V		6	4			}	M	1	1	2, 4, 3		3	2	1	3	0.25	0.125	1.125	0.1
69	68	1/4	1/4	3/4	2	1	V				g	v		V		V							M	1	1	3, 7, 4		3	3	0	6	0.0	0.0	1.25	0.0
70	69	0	0	3/4	2	1	V7(9)/VII{				g	v		V7(9)/VII		V		7	9	VII		{	Mm7	1	1	1, 5, 2, -1	3	1	1	0	13	0.0	0.0	2.25	0.0
70	69	1/2	1/2	3/4	2	1	V7				g	v		V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	11	0.0	0.0	2.0	0.0
71	70	1/4	1/4	3/4	2	1	VI				g	v		VI		VI							M	1	1	-2, 2, -1		-2	-2	0	9	0.0	0.0	2.0	0.0
72	71	0	0	3/4	2	1	V7/v				g	v		V7/v		V		7		v			Mm7	1	1	4, 8, 5, 2		4	4	0	5	0.0	0.0	0.875	0.0
72	71	1/4	1/4	3/4	2	1	V7(6)/v				g	v		V7(6)/v		V		7	6	v			Mm7	1	1	4, 8, 0, 2		4	4	1	5	0.16666666666666666	0.25	0.875	0.2222222222222222
72	71	1/2	1/2	3/4	2	1	III				g	v		III		III							M	1	1	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.625	0.0
73	72	0	0	3/4	2	1	IIIM7				g	v		IIIM7		III	M	7					MM7	1	1	-1, 3, 0, 4		-1	-1	0	6	0.0	0.0	1.125	0.0
73	72	1/4	1/4	3/4	2	1	V7/VII				g	v		V7/VII		V		7		VII			Mm7	1	1	1, 5, 2, -1		1	1	0	8	0.0	0.0	1.875	0.0
74	73	0	0	3/4	2	1	Ger6				g	v		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-2, 2, -1, 8		8	-2	0	9	0.0	0.0	2.0	0.0
74	73	3/8	3/8	3/4	2	1	i64				g	v		i64		i		64					m	1	1	3, 2, -1		2	3	0	5	0.0	0.0	0.875	0.0
75	74	0	0	3/4	2	1	#vi%2				g	v		#vi%2		#vi	%	2					%7	1	1	3, 5, 2, -1		5	3	0	8	0.0	0.0	1.75	0.0
75	74	1/4	1/4	3/4	2	1	V7				g	v		V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	9	0.0	0.0	1.75	0.0
76	75	0	0	3/4	2	1	VIM7}				g	v		VIM7		VI	M	7				}	MM7	1	1	-2, 2, -1, 3		-2	-2	0	7	0.0	0.0	1.375	0.0
77	76	0	0	3/4	2	1	V7(9)/III				g	v		V7(9)/III		V		7	9	III			Mm7	1	1	0, 4, 1, -2	2	0	0	0	8	0.0	0.0	1.875	0.0
78	77	0	0	3/4	2	1	i{				g	v		i		i						{	m	1	1	2, -1, 3		2	2	0	12	0.0	0.0	3.25	0.0
79	78	1/2	1/2	3/4	2	1	i7				g	v		i7		i		7					mm7	1	1	2, -1, 3, 0		2	2	0	2	0.0	0.0	0.5	0.0
80	79	0	0	3/4	2	1	i				g	v		i		i							m	1	1	2, -1, 3		2	2	0	8	0.0	0.0	2.25	0.0
81	80	0	0	3/4	2	1	i7				g	v		i7		i		7					mm7	1	1	2, -1, 3, 0		2	2	0	5	0.0	0.0	0.75	0.0
81	80	1/4	1/4	3/4	2	1	iv64				g	v		iv64		iv		64					m	1	1	2, 1, -2		1	2	0	2	0.0	0.0	0.5	0.0
81	80	1/2	1/2	3/4	2	1	VII				g	v		VII		VII							M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
82	81	0	0	3/4	2	1	i64				g	v		i64		i		64					m	1	1	3, 2, -1		2	3	0	5	0.0	0.0	1.5	0.0
83	82	0	0	3/4	2	1	i				g	v		i		i							m	1	1	2, -1, 3		2	2	0	8	0.0	0.0	2.25	0.0
84	83	0	0	3/4	2	1	i7				g	v		i7		i		7					mm7	1	1	2, -1, 3, 0		2	2	0	5	0.0	0.0	0.75	0.0
84	83	1/4	1/4	3/4	2	1	iv64				g	v		iv64		iv		64					m	1	1	2, 1, -2		1	2	0	2	0.0	0.0	0.5	0.0
84	83	1/2	1/2	3/4	2	1	VII				g	v		VII		VII							M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
85	84	0	0	3/4	2	1	i				g	v		i		i							m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	1.5	0.0
85	84	1/2	1/2	3/4	2	1	iv7				g	v		iv7		iv		7					mm7	1	1	1, -2, 2, -1		1	1	0	2	0.0	0.0	0.5	0.0
86	85	0	0	3/4	2	1	VII				g	v		VII		VII							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	1.0	0.0
86	85	1/4	1/4	3/4	2	1	IIIM7				g	v		IIIM7		III	M	7					MM7	1	1	-1, 3, 0, 4		-1	-1	0	2	0.0	0.0	0.5	0.0
86	85	1/2	1/2	3/4	2	1	VII				g	v		VII		VII							M	1	1	0, 4, 1		0	0	3	0	1.0	0.75	0.0	1.0
87	86	0	0	3/4	2	1	ii%7				g	v		ii%7		ii	%	7					%7	1	1	4, 1, -2, 2		4	4	1	3	0.25	0.125	0.875	0.125
87	86	1/4	1/4	3/4	2	1	ii%65				g	v		ii%65		ii	%	65					%7	1	1	1, -2, 2, 4		4	1	0	2	0.0	0.0	0.5	0.0
87	86	1/2	1/2	3/4	2	1	V(6)	0.132798	-6.1328	/	g	v		V(6)		V			6				M	1	1	3, 7, -1		3	3	0	3	0.0	0.0	0.75	0.0
88	87	0	0	3/4	2	1	i}				g	v		i		i						}	m	1	1	2, -1, 3		2	2	1	7	0.125	0.125	1.25	0.09090909090909091
89	88	0	0	3/4	2	1	i64				g	v		i64		i		64					m	1	1	3, 2, -1		2	3	1	7	0.125	0.125	2.125	0.05555555555555555
90	89	0	0	3/4	2	1	V64(4)				g	v		V64(4)		V		64	4				M	1	1	4, 3, 2		3	4	3	3	0.5	0.75	1.25	0.375
91	90	0	0	3/4	2	1	i{				g	v		i		i						{	m	1	1	2, -1, 3		2	2	0	8	0.0	0.0	2.25	0.0
92	91	0	0	3/4	2	1	i7				g	v		i7		i		7					mm7	1	1	2, -1, 3, 0		2	2	0	7	0.0	0.0	1.5	0.0
93	92	0	0	3/4	2	1	i				g	v		i		i							m	1	1	2, -1, 3		2	2	0	8	0.0	0.0	2.25	0.0
94	93	0	0	3/4	2	1	i(9)				g	v		i(9)		i			9				m	1	1	2, -1, 3	4	2	2	0	5	0.0	0.0	0.75	0.0
94	93	1/4	1/4	3/4	2	1	i				g	v		i		i							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.5	0.0
94	93	1/2	1/2	3/4	2	1	VII				g	v		VII		VII							M	1	1	0, 4, 1		0	0	1	1	0.5	0.25	0.25	0.5
95	94	0	0	3/4	2	1	III64				g	v		III64		III		64					M	1	1	0, -1, 3		-1	0	0	5	0.0	0.0	1.5	0.0
96	95	0	0	3/4	2	1	i				g	v		i		i							m	1	1	2, -1, 3		2	2	0	8	0.0	0.0	2.25	0.0
97	96	0	0	3/4	2	1	iv7				g	v		iv7		iv		7					mm7	1	1	1, -2, 2, -1		1	1	0	8	0.0	0.0	1.75	0.0
98	97	0	0	3/4	2	1	V7/III				g	v		V7/III		V		7		III			Mm7	1	1	0, 4, 1, -2		0	0	0	7	0.0	0.0	1.5	0.0
99	98	0	0	3/4	2	1	IIIM7				g	v		IIIM7		III	M	7					MM7	1	1	-1, 3, 0, 4		-1	-1	0	7	0.0	0.0	1.5	0.0
100	99	0	0	3/4	2	1	VI				g	v		VI		VI							M	1	1	-2, 2, -1		-2	-2	0	7	0.0	0.0	1.5	0.0
101	100	0	0	3/4	2	1	ii%7(4)				g	v		ii%7(4)		ii	%	7	4				%7	1	1	4, 3, -2, 2		4	4	2	2	0.5	0.25	0.25	0.5
101	100	1/4	1/4	3/4	2	1	ii%7				g	v		ii%7		ii	%	7					%7	1	1	4, 1, -2, 2		4	4	0	4	0.0	0.0	1.0	0.0
102	101	0	0	3/4	2	1	i64				g	v		i64		i		64					m	1	1	3, 2, -1		2	3	0	6	0.0	0.0	2.0	0.0
102	101	1/2	1/2	3/4	2	1	iv7				g	v		iv7		iv		7					mm7	1	1	1, -2, 2, -1		1	1	0	2	0.0	0.0	0.5	0.0
103	102	0	0	3/4	2	1	ii%43				g	v		ii%43		ii	%	43					%7	1	1	-2, 2, 4, 1		4	-2	0	4	0.0	0.0	1.5	0.0
103	102	1/4	1/4	3/4	2	1	v				g	v		v		v							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	1.0	0.0
103	102	1/2	1/2	3/4	2	1	i2				g	v		i2		i		2					mm7	1	1	0, 2, -1, 3		2	0	0	4	0.0	0.0	1.0	0.0
