mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
21	20	0	0	3/8	2	1	I(9)					V2/V	C	I		I(9)		I			9				M	0	0	0, 4, 1	2	0.0	0.0	2	4	0.3333333333333333	0.125	0.5625	0.18181818181818182
21	20	3/16	3/16	3/8	2	1	iii7/V						C	I		iii7/V		iii		7		V			mm7	0	0	5, 2, 6, 3		5.0	5.0	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
22	21	0	0	3/8	2	1	vi/V					iii	C	I		vi/V		vi				V			m	0	0	4, 1, 5		4.0	4.0	0	3	0.0	0.0	0.5625	0.0
22	21	3/16	3/16	3/8	2	1	V43						C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	5	0.0	0.0	0.9375	0.0
23	22	0	0	3/8	2	1	I						C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	2	5	0.2857142857142857	0.125	0.6875	0.15384615384615385
23	22	3/16	3/16	3/8	2	1	V6						C	I		V6		V		6					M	0	0	5, 2, 1		1.0	5.0	1	3	0.25	0.0625	0.5	0.1111111111111111
24	23	0	0	3/8	2	1	V64/V						C	I		V64/V		V		64		V			M	0	0	3, 2, 6		2.0	3.0	0	6	0.0	0.0	0.6875	0.0
24	23	3/16	3/16	3/8	2	1	V7/V						C	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2.0	2.0	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
25	24	0	0	3/8	2	1	V|HC}						C	I		V		V					HC	}	M	0	0	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.5625	0.0
25	24	3/16	3/16	3/8	2	1	I{						C	I		I		I						{	M	0	0	0, 4, 1		0.0	0.0	0	7	0.0	0.0	1.3125	0.0
26	25	0	0	3/8	2	1	IV6(4)						C	I		IV6(4)		IV		6	4				M	0	0	5, 0, -1		-1.0	5.0	3	7	0.3	0.1875	1.0625	0.15
26	25	3/16	3/16	3/8	2	1	IV6						C	I		IV6		IV		6					M	0	0	3, 0, -1		-1.0	3.0	1	3	0.25	0.125	0.4375	0.2222222222222222
27	26	0	0	3/8	2	1	V						C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	6	0.0	0.0	0.6875	0.0
27	26	3/16	3/16	3/8	2	1	V2						C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	1	6	0.14285714285714285	0.0625	0.875	0.06666666666666667
28	27	0	0	3/8	2	1	I6						C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	6	0.0	0.0	0.875	0.0
28	27	3/16	3/16	3/8	2	1	ii						C	I		ii		ii							m	0	0	2, -1, 3		2.0	2.0	0	5	0.0	0.0	0.75	0.0
29	28	0	0	3/8	2	1	V7(94)						C	I		V7(94)		V		7	94				Mm7	0	0	1, 0, 2, -1	3	1.0	1.0	0	5	0.0	0.0	1.125	0.0
29	28	3/16	3/16	3/8	2	1	V2						C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	0	6	0.0	0.0	0.9375	0.0
30	29	0	0	3/8	2	1	V						C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	5	0.0	0.0	1.125	0.0
30	29	3/16	3/16	3/8	2	1	I6(13)	-2.19602	5.33791	0.331075	/	vi43	C	I		I6(13)		I		6	13				M	0	0	4, 1, 0	3	0.0	4.0	0	6	0.0	0.0	0.9375	0.0
31	30	0	0	3/8	2	1	V(964)						C	I		V(964)		V			964				M	0	0	1, 0, 4	3	1.0	1.0	0	5	0.0	0.0	1.125	0.0
31	30	3/16	3/16	3/8	2	1	V43						C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	6	0.0	0.0	0.9375	0.0
32	31	0	0	3/8	2	1	V7						C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	5	0.0	0.0	0.9375	0.0
32	31	3/16	3/16	3/8	2	1	I|IAC}						C	I		I		I					IAC	}	M	0	0	0, 4, 1		0.0	0.0	0	21	0.0	0.0	4.875	0.0
34	33	1/4	1/4	3/8	2	1	I6{						C	I		I6		I		6				{	M	0	0	4, 1, 0		0.0	4.0	0	6	0.0	0.0	0.75	0.0
35	34	0	0	3/8	2	1	ii6(112)						C	I		ii6(112)		ii		6	112				m	0	0	-1, 3, 4	1	2.0	-1.0	0	7	0.0	0.0	0.9375	0.0
35	34	1/8	1/8	3/8	2	1	ii6(11)						C	I		ii6(11)		ii		6	11				m	0	0	-1, 3, 2	1	2.0	-1.0	1	5	0.16666666666666666	0.1875	0.75	0.2
35	34	1/4	1/4	3/8	2	1	V7						C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	3	0.0	0.0	0.375	0.0
36	35	0	0	3/8	2	1	vi7(116)						C	I		vi7(116)		vi		7	116				mm7	0	0	3, 0, -1, 1	2	3.0	3.0	0	7	0.0	0.0	0.9375	0.0
36	35	1/8	1/8	3/8	2	1	vi7						C	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3.0	3.0	3	3	0.5	0.5625	0.375	0.6
36	35	1/4	1/4	3/8	2	1	ii7						C	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2.0	2.0	0	3	0.0	0.0	0.375	0.0
37	36	0	0	3/8	2	1	iii(119)						C	I		iii(119)		iii			119				m	0	0	4, 1, 5	3, -1	4.0	4.0	0	6	0.0	0.0	0.9375	0.0
37	36	1/8	1/8	3/8	2	1	iii(9)						C	I		iii(9)		iii			9				m	0	0	4, 1, 5	-1	4.0	4.0	1	5	0.16666666666666666	0.1875	0.75	0.2
37	36	1/4	1/4	3/8	2	1	IVM7						C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1.0	-1.0	0	3	0.0	0.0	0.375	0.0
38	37	0	0	3/8	2	1	V7(6)						C	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1.0	1.0	0	6	0.0	0.0	0.9375	0.0
38	37	1/8	1/8	3/8	2	1	V7						C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	3	3	0.5	0.5625	0.375	0.6
38	37	1/4	1/4	3/8	2	1	IM7						C	I		IM7		I	M	7					MM7	0	0	0, 4, 1, 5		0.0	0.0	0	3	0.0	0.0	0.375	0.0
39	38	0	0	3/8	2	1	ii(119)						C	I		ii(119)		ii			119				m	0	0	2, -1, 3	1, 4	2.0	2.0	0	6	0.0	0.0	0.9375	0.0
39	38	1/8	1/8	3/8	2	1	ii(9)						C	I		ii(9)		ii			9				m	0	0	2, -1, 3	4	2.0	2.0	1	5	0.16666666666666666	0.1875	0.75	0.2
39	38	1/4	1/4	3/8	2	1	iii7						C	I		iii7		iii		7					mm7	0	0	4, 1, 5, 2		4.0	4.0	0	3	0.0	0.0	0.375	0.0
40	39	0	0	3/8	2	1	IVM7(6)						C	I		IVM7(6)		IV	M	7	6				MM7	0	0	-1, 3, 2, 4		-1.0	-1.0	0	6	0.0	0.0	0.9375	0.0
40	39	1/8	1/8	3/8	2	1	IVM7						C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1.0	-1.0	2	5	0.2857142857142857	0.375	0.75	0.3333333333333333
40	39	1/4	1/4	3/8	2	1	vii%7	-10.3044	4.42908	0.407042	/	ii%7/vi	C	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5.0	5.0	0	3	0.0	0.0	0.375	0.0
41	40	0	0	3/8	2	1	i6(64^2)/vi						C	I		i6(64^2)/vi		i		6	64^2	vi			m	0	0	5, 2, -1, 3		3.0	5.0	5	6	0.45454545454545453	0.9375	0.9375	0.5
41	40	1/4	1/4	3/8	2	1	i6/vi						C	I		i6/vi		i		6		vi			m	0	0	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.5	0.0
42	41	0	0	3/8	2	1	i65/vi						C	I		i65/vi		i		65		vi			mm7	0	0	0, 4, 1, 3		3.0	0.0	2	8	0.2	0.125	1.6875	0.06896551724137931
42	41	1/4	1/4	3/8	2	1	#vii%7/iv/vi						C	I		#vii%7/iv/vi		#vii	%	7		iv/vi			%7	0	0	7, 4, 1, 5		7.0	7.0	0	6	0.0	0.0	0.75	0.0
43	42	1/8	1/8	3/8	2	1	iv/vi						C	I		iv/vi		iv				vi			m	0	0	2, -1, 3		2.0	2.0	0	4	0.0	0.0	0.3125	0.0
43	42	1/4	1/4	3/8	2	1	V7/vi	0	-9		/		C	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4.0	4.0	0	4	0.0	0.0	0.5	0.0
44	43	0	0	3/8	2	1	i/vi|PAC}						C	I		i/vi		i				vi	PAC	}	m	0	0	3, 0, 4		3.0	3.0	1	5	0.16666666666666666	0.0625	0.625	0.09090909090909091
45	44	0	0	3/8	2	1	V/vi						C	I		V/vi		V				vi			M	0	0	4, 8, 5		4.0	4.0	0	9	0.0	0.0	0.6458333333333334	0.0
46	45	0	0	3/8	2	1	i6/vi						C	I		i6/vi		i		6		vi			m	0	0	0, 4, 3		3.0	0.0	1	8	0.1111111111111111	0.0625	0.5833333333333334	0.0967741935483871
47	46	0	0	3/8	2	1	v43/vi	0.0844623	4.81828		/	iii43	C	I		v43/vi		v		43		vi			mm7	0	0	5, 2, 4, 1		4.0	5.0	0	9	0.0	0.0	0.6458333333333334	0.0
48	47	0	0	3/8	2	1	V|HC}						C	I		V		V					HC	}	M	0	0	1, 5, 2		1.0	1.0	1	18	0.05263157894736842	0.125	1.2083333333333333	0.09375
50	49	0	0	3/8	2	1	i6						C	I		i6		i		6					m	0	0	-3, 1, 0		0.0	-3.0	1	8	0.1111111111111111	0.0625	0.5833333333333334	0.0967741935483871
51	50	0	0	3/8	2	1	v43	0	4.81819		/	iii43/bIII	C	I		v43		v		43					mm7	0	0	2, -1, 1, -2		1.0	2.0	0	9	0.0	0.0	0.6458333333333334	0.0
52	51	0	0	3/8	2	1	V7/bIII	-0.337849	5.9493	-0.0912359	/		C	I		V7/bIII		V		7		bIII			Mm7	0	0	-2, 2, -1, -4		-2.0	-2.0	7	10	0.4117647058823529	0.2708333333333333	0.8333333333333334	0.2452830188679245
53	52	0	0	3/8	2	1	I/bIII|IAC}{						C	I		I/bIII		I				bIII	IAC	}{	M	0	0	-3, 1, -2		-3.0	-3.0	1	12	0.07692307692307693	0.125	1.75	0.06666666666666667
54	53	0	0	3/8	2	1	vii%7/IV	-0.617229	-8.77753		/		C	I		vii%7/IV		vii	%	7		IV			%7	0	0	4, 1, -2, 2		4.0	4.0	0	8	0.0	0.0	1.25	0.0
54	53	1/4	1/4	3/8	2	1	viio7/IV	-0.617229	-9.08614		/		C	I		viio7/IV		vii	o	7		IV			o7	0	0	4, 1, -2, -5		4.0	4.0	0	5	0.0	0.0	0.625	0.0
55	54	0	0	3/8	2	1	bII6(4)						C	I		bII6(4)		bII		6	4				M	0	0	1, -4, -5		-5.0	1.0	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
55	54	1/8	1/8	3/8	2	1	bII6						C	I		bII6		bII		6					M	0	0	-1, -4, -5		-5.0	-1.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
55	54	1/4	1/4	3/8	2	1	iv						C	I		iv		iv							m	0	0	-1, -4, 0		-1.0	-1.0	1	4	0.2	0.0625	0.4375	0.125
56	55	0	0	3/8	2	1	ii%43						C	I		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2.0	-4.0	0	7	0.0	0.0	0.875	0.0
56	55	1/4	1/4	3/8	2	1	Ger6						C	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6.0	-4.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
57	56	0	0	3/8	2	1	V(b64)						C	I		V(b64)		V			b64				M	0	0	1, 0, -3		1.0	1.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
57	56	1/8	1/8	3/8	2	1	I6					V6/iv	C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.5	0.0
57	56	1/4	1/4	3/8	2	1	iv7						C	I		iv7		iv		7					mm7	0	0	-1, -4, 0, -3		-1.0	-1.0	0	5	0.0	0.0	0.625	0.0
58	57	0	0	3/8	2	1	V						C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	2	4	0.3333333333333333	0.0	0.625	0.0
58	57	1/8	1/8	3/8	2	1	V65/V						C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2.0	6.0	0	5	0.0	0.0	0.5	0.0
58	57	1/4	1/4	3/8	2	1	V						C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.5	0.0
59	58	0	0	3/8	2	1	I|PAC}{						C	I		I		I					PAC	}{	M	0	0	0, 4, 1		0.0	0.0	0	8	0.0	0.0	1.0	0.0
59	58	1/4	1/4	3/8	2	1	I(+b6)	-0.168925	4.34462		/		C	I		I(+b6)		I			+b6				M	0	0	0, 4, 1	-4	0.0	0.0	0	6	0.0	0.0	0.75	0.0
60	59	0	0	3/8	2	1	I6(+b6)						C	I		I6(+b6)		I		6	+b6				M	0	0	4, 1, 0	-4	0.0	4.0	0	16	0.0	0.0	2.0	0.0
61	60	0	0	3/8	2	1	V7/V						C	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	13	0.0	0.0	2.0	0.0
62	61	0	0	3/8	2	1	V(9#74)						C	I		V(9#74)		V			9#74				M	0	0	1, 0, 2	3, 6	1.0	1.0	0	4	0.0	0.0	0.5	0.0
62	61	1/8	1/8	3/8	2	1	V7						C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	10	0.0	0.0	1.25	0.0
63	62	0	0	3/8	2	1	I						C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	9	0.0	0.0	1.125	0.0
63	62	1/4	1/4	3/8	2	1	I(+b6)	-1.46185	3.24332		/		C	I		I(+b6)		I			+b6				M	0	0	0, 4, 1	-4	0.0	0.0	0	6	0.0	0.0	0.75	0.0
64	63	0	0	3/8	2	1	I6(+b6)						C	I		I6(+b6)		I		6	+b6				M	0	0	4, 1, 0	-4	0.0	4.0	0	17	0.0	0.0	2.125	0.0
65	64	0	0	3/8	2	1	V7/V						C	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	14	0.0	0.0	2.125	0.0
66	65	0	0	3/8	2	1	V(9#7)						C	I		V(9#7)		V			9#7				M	0	0	1, 5, 2	3, 6	1.0	1.0	0	5	0.0	0.0	0.625	0.0
66	65	1/8	1/8	3/8	2	1	V7						C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	12	0.0	0.0	1.5	0.0
67	66	0	0	3/8	2	1	IV6|EC						C	I		IV6		IV		6			EC		M	0	0	3, 0, -1		-1.0	3.0	0	11	0.0	0.0	1.25	0.0
68	67	0	0	3/8	2	1	vi2						C	I		vi2		vi		2					mm7	0	0	1, 3, 0, 4		3.0	1.0	0	11	0.0	0.0	1.25	0.0
69	68	0	0	3/8	2	1	ii65						C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2.0	-1.0	1	9	0.1	0.125	1.125	0.1
70	69	0	0	3/8	2	1	V(9)						C	I		V(9)		V			9				M	0	0	1, 5, 2	3	1.0	1.0	0	2	0.0	0.0	0.25	0.0
70	69	1/8	1/8	3/8	2	1	V7						C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	1	10	0.09090909090909091	0.0625	1.1875	0.05
71	70	0	0	3/8	2	1	IV6|EC						C	I		IV6		IV		6			EC		M	0	0	3, 0, -1		-1.0	3.0	0	12	0.0	0.0	1.375	0.0
72	71	0	0	3/8	2	1	vi2						C	I		vi2		vi		2					mm7	0	0	1, 3, 0, 4		3.0	1.0	0	12	0.0	0.0	1.375	0.0
73	72	0	0	3/8	2	1	ii65						C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2.0	-1.0	1	10	0.09090909090909091	0.125	1.25	0.09090909090909091
74	73	0	0	3/8	2	1	V(9)						C	I		V(9)		V			9				M	0	0	1, 5, 2	3	1.0	1.0	0	4	0.0	0.0	0.5	0.0
74	73	1/8	1/8	3/8	2	1	V7						C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	1	7	0.125	0.0625	0.625	0.09090909090909091
75	74	0	0	3/8	2	1	I[I|PAC}						C	I	I	I		I					PAC	}	M	0	0	0, 4, 1		0.0	0.0	22	152	0.12643678160919541	1.4375	24.3125	0.055825242718446605
91	90	0	0	3/8	2	1	V7						C	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	8	13	0.38095238095238093	0.75	1.25	0.375
92	91	1/8	1/8	3/8	2	1	I						C	I	I	I		I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.5	0.0
92	91	1/4	1/4	3/8	2	1	V						C	I	I	V		V							M	0	0	1, 5, 2		1.0	1.0	1	3	0.25	0.125	0.375	0.25
93	92	0	0	3/8	2	1	I						C	I	I	I		I							M	0	0	0, 4, 1		0.0	0.0	0	6	0.0	0.0	1.0	0.0
93	92	1/4	1/4	3/8	2	1	V						C	I	I	V		V							M	0	0	1, 5, 2		1.0	1.0	1	3	0.25	0.125	0.375	0.25
94	93	0	0	3/8	2	1	V7						C	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	12	21	0.36363636363636365	1.25	2.25	0.35714285714285715
96	95	1/8	1/8	3/8	2	1	I						C	I	I	I		I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.5	0.0
96	95	1/4	1/4	3/8	2	1	V						C	I	I	V		V							M	0	0	1, 5, 2		1.0	1.0	1	3	0.25	0.125	0.375	0.25
97	96	0	0	3/8	2	1	I						C	I	I	I		I							M	0	0	0, 4, 1		0.0	0.0	0	6	0.0	0.0	1.0	0.0
97	96	1/4	1/4	3/8	2	1	V]						C	I	I	V		V							M	0	0	1, 5, 2		1.0	1.0	1	3	0.25	0.125	0.375	0.25
98	97	0	0	3/8	2	1	V6						C	I		V6		V		6					M	0	0	5, 2, 1		1.0	5.0	0	6	0.0	0.0	0.75	0.0
98	97	1/4	1/4	3/8	2	1	V6(b6)						C	I		V6(b6)		V		6	b6				M	0	0	5, -3, 1		1.0	5.0	0	4	0.0	0.0	0.375	0.0
99	98	0	0	3/8	2	1	bIII64						C	I		bIII64		bIII		64					M	0	0	-2, -3, 1		-3.0	-2.0	0	6	0.0	0.0	0.75	0.0
99	98	1/4	1/4	3/8	2	1	viio64/IV	-0.617229	-7.69738		/		C	I		viio64/IV		vii	o	64		IV			o	0	0	-2, 4, 1		4.0	-2.0	0	5	0.0	0.0	0.5	0.0
100	99	0	0	3/8	2	1	vi7					ii7/V	C	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3.0	3.0	0	5	0.0	0.0	0.5	0.0
100	99	1/8	1/8	3/8	2	1	viio6(9)/V						C	I		viio6(9)/V		vii	o	6	9	V			o	0	0	3, 0, 6	1	6.0	3.0	0	5	0.0	0.0	0.5	0.0
100	99	1/4	1/4	3/8	2	1	V(2)						C	I		V(2)		V			2				M	0	0	3, 5, 2		1.0	3.0	3	2	0.6	0.3125	0.1875	0.625
101	100	0	0	3/8	2	1	V	-0.168925	7.65882	-0.0850537	/		C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	3	7	0.3	0.375	0.625	0.375
101	100	1/4	1/4	3/8	2	1	V7						C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	5	0.0	0.0	0.5	0.0
102	101	0	0	3/8	2	1	vi					ii/V	C	I		vi		vi							m	0	0	3, 0, 4		3.0	3.0	4	5	0.4444444444444444	0.25	0.625	0.2857142857142857
102	101	1/4	1/4	3/8	2	1	ii6/V						C	I		ii6/V		ii		6		V			m	0	0	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.5	0.0
