mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
10	10	3/8	3/8	4/8	2	1	i]						c	i	i	i		i							m	1	1	0, -3, 1		0	0	4	14	0.2222222222222222	0.25	1.5	0.14285714285714285
11	11	1/4	1/4	4/8	2	1	ii%65						c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1	4	14	0.2222222222222222	0.25	1.5	0.14285714285714285
12	12	1/8	1/8	4/8	2	1	V(4)}						c	i		V(4)		V			4			}	M	1	1	1, 0, 2		1	1	0	5	0.0	0.0	0.375	0.0
12	12	1/4	1/4	4/8	2	1	V|HC						c	i		V		V					HC		M	1	1	1, 5, 2		1	1	1	7	0.125	0.0625	0.4375	0.125
13	13	0	0	4/8	2	1	i						c	i		i		i							m	1	1	0, -3, 1		0	0	3	3	0.5	0.1875	0.25	0.42857142857142855
13	13	1/4	1/4	4/8	2	1	i6						c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	1	3	0.25	0.0625	0.1875	0.25
13	13	3/8	3/8	4/8	2	1	ii						c	i		ii		ii							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	0.25	0.0
14	14	0	0	4/8	2	1	IV43						c	i		IV43		IV		43					Mm7	1	1	0, -3, -1, 3		-1	0	1	4	0.2	0.0625	0.4375	0.125
14	14	1/8	1/8	4/8	2	1	V7						c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.25	0.0
14	14	1/4	1/4	4/8	2	1	iio6/V	-1.26968	5.42499	0.0951857	/	i(#6)	c	i		iio6/V		ii	o	6		V			o	1	1	0, -3, 3		3	0	1	4	0.2	0.0625	0.4375	0.125
14	14	3/8	3/8	4/8	2	1	V	-0.0746869	4.17218		/		c	i		V		V							M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	0.25	0.0
14	14	7/16	7/16	4/8	2	1	iio6/V	-5.52683	4.97069		/	i(#6)	c	i		iio6/V		ii	o	6		V			o	1	1	0, -3, 3		3	0	0	4	0.0	0.0	0.25	0.0
15	15	0	0	4/8	2	1	V7	-0.175734	4.34402	-2.01973	/		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	3	6	0.3333333333333333	0.1875	0.5	0.2727272727272727
15	15	1/4	1/4	4/8	2	1	V43						c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	1	3	0.25	0.0625	0.1875	0.25
15	15	3/8	3/8	4/8	2	1	i						c	i		i		i							m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	0.25	0.0
16	16	0	0	4/8	2	1	V65(+6)						c	i		V65(+6)		V		65	+6				Mm7	1	1	5, 2, -1, 1	-3	1	5	0	5	0.0	0.0	0.5	0.0
16	16	1/8	1/8	4/8	2	1	IV7						c	i		IV7		IV		7					Mm7	1	1	-1, 3, 0, -3		-1	-1	0	5	0.0	0.0	0.375	0.0
16	16	1/4	1/4	4/8	2	1	V						c	i		V		V							M	1	1	1, 5, 2		1	1	0	5	0.0	0.0	0.5	0.0
16	16	3/8	3/8	4/8	2	1	IV64						c	i		IV64		IV		64					M	1	1	0, -1, 3		-1	0	0	4	0.0	0.0	0.25	0.0
16	16	7/16	7/16	4/8	2	1	V						c	i		V		V							M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	0.25	0.0
17	17	0	0	4/8	2	1	i(+#13)						c	i		i(+#13)		i			+#13				m	1	1	0, -3, 1	3	0	0	2	10	0.16666666666666666	0.125	0.875	0.125
17	17	1/4	1/4	4/8	2	1	It6(+7)/III						c	i		It6(+7)/III	It	vii	o	6	+7b3	V/III			It	1	1	-7, -3, 3	1	3	-7	1	11	0.08333333333333333	0.0625	0.9375	0.0625
18	18	0	0	4/8	2	1	V(64)/III						c	i		V(64)/III		V			64	III			M	1	1	-2, -3, 1		-2	-2	0	5	0.0	0.0	0.5	0.0
18	18	1/8	1/8	4/8	2	1	V6(#96)/vi/III						c	i		V6(#96)/vi/III		V		6	#96	vi/III			M	1	1	5, -3, 1	3	1	5	0	5	0.0	0.0	0.5	0.0
18	18	1/4	1/4	4/8	2	1	vi/III					i	c	i		vi/III		vi				III			m	1	1	0, -3, 1		0	0	2	5	0.2857142857142857	0.125	0.3125	0.2857142857142857
18	18	3/8	3/8	4/8	2	1	bII						c	i		bII		bII							M	1	1	-5, -1, -4		-5	-5	3	4	0.42857142857142855	0.1875	0.25	0.42857142857142855
19	19	0	0	4/8	2	1	#viio65						c	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2	0	5	0.0	0.0	0.5	0.0
19	19	1/8	1/8	4/8	2	1	i6						c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	2	5	0.2857142857142857	0.125	0.4375	0.2222222222222222
19	19	1/4	1/4	4/8	2	1	ii65						c	i		ii65		ii		65					mm7	1	1	-1, 3, 0, 2		2	-1	0	6	0.0	0.0	0.5	0.0
19	19	3/8	3/8	4/8	2	1	viio7/V						c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6	0	4	0.0	0.0	0.4375	0.0
19	19	7/16	7/16	4/8	2	1	Ger7						c	i		Ger7	Ger	vii	o	7	b3	V			Ger	1	1	6, -4, 0, -3		6	6	0	2	0.0	0.0	0.125	0.0
20	20	0	0	4/8	2	1	V(6)						c	i		V(6)		V			6				M	1	1	1, 5, -3		1	1	0	5	0.0	0.0	0.6875	0.0
20	20	1/16	1/16	4/8	2	1	V						c	i		V		V							M	1	1	1, 5, 2		1	1	2	7	0.2222222222222222	0.125	0.4375	0.2222222222222222
20	20	1/4	1/4	4/8	2	1	i|PAC}						c	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0	1	8	0.1111111111111111	0.0625	0.9375	0.0625
21	21	0	0	4/8	2	1	V						c	i		V		V							M	1	1	1, 5, 2		1	1	0	6	0.0	0.0	0.875	0.0
21	21	1/4	1/4	4/8	2	1	i7(9#7#4)	-0.149374	4.17507	-5.62432	/		c	i		i7(9#7#4)		i		7	9#7#4				mm7	1	1	0, -3, 6, 5	2	0	0	0	2	0.0	0.0	0.25	0.0
21	21	3/8	3/8	4/8	2	1	i7(9#4)	-1.64311	3.73477		/		c	i		i7(9#4)		i		7	9#4				mm7	1	1	0, -3, 6, -2	2	0	0	0	4	0.0	0.0	0.5	0.0
22	22	0	0	4/8	2	1	v						c	i		v		v							m	1	1	1, -2, 2		1	1	1	3	0.25	0.0625	0.3125	0.16666666666666666
22	22	1/8	1/8	4/8	2	1	V						c	i		V		V							M	1	1	1, 5, 2		1	1	0	5	0.0	0.0	0.625	0.0
22	22	1/4	1/4	4/8	2	1	i7(9#7b5)						c	i		i7(9#7b5)		i		7	9#7b5				mm7	1	1	0, -3, -6, 5	2	0	0	0	2	0.0	0.0	0.25	0.0
22	22	3/8	3/8	4/8	2	1	i7(9b5)						c	i		i7(9b5)		i		7	9b5				mm7	1	1	0, -3, -6, -2	2	0	0	0	5	0.0	0.0	0.5	0.0
23	23	0	0	4/8	2	1	V7(4)/VII						c	i		V7(4)/VII		V		7	4	VII			Mm7	1	1	-1, -2, 0, -3		-1	-1	3	7	0.3	0.25	0.6875	0.26666666666666666
23	23	3/16	3/16	4/8	2	1	V7/VII						c	i		V7/VII		V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1	12	5	0.7058823529411765	0.875	0.4375	0.6666666666666666
24	24	0	0	4/8	2	1	V65/VII						c	i		V65/VII		V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3	1	5	0.16666666666666666	0.0625	0.375	0.14285714285714285
24	24	1/8	1/8	4/8	2	1	VII					IV/iv	c	i		VII		VII							M	1	1	-2, 2, -1		-2	-2	1	4	0.2	0.0625	0.3125	0.16666666666666666
24	24	1/4	1/4	4/8	2	1	viio7/V/iv						c	i		viio7/V/iv		vii	o	7		V/iv			o7	1	1	5, 2, -1, -4		5	5	1	5	0.16666666666666666	0.0625	0.375	0.14285714285714285
24	24	3/8	3/8	4/8	2	1	V7/iv						c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0	1	6	0.14285714285714285	0.0625	0.5	0.1111111111111111
25	25	0	0	4/8	2	1	iv.i(+#6)						c	iv		i(+#6)		i			+#6				m	1	1	-1, -4, 0	2	-1	-1	0	10	0.0	0.0	1.375	0.0
25	25	1/4	1/4	4/8	2	1	IV						c	iv		IV		IV							M	1	1	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.25	0.0
25	25	3/8	3/8	4/8	2	1	iv						c	iv		iv		iv							m	1	1	-2, -5, -1		-2	-2	0	4	0.0	0.0	0.5	0.0
26	26	0	0	4/8	2	1	iv64					i(+6)	c	iv		iv64		iv		64					m	1	1	-1, -2, -5		-2	-1	1	3	0.25	0.0625	0.3125	0.16666666666666666
26	26	1/8	1/8	4/8	2	1	i(+#6)						c	iv		i(+#6)		i			+#6				m	1	1	-1, -4, 0	2	-1	-1	0	5	0.0	0.0	0.625	0.0
26	26	1/4	1/4	4/8	2	1	IV						c	iv		IV		IV							M	1	1	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.25	0.0
26	26	3/8	3/8	4/8	2	1	iv						c	iv		iv		iv							m	1	1	-2, -5, -1		-2	-2	1	4	0.2	0.0625	0.4375	0.125
27	27	0	0	4/8	2	1	iio6						c	iv		iio6		ii	o	6					o	1	1	-2, -5, 1		1	-2	1	2	0.3333333333333333	0.0625	0.25	0.2
27	27	1/8	1/8	4/8	2	1	vii%7/IV						c	iv		vii%7/IV		vii	%	7		IV			%7	1	1	3, 0, -3, 1		3	3	1	5	0.16666666666666666	0.0625	0.4375	0.125
27	27	1/4	1/4	4/8	2	1	V43/III						c	iv		V43/III		V		43		III			Mm7	1	1	-2, -5, -3, 1		-3	-2	0	6	0.0	0.0	0.5	0.0
27	27	3/8	3/8	4/8	2	1	V6/v						c	iv		V6/v		V		6		v			M	1	1	5, 2, 1		1	5	0	4	0.0	0.0	0.375	0.0
28	28	0	0	4/8	2	1	v					iii/III	c	iv		v		v							m	1	1	0, -3, 1		0	0	1	4	0.2	0.0625	0.3125	0.16666666666666666
28	28	1/8	1/8	4/8	2	1	IV/III						c	iv		IV/III		IV				III			M	1	1	-5, -1, -4		-5	-5	1	4	0.2	0.0625	0.3125	0.16666666666666666
28	28	1/4	1/4	4/8	2	1	vii%7/V/III						c	iv		vii%7/V/III		vii	%	7		V/III			%7	1	1	2, -1, -4, 0		2	2	2	5	0.2857142857142857	0.125	0.3125	0.2857142857142857
28	28	3/8	3/8	4/8	2	1	V7/III						c	iv		V7/III		V		7		III			Mm7	1	1	-3, 1, -2, -5		-3	-3	2	6	0.25	0.125	0.5	0.2
29	29	0	0	4/8	2	1	VI.I}{						c	VI		I		I						}{	M	1	0	-4, 0, -3		-4	-4	8	14	0.36363636363636365	0.625	1.1875	0.3448275862068966
30	30	1/4	1/4	4/8	2	1	V						c	VI		V		V							M	1	0	-3, 1, -2		-3	-3	3	4	0.42857142857142855	0.1875	0.3125	0.375
31	31	0	0	4/8	2	1	I						c	VI		I		I							M	1	0	-4, 0, -3		-4	-4	11	14	0.44	0.59375	0.90625	0.3958333333333333
32	32	1/4	1/4	4/8	2	1	V						c	VI		V		V							M	1	0	-3, 1, -2		-3	-3	3	4	0.42857142857142855	0.1875	0.3125	0.375
33	33	0	0	4/8	2	1	I						c	VI		I		I							M	1	0	-4, 0, -3		-4	-4	1	8	0.1111111111111111	0.0625	0.6875	0.08333333333333333
33	33	1/4	1/4	4/8	2	1	V6(+6)	-1.9183	6.03837		/	IM2(9)	c	VI		V6(+6)		V		6	+6				M	1	0	1, -2, -3	0	-3	1	1	8	0.1111111111111111	0.0625	0.9375	0.0625
34	34	0	0	4/8	2	1	vi7						c	VI		vi7		vi		7					mm7	1	0	-1, -4, 0, -3		-1	-1	1	9	0.1	0.0625	0.9375	0.0625
34	34	1/4	1/4	4/8	2	1	iii6						c	VI		iii6		iii		6					m	1	0	-3, 1, 0		0	-3	1	8	0.1111111111111111	0.125	0.875	0.125
35	35	0	0	4/8	2	1	IVM7						c	VI		IVM7		IV	M	7					MM7	1	0	-5, -1, -4, 0		-5	-5	3	7	0.3	0.4375	0.8125	0.35
35	35	1/4	1/4	4/8	2	1	V64						c	VI		V64		V		64					M	1	0	-2, -3, 1		-3	-2	3	4	0.42857142857142855	0.25	0.375	0.4
35	35	7/16	7/16	4/8	2	1	I						c	VI		I		I							M	1	0	-4, 0, -3		-4	-4	0	2	0.0	0.0	0.125	0.0
36	36	0	0	4/8	2	1	V6(9)						c	VI		V6(9)		V		6	9				M	1	0	1, -2, -3	-1	-3	1	2	6	0.25	0.1875	1.0625	0.15
36	36	1/4	1/4	4/8	2	1	V7						c	VI		V7		V		7					Mm7	1	0	-3, 1, -2, -5		-3	-3	1	2	0.3333333333333333	0.125	0.1875	0.4
36	36	3/8	3/8	4/8	2	1	V65						c	VI		V65		V		65					Mm7	1	0	1, -2, -5, -3		-3	1	2	5	0.2857142857142857	0.125	0.4375	0.2222222222222222
37	37	0	0	4/8	2	1	iii7						c	VI		iii7		iii		7					mm7	1	0	0, -3, 1, -2		0	0	1	19	0.05	0.0625	2.0	0.030303030303030304
38	38	0	0	4/8	2	1	vi7						c	VI		vi7		vi		7					mm7	1	0	-1, -4, 0, -3		-1	-1	5	19	0.20833333333333334	0.4375	2.0625	0.175
39	39	0	0	4/8	2	1	ii(964)						c	VI		ii(964)		ii			964				m	1	0	-2, -3, 1	0	-2	-2	1	6	0.14285714285714285	0.0625	0.8125	0.07142857142857142
39	39	1/8	1/8	4/8	2	1	ii						c	VI		ii		ii							m	1	0	-2, -5, -1		-2	-2	6	4	0.6	0.375	0.25	0.6
39	39	1/4	1/4	4/8	2	1	viio6						c	VI		viio6		vii	o	6					o	1	0	-2, -5, 1		1	-2	2	5	0.2857142857142857	0.125	0.5	0.2
39	39	3/8	3/8	4/8	2	1	I						c	VI		I		I							M	1	0	-4, 0, -3		-4	-4	2	5	0.2857142857142857	0.125	0.5	0.2
40	40	0	0	4/8	2	1	vii%65	0.119894	7.40462		/		c	VI		vii%65		vii	%	65					%7	1	0	-2, -5, -1, 1		1	-2	6	13	0.3157894736842105	0.375	1.0625	0.2608695652173913
40	40	1/4	1/4	4/8	2	1	vi2						c	VI		vi2		vi		2					mm7	1	0	-3, -1, -4, 0		-1	-3	0	8	0.0	0.0	0.75	0.0
40	40	3/8	3/8	4/8	2	1	ii%43/vi						c	VI		ii%43/vi		ii	%	43		vi			%7	1	0	-5, -1, 1, -2		1	-5	2	6	0.25	0.125	0.625	0.16666666666666666
41	41	0	0	4/8	2	1	iv.V|HC}{						c	iv		V		V					HC	}{	M	1	1	0, 4, 1		0	0	0	12	0.0	0.0	1.75	0.0
41	41	3/8	3/8	4/8	2	1	Fr6(7)						c	iv		Fr6(7)	Fr	V		43	7b5	V			Fr	1	1	-5, -1, 1, 5		1	-5	0	4	0.0	0.0	0.375	0.0
42	42	0	0	4/8	2	1	V7(6)/ii					IV6(9#5)	c	iv		V7(6)/ii		V		7	6	ii			Mm7	1	1	2, 6, -2, 0		2	2	0	6	0.0	0.0	1.0625	0.0
42	42	1/8	1/8	4/8	2	1	V6(#6#2)						c	iv		V6(#6#2)		V		6	#6#2				M	1	1	2, 1, 0	3	0	2	2	2	0.5	0.125	0.25	0.3333333333333333
42	42	1/4	1/4	4/8	2	1	V6						c	iv		V6		V		6					M	1	1	4, 1, 0		0	4	0	3	0.0	0.0	0.25	0.0
42	42	3/8	3/8	4/8	2	1	viio43/V	-1.79841	4.11467		/		c	iv		viio43/V		vii	o	43		V			o7	1	1	-1, -4, 5, 2		5	-1	0	4	0.0	0.0	0.375	0.0
43	43	0	0	4/8	2	1	V						c	iv		V		V							M	1	1	0, 4, 1		0	0	0	14	0.0	0.0	2.125	0.0
43	43	3/8	3/8	4/8	2	1	Fr6(7)						c	iv		Fr6(7)	Fr	V		43	7b5	V			Fr	1	1	-5, -1, 1, 5		1	-5	0	4	0.0	0.0	0.375	0.0
44	44	0	0	4/8	2	1	V7(6)/ii					IV6(9#5)	c	iv		V7(6)/ii		V		7	6	ii			Mm7	1	1	2, 6, -2, 0		2	2	0	6	0.0	0.0	0.8125	0.0
44	44	1/8	1/8	4/8	2	1	V6(#6#2)						c	iv		V6(#6#2)		V		6	#6#2				M	1	1	2, 1, 0	3	0	2	2	2	0.5	0.125	0.25	0.3333333333333333
44	44	1/4	1/4	4/8	2	1	V6						c	iv		V6		V		6					M	1	1	4, 1, 0		0	4	0	3	0.0	0.0	0.25	0.0
44	44	3/8	3/8	4/8	2	1	viio43/V						c	iv		viio43/V		vii	o	43		V			o7	1	1	-1, -4, 5, 2		5	-1	0	4	0.0	0.0	0.375	0.0
45	45	0	0	4/8	2	1	V						c	iv		V		V							M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	0.5	0.0
45	45	1/8	1/8	4/8	2	1	#viio43/iv						c	iv		#viio43/iv		#vii	o	43		iv			o7	1	1	-3, -6, 3, 0		3	-3	0	4	0.0	0.0	0.375	0.0
45	45	1/4	1/4	4/8	2	1	iv(9)						c	iv		iv(9)		iv			9				m	1	1	-2, -5, -1	0	-2	-2	1	4	0.2	0.125	0.375	0.25
45	45	3/8	3/8	4/8	2	1	viio43/III	0	-9		/		c	iv		viio43/III		vii	o	43		III			o7	1	1	-5, -8, 1, -2		1	-5	0	4	0.0	0.0	0.375	0.0
46	46	0	0	4/8	2	1	III						c	iv		III		III							M	1	1	-4, 0, -3		-4	-4	0	5	0.0	0.0	0.5	0.0
46	46	1/8	1/8	4/8	2	1	IIIM2						c	iv		IIIM2		III	M	2					MM7	1	1	1, -4, 0, -3		-4	1	2	7	0.2222222222222222	0.125	0.875	0.125
46	46	1/4	1/4	4/8	2	1	Fr6/V						c	iv		Fr6/V	Fr	V		43	b5	V/V			Fr	1	1	-4, 0, 2, 6		2	-4	0	6	0.0	0.0	0.625	0.0
46	46	3/8	3/8	4/8	2	1	viio43/V	0.0950925	-5.52454		/		c	iv		viio43/V		vii	o	43		V			o7	1	1	-1, -4, 5, 2		5	-1	0	5	0.0	0.0	0.5	0.0
47	47	0	0	4/8	2	1	V						c	iv		V		V							M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	0.5	0.0
47	47	1/8	1/8	4/8	2	1	viio43/IV						c	iv		viio43/IV		vii	o	43		IV			o7	1	1	-3, -6, 3, 0		3	-3	0	5	0.0	0.0	0.5	0.0
47	47	1/4	1/4	4/8	2	1	IV(9)						c	iv		IV(9)		IV			9				M	1	1	-2, 2, -1	0	-2	-2	0	5	0.0	0.0	0.5	0.0
47	47	3/8	3/8	4/8	2	1	viio43/III	0	-8		/		c	iv		viio43/III		vii	o	43		III			o7	1	1	-5, -8, 1, -2		1	-5	0	5	0.0	0.0	0.5	0.0
48	48	0	0	4/8	2	1	III						c	iv		III		III							M	1	1	-4, 0, -3		-4	-4	0	5	0.0	0.0	0.5	0.0
48	48	1/8	1/8	4/8	2	1	IIIM2						c	iv		IIIM2		III	M	2					MM7	1	1	1, -4, 0, -3		-4	1	2	7	0.2222222222222222	0.125	0.875	0.125
48	48	1/4	1/4	4/8	2	1	Fr6/V	-0.13276	-10.1242		/		c	iv		Fr6/V	Fr	V		43	b5	V/V			Fr	1	1	-4, 0, 2, 6		2	-4	2	4	0.3333333333333333	0.25	0.375	0.4
48	48	3/8	3/8	4/8	2	1	#viio65/V	-1	-10		/		c	iv		#viio65/V		#vii	o	65		V			o7	1	1	2, -1, -4, 5		5	2	8	0	1.0	0.75	0.0	1.0
49	49	0	0	4/8	2	1	i.V6	0	-9		/		c	i		V6		V		6					M	1	1	5, 2, 1		1	5	0	9	0.0	0.0	1.125	0.0
49	49	1/4	1/4	4/8	2	1	V6(6)						c	i		V6(6)		V		6	6				M	1	1	5, -3, 1		1	5	0	5	0.0	0.0	0.625	0.0
50	50	0	0	4/8	2	1	I(#0)						c	i		I(#0)		I			#0				M	1	1	0, 4, 1		0	0	4	5	0.4444444444444444	0.3125	0.5625	0.35714285714285715
50	50	3/8	3/8	4/8	2	1	ii%65/iv	-1.19484	-7.72588		/		c	i		ii%65/iv		ii	%	65		iv			%7	1	1	-2, -5, -1, 1		1	-2	1	5	0.16666666666666666	0.0625	0.5625	0.1
51	51	0	0	4/8	2	1	bII6/iv	0	-7		/		c	i		bII6/iv		bII		6		iv			M	1	1	-2, -5, -6		-6	-2	1	6	0.14285714285714285	0.125	0.625	0.16666666666666666
51	51	3/8	3/8	4/8	2	1	Fr6						c	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-4, 0, 2, 6		2	-4	0	6	0.0	0.0	0.75	0.0
52	52	0	0	4/8	2	1	V(4)}						c	i		V(4)		V			4			}	M	1	1	1, 0, 2		1	1	0	6	0.0	0.0	0.75	0.0
52	52	1/8	1/8	4/8	2	1	V|HC						c	i		V		V					HC		M	1	1	1, 5, 2		1	1	0	11	0.0	0.0	1.375	0.0
52	52	3/8	3/8	4/8	2	1	iv{						c	i		iv		iv						{	m	1	1	-1, -4, 0		-1	-1	3	4	0.42857142857142855	0.1875	0.3125	0.375
53	53	3/8	3/8	4/8	2	1	ii%43						c	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4	0	6	0.0	0.0	0.625	0.0
54	54	0	0	4/8	2	1	V(4)}						c	i		V(4)		V			4			}	M	1	1	1, 0, 2		1	1	0	5	0.0	0.0	0.625	0.0
54	54	1/8	1/8	4/8	2	1	V|HC						c	i		V		V					HC		M	1	1	1, 5, 2		1	1	0	9	0.0	0.0	1.125	0.0
54	54	3/8	3/8	4/8	2	1	VI{						c	i		VI		VI						{	M	1	1	-4, 0, -3		-4	-4	3	4	0.42857142857142855	0.1875	0.3125	0.375
55	55	3/8	3/8	4/8	2	1	iv7						c	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1	0	6	0.0	0.0	0.625	0.0
56	56	0	0	4/8	2	1	V(6)}						c	i		V(6)		V			6			}	M	1	1	1, 5, -3		1	1	0	5	0.0	0.0	0.625	0.0
56	56	1/8	1/8	4/8	2	1	V|HC						c	i		V		V					HC		M	1	1	1, 5, 2		1	1	0	9	0.0	0.0	1.125	0.0
56	56	3/8	3/8	4/8	2	1	i{						c	i		i		i						{	m	1	1	0, -3, 1		0	0	3	6	0.3333333333333333	0.1875	0.5625	0.25
57	57	1/4	1/4	4/8	2	1	i(9)						c	i		i(9)		i			9				m	1	1	0, -3, 1	2	0	0	1	5	0.16666666666666666	0.0625	0.5625	0.1
57	57	3/8	3/8	4/8	2	1	V65/VII						c	i		V65/VII		V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3	2	6	0.25	0.1875	0.4375	0.3
58	58	0	0	4/8	2	1	VII(13)						c	i		VII(13)		VII			13				M	1	1	-2, 2, -1	1	-2	-2	3	7	0.3	0.1875	0.6875	0.21428571428571427
58	58	3/16	3/16	4/8	2	1	V7/III						c	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2	0	4	0.0	0.0	0.25	0.0
58	58	1/4	1/4	4/8	2	1	III						c	i		III		III							M	1	1	-3, 1, -2		-3	-3	5	10	0.3333333333333333	0.3125	0.6875	0.3125
59	59	0	0	4/8	2	1	VI(13)						c	i		VI(13)		VI			13				M	1	1	-4, 0, -3	-1	-4	-4	3	6	0.3333333333333333	0.1875	0.5625	0.25
59	59	3/16	3/16	4/8	2	1	V7/bII						c	i		V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4	0	4	0.0	0.0	0.25	0.0
59	59	1/4	1/4	4/8	2	1	bII						c	i		bII		bII							M	1	1	-5, -1, -4		-5	-5	5	10	0.3333333333333333	0.3125	0.6875	0.3125
60	60	0	0	4/8	2	1	V|HC}						c	i		V		V					HC	}	M	1	1	1, 5, 2		1	1	0	5	0.0	0.0	0.5	0.0
60	60	1/8	1/8	4/8	2	1	bII{						c	i		bII		bII						{	M	1	1	-5, -1, -4		-5	-5	3	5	0.375	0.1875	0.3125	0.375
60	60	1/4	1/4	4/8	2	1	V7						c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	2	9	0.18181818181818182	0.125	0.75	0.14285714285714285
61	61	0	0	4/8	2	1	i						c	i		i		i							m	1	1	0, -3, 1		0	0	5	17	0.22727272727272727	0.125	1.625	0.07142857142857142
61	61	3/8	3/8	4/8	2	1	i(94)						c	i		i(94)		i			94				m	1	1	0, -1, 1	2	0	0	0	6	0.0	0.0	0.5	0.0
62	62	0	0	4/8	2	1	iv7						c	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1	7	16	0.30434782608695654	0.25	1.625	0.13333333333333333
