mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
4	3	0	0	2/4	2	1	V2/bVI					Ger6(11b9)/IV	C	I		V2/bVI		V		2		bVI			Mm7	0	0	-5, -3, 1, -2		-3	-5	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
4	3	1/8	1/8	2/4	2	1	V7/bVI						C	I		V7/bVI		V		7		bVI			Mm7	0	0	-3, 1, -2, -5		-3	-3	6	6	0.5	0.2916666666666667	0.4583333333333333	0.3888888888888889
4	3	1/4	1/4	2/4	2	1	IVM7						C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1	2	9	0.18181818181818182	0.08333333333333333	0.375	0.18181818181818182
4	3	3/8	3/8	2/4	2	1	vii%43						C	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1	2	5	0.2857142857142857	0.08333333333333333	0.4583333333333333	0.15384615384615385
5	4	0	0	2/4	2	1	V7(9)						C	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1	0	6	0.0	0.0	0.75	0.0
5	4	1/8	1/8	2/4	2	1	I|PAC}						C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0	0	13	0.0	0.0	2.625	0.0
6	5	1/4	1/4	2/4	2	1	ii7(42)						C	I		ii7(42)		ii		7	42				mm7	0	0	4, 1, 3, 0		2	4	2	4	0.3333333333333333	0.5	0.5	0.5
6	5	3/8	3/8	2/4	2	1	ii7						C	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2	0	2	0.0	0.0	0.25	0.0
7	6	0	0	2/4	2	1	V7(9)						C	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1	0	8	0.0	0.0	1.375	0.0
7	6	1/4	1/4	2/4	2	1	I(64)						C	I		I(64)		I			64				M	0	0	0, -1, 3		0	0	0	5	0.0	0.0	0.875	0.0
7	6	3/8	3/8	2/4	2	1	I						C	I		I		I							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
8	7	0	0	2/4	2	1	IVM7						C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1	1	6	0.14285714285714285	0.0625	1.1875	0.05
8	7	1/4	1/4	2/4	2	1	V7(96)						C	I		V7(96)		V		7	96				Mm7	0	0	1, 5, 4, -1	3	1	1	0	6	0.0	0.0	1.125	0.0
8	7	3/8	3/8	2/4	2	1	V7						C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.25	0.0
9	8	0	0	2/4	2	1	I(97)						C	I		I(97)		I			97				M	0	0	0, 4, 1	2, 5	0	0	1	5	0.16666666666666666	0.0625	0.9375	0.0625
9	8	1/8	1/8	2/4	2	1	I						C	I		I		I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
9	8	1/4	1/4	2/4	2	1	IV(964)						C	I		IV(964)		IV			964				M	0	0	-1, 5, 2	1	-1	-1	0	4	0.0	0.0	0.75	0.0
9	8	3/8	3/8	2/4	2	1	IV						C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.375	0.0
10	9	0	0	2/4	2	1	vii%7(9)						C	I		vii%7(9)		vii	%	7	9				%7	0	0	5, 2, -1, 3	0	5	5	1	5	0.16666666666666666	0.0625	0.9375	0.0625
10	9	1/8	1/8	2/4	2	1	vii%7						C	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5	0	3	0.0	0.0	0.375	0.0
10	9	1/4	1/4	2/4	2	1	iii(964)						C	I		iii(964)		iii			964				m	0	0	4, 3, 0	-1	4	4	0	4	0.0	0.0	0.75	0.0
10	9	3/8	3/8	2/4	2	1	iii						C	I		iii		iii							m	0	0	4, 1, 5		4	4	0	3	0.0	0.0	0.375	0.0
11	10	0	0	2/4	2	1	vi7(9)						C	I		vi7(9)		vi		7	9				mm7	0	0	3, 0, 4, 1	5	3	3	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
11	10	1/8	1/8	2/4	2	1	vi7						C	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3	1	4	0.2	0.0625	0.3125	0.16666666666666666
11	10	1/4	1/4	2/4	2	1	ii7(9)						C	I		ii7(9)		ii		7	9				mm7	0	0	2, -1, 3, 0	4	2	2	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
11	10	3/8	3/8	2/4	2	1	ii7						C	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2	1	4	0.2	0.0625	0.3125	0.16666666666666666
12	11	0	0	2/4	2	1	V7(964)						C	I		V7(964)		V		7	964				Mm7	0	0	1, 0, 4, -1	3	1	1	0	4	0.0	0.0	0.75	0.0
12	11	1/8	1/8	2/4	2	1	V7						C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	5	0.0	0.0	0.6875	0.0
12	11	1/4	1/4	2/4	2	1	V(964)						C	I		V(964)		V			964				M	0	0	1, 0, 4	3	1	1	0	3	0.0	0.0	0.375	0.0
12	11	3/8	3/8	2/4	2	1	V|HC}						C	I		V		V					HC	}	M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	0.625	0.0
13	12	0	0	2/4	2	1	I{						C	I		I		I						{	M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	1.0	0.0
13	12	1/4	1/4	2/4	2	1	ii7(42)						C	I		ii7(42)		ii		7	42				mm7	0	0	4, 1, 3, 0		2	4	2	4	0.3333333333333333	0.5	0.5	0.5
13	12	3/8	3/8	2/4	2	1	ii7						C	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2	0	2	0.0	0.0	0.25	0.0
14	13	0	0	2/4	2	1	V7(9)						C	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1	0	8	0.0	0.0	1.375	0.0
14	13	1/4	1/4	2/4	2	1	I(64)						C	I		I(64)		I			64				M	0	0	0, -1, 3		0	0	0	5	0.0	0.0	0.875	0.0
14	13	3/8	3/8	2/4	2	1	I						C	I		I		I							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
15	14	0	0	2/4	2	1	IVM7						C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1	2	5	0.2857142857142857	0.125	1.125	0.1
15	14	1/4	1/4	2/4	2	1	V7(9)/iii						C	I		V7(9)/iii		V		7	9	iii			Mm7	0	0	5, 9, 6, 3	0	5	5	0	5	0.0	0.0	1.0	0.0
15	14	3/8	3/8	2/4	2	1	V7/iii						C	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5	1	3	0.25	0.0625	0.1875	0.25
16	15	0	0	2/4	2	1	V/vi						C	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
16	15	1/8	1/8	2/4	2	1	V7(9)/vi						C	I		V7(9)/vi		V		7	9	vi			Mm7	0	0	4, 8, 5, 2	-1	4	4	1	2	0.3333333333333333	0.125	0.375	0.25
16	15	1/4	1/4	2/4	2	1	vi(9)						C	I		vi(9)		vi			9				m	0	0	3, 0, 4	5	3	3	0	4	0.0	0.0	0.75	0.0
16	15	3/8	3/8	2/4	2	1	vi7						C	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3	2	3	0.4	0.0625	0.1875	0.25
17	16	0	0	2/4	2	1	ii						C	I		ii		ii							m	0	0	2, -1, 3		2	2	1	4	0.2	0.0625	0.6875	0.08333333333333333
17	16	1/8	1/8	2/4	2	1	ii7(9)						C	I		ii7(9)		ii		7	9				mm7	0	0	2, -1, 3, 0	4	2	2	0	2	0.0	0.0	0.25	0.0
17	16	1/4	1/4	2/4	2	1	V						C	I		V		V							M	0	0	1, 5, 2		1	1	1	4	0.2	0.0625	0.6875	0.08333333333333333
17	16	3/8	3/8	2/4	2	1	V7(9)						C	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1	0	3	0.0	0.0	0.375	0.0
18	17	0	0	2/4	2	1	I(#5)						C	I		I(#5)		I			#5				M	0	0	0, 4, 8		0	0	2	6	0.25	0.1875	1.3125	0.125
18	17	1/4	1/4	2/4	2	1	IVM7(#2)					ii6(#42)	C	I		IVM7(#2)		IV	M	7	#2				MM7	0	0	-1, 8, 0, 4		-1	-1	0	3	0.0	0.0	0.625	0.0
18	17	3/8	3/8	2/4	2	1	ii6						C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	2	4	0.3333333333333333	0.0625	0.3125	0.16666666666666666
19	18	0	0	2/4	2	1	vii%7					ii%7/vi	C	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5	0	5	0.0	0.0	0.625	0.0
19	18	1/8	1/8	2/4	2	1	V64(6)/vi						C	I		V64(6)/vi		V		64	6	vi			M	0	0	0, 4, 8		4	0	1	5	0.16666666666666666	0.0625	0.5625	0.1
19	18	1/4	1/4	2/4	2	1	vi.IV7						C	vi		IV7		IV		7					Mm7	0	1	2, 6, 3, 0		2	2	1	6	0.14285714285714285	0.0625	1.1875	0.05
20	19	0	0	2/4	2	1	V7						C	vi		V7		V		7					Mm7	0	1	4, 8, 5, 2		4	4	1	3	0.25	0.0	0.375	0.0
20	19	1/8	1/8	2/4	2	1	V(64)						C	vi		V(64)		V			64				M	0	1	4, 3, 0		4	4	0	4	0.0	0.0	0.75	0.0
20	19	1/4	1/4	2/4	2	1	i|PAC}						C	vi		i		i					PAC	}	m	0	1	3, 0, 4		3	3	0	2	0.0	0.0	0.25	0.0
20	19	3/8	3/8	2/4	2	1	V7(4){						C	vi		V7(4)		V		7	4			{	Mm7	0	1	4, 3, 5, 2		4	4	0	5	0.0	0.0	0.3125	0.0
21	20	0	0	2/4	2	1	i						C	vi		i		i							m	0	1	3, 0, 4		3	3	0	5	0.0	0.0	0.625	0.0
21	20	1/8	1/8	2/4	2	1	IIIM65						C	vi		IIIM65		III	M	65					MM7	0	1	4, 1, 5, 0		0	4	3	6	0.3333333333333333	0.125	0.5	0.2
21	20	1/4	1/4	2/4	2	1	VI						C	vi		VI		VI							M	0	1	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.625	0.0
21	20	3/8	3/8	2/4	2	1	i7						C	vi		i7		i		7					mm7	0	1	3, 0, 4, 1		3	3	0	6	0.0	0.0	0.75	0.0
22	21	0	0	2/4	2	1	VI64						C	vi		VI64		VI		64					M	0	1	0, -1, 3		-1	0	0	5	0.0	0.0	0.5	0.0
22	21	1/16	1/16	2/4	2	1	iv7						C	vi		iv7		iv		7					mm7	0	1	2, -1, 3, 0		2	2	0	2	0.0	0.0	0.125	0.0
22	21	1/8	1/8	2/4	2	1	V7						C	vi		V7		V		7					Mm7	0	1	4, 8, 5, 2		4	4	0	5	0.0	0.0	0.625	0.0
22	21	1/4	1/4	2/4	2	1	i|PAC}						C	vi		i		i					PAC	}	m	0	1	3, 0, 4		3	3	4	8	0.3333333333333333	0.25	0.75	0.25
23	22	0	0	2/4	2	1	i6						C	vi		i6		i		6					m	0	1	0, 4, 3		3	0	0	9	0.0	0.0	1.125	0.0
23	22	1/4	1/4	2/4	2	1	V						C	vi		V		V							M	0	1	4, 8, 5		4	4	2	9	0.18181818181818182	0.125	1.0625	0.10526315789473684
24	23	0	0	2/4	2	1	i|IAC}						C	vi		i		i					IAC	}	m	0	1	3, 0, 4		3	3	2	9	0.18181818181818182	0.125	1.25	0.09090909090909091
24	23	3/8	3/8	2/4	2	1	V{						C	vi		V		V						{	M	0	1	4, 8, 5		4	4	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
25	24	1/4	1/4	2/4	2	1	V/V						C	vi		V/V		V				V			M	0	1	5, 9, 6		5	5	0	1	0.0	0.0	0.125	0.0
25	24	3/8	3/8	2/4	2	1	V64						C	vi		V64		V		64					M	0	1	5, 4, 8		4	5	0	2	0.0	0.0	0.25	0.0
26	25	0	0	2/4	2	1	i						C	vi		i		i							m	0	1	3, 0, 4		3	3	0	1	0.0	0.0	0.125	0.0
26	25	1/8	1/8	2/4	2	1	#viio64					V2	C	vi		#viio64		#vii	o	64					o	0	1	2, 8, 5		8	2	0	2	0.0	0.0	0.375	0.0
26	25	1/4	1/4	2/4	2	1	VII64						C	vi		VII64		VII		64					M	0	1	2, 1, 5		1	2	0	1	0.0	0.0	0.125	0.0
26	25	3/8	3/8	2/4	2	1	V2/#vii						C	vi		V2/#vii		V		2		#vii			Mm7	0	1	7, 9, 13, 10		9	7	0	2	0.0	0.0	0.25	0.0
27	26	0	0	2/4	2	1	V7/#iii						C	vi		V7/#iii		V		7		#iii			Mm7	0	1	8, 12, 9, 6		8	8	1	2	0.3333333333333333	0.125	0.375	0.25
27	26	1/4	1/4	2/4	2	1	V/V						C	vi		V/V		V				V			M	0	1	5, 9, 6		5	5	0	1	0.0	0.0	0.25	0.0
27	26	3/8	3/8	2/4	2	1	iio					viio/III	C	vi		iio		ii	o						o	0	1	5, 2, -1		5	5	0	1	0.0	0.0	0.125	0.0
28	27	0	0	2/4	2	1	V64					IIIM2	C	vi		V64		V		64					M	0	1	5, 4, 8		4	5	0	2	0.0	0.0	0.25	0.0
28	27	1/8	1/8	2/4	2	1	V2/VI						C	vi		V2/VI		V		2		VI			Mm7	0	1	-2, 0, 4, 1		0	-2	0	2	0.0	0.0	0.25	0.0
28	27	1/4	1/4	2/4	2	1	VI6					i	C	vi		VI6		VI		6					M	0	1	3, 0, -1		-1	3	0	1	0.0	0.0	0.0625	0.0
28	27	3/8	3/8	2/4	2	1	#viio						C	vi		#viio		#vii	o						o	0	1	8, 5, 2		8	8	0	1	0.0	0.0	0.125	0.0
29	28	0	0	2/4	2	1	i						C	vi		i		i							m	0	1	3, 0, 4		3	3	0	1	0.0	0.0	0.125	0.0
29	28	1/8	1/8	2/4	2	1	#viio						C	vi		#viio		#vii	o						o	0	1	8, 5, 2		8	8	0	1	0.0	0.0	0.125	0.0
29	28	1/4	1/4	2/4	2	1	V7/#vii	0.844623	6.19491		/		C	vi		V7/#vii		V		7		#vii			Mm7	0	1	9, 13, 10, 7		9	9	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
30	29	0	0	2/4	2	1	iv						C	vi		iv		iv							m	0	1	2, -1, 3		2	2	0	1	0.0	0.0	0.125	0.0
30	29	1/8	1/8	2/4	2	1	IV6(#7)					#vi	C	vi		IV6(#7)		IV		6	#7				M	0	1	6, 3, 7		2	6	0	2	0.0	0.0	0.375	0.0
30	29	1/4	1/4	2/4	2	1	#viio/VII						C	vi		#viio/VII		#vii	o			VII			o	0	1	6, 3, 0		6	6	0	1	0.0	0.0	0.125	0.0
30	29	3/8	3/8	2/4	2	1	#viio2						C	vi		#viio2		#vii	o	2					o7	0	1	-1, 8, 5, 2		8	-1	0	2	0.0	0.0	0.25	0.0
31	30	0	0	2/4	2	1	V					IIIM7	C	vi		V		V							M	0	1	4, 8, 5		4	4	2	2	0.5	0.375	0.375	0.5
31	30	3/8	3/8	2/4	2	1	bII/iv						C	vi		bII/iv		bII				iv			M	0	1	-3, 1, -2		-3	-3	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
32	31	1/8	1/8	2/4	2	1	iv						C	vi		iv		iv							m	0	1	2, -1, 3		2	2	0	1	0.0	0.0	0.125	0.0
32	31	1/4	1/4	2/4	2	1	V6/iv}						C	vi		V6/iv		V		6		iv		}	M	0	1	7, 4, 3		3	7	0	1	0.0	0.0	0.125	0.0
32	31	3/8	3/8	2/4	2	1	V7(4)/iv{						C	vi		V7(4)/iv		V		7	4	iv		{	Mm7	0	1	3, 2, 4, 1		3	3	0	5	0.0	0.0	0.3125	0.0
33	32	0	0	2/4	2	1	ii.i						C	ii		i		i							m	0	1	2, -1, 3		2	2	0	5	0.0	0.0	0.625	0.0
33	32	1/8	1/8	2/4	2	1	IIIM65						C	ii		IIIM65		III	M	65					MM7	0	1	3, 0, 4, -1		-1	3	3	6	0.3333333333333333	0.125	0.5	0.2
33	32	1/4	1/4	2/4	2	1	VI						C	ii		VI		VI							M	0	1	-2, 2, -1		-2	-2	0	5	0.0	0.0	0.625	0.0
33	32	3/8	3/8	2/4	2	1	III64						C	ii		III64		III		64					M	0	1	0, -1, 3		-1	0	0	5	0.0	0.0	0.625	0.0
34	33	0	0	2/4	2	1	VI64					iv2	C	ii		VI64		VI		64					M	0	1	-1, -2, 2		-2	-1	0	5	0.0	0.0	0.5	0.0
34	33	1/16	1/16	2/4	2	1	iv7						C	ii		iv7		iv		7					mm7	0	1	1, -2, 2, -1		1	1	0	2	0.0	0.0	0.125	0.0
34	33	1/8	1/8	2/4	2	1	v						C	ii		v		v							m	0	1	3, 0, 4		3	3	0	4	0.0	0.0	0.5	0.0
34	33	1/4	1/4	2/4	2	1	VI						C	ii		VI		VI							M	0	1	-2, 2, -1		-2	-2	0	4	0.0	0.0	0.5	0.0
34	33	3/8	3/8	2/4	2	1	iv7						C	ii		iv7		iv		7					mm7	0	1	1, -2, 2, -1		1	1	1	6	0.14285714285714285	0.0625	0.5625	0.1
35	34	0	0	2/4	2	1	V(64)						C	ii		V(64)		V			64				M	0	1	3, 2, -1		3	3	0	11	0.0	0.0	1.625	0.0
35	34	1/4	1/4	2/4	2	1	V2						C	ii		V2		V		2					Mm7	0	1	1, 3, 7, 4		3	1	3	9	0.25	0.1875	1.0	0.15789473684210525
36	35	0	0	2/4	2	1	i6						C	ii		i6		i		6					m	0	1	-1, 3, 2		2	-1	3	11	0.21428571428571427	0.1875	1.5	0.1111111111111111
36	35	1/4	1/4	2/4	2	1	V2/VI						C	ii		V2/VI		V		2		VI			Mm7	0	1	-3, -1, 3, 0		-1	-3	0	9	0.0	0.0	0.875	0.0
37	36	0	0	2/4	2	1	#iii/ii.V(#64)						C	#iii/ii		V(#64)		V			#64				M	0	1	7, 6, 8	10	7	7	0	7	0.0	0.0	0.625	0.0
37	36	1/8	1/8	2/4	2	1	V(64)						C	#iii/ii		V(64)		V			64				M	0	1	7, 6, 3		7	7	0	7	0.0	0.0	0.875	0.0
37	36	1/4	1/4	2/4	2	1	Fr6						C	#iii/ii		Fr6	Fr	V		43	b5	V			Fr	0	1	2, 6, 8, 12		8	2	0	6	0.0	0.0	0.5	0.0
37	36	3/8	3/8	2/4	2	1	V(64)						C	#iii/ii		V(64)		V			64				M	0	1	7, 6, 3		7	7	0	6	0.0	0.0	0.5	0.0
38	37	0	0	2/4	2	1	vii%7(b3)/V					Ger7(#7)	C	#iii/ii		vii%7(b3)/V		vii	%	7	b3	V			%7	0	1	12, 2, 6, 10		12	12	3	4	0.42857142857142855	0.1875	0.375	0.3333333333333333
38	37	1/8	1/8	2/4	2	1	V(64)						C	#iii/ii		V(64)		V			64				M	0	1	7, 6, 3		7	7	0	8	0.0	0.0	1.0	0.0
38	37	1/4	1/4	2/4	2	1	Fr6(2)	0.76016	4.64514		/	V/III	C	#iii/ii		Fr6(2)	Fr	V		43	b52	V			Fr	0	1	2, 6, 10, 12		8	2	4	0	1.0	0.3125	0.0	1.0
38	37	5/16	5/16	2/4	2	1	Fr6						C	#iii/ii		Fr6	Fr	V		43	b5	V			Fr	0	1	2, 6, 8, 12		8	2	0	5	0.0	0.0	0.3125	0.0
38	37	3/8	3/8	2/4	2	1	V(64)						C	#iii/ii		V(64)		V			64				M	0	1	7, 6, 3		7	7	0	7	0.0	0.0	0.625	0.0
39	38	0	0	2/4	2	1	vii%7(b3)/V					Ger7(#7)	C	#iii/ii		vii%7(b3)/V		vii	%	7	b3	V			%7	0	1	12, 2, 6, 10		12	12	3	4	0.42857142857142855	0.25	0.375	0.4
39	38	1/8	1/8	2/4	2	1	V(64)						C	#iii/ii		V(64)		V			64				M	0	1	7, 6, 3		7	7	0	8	0.0	0.0	0.625	0.0
39	38	1/4	1/4	2/4	2	1	Fr6						C	#iii/ii		Fr6	Fr	V		43	b5	V			Fr	0	1	2, 6, 8, 12		8	2	1	7	0.125	0.0625	0.5625	0.1
39	38	3/8	3/8	2/4	2	1	V(64)						C	#iii/ii		V(64)		V			64				M	0	1	7, 6, 3		7	7	0	8	0.0	0.0	0.625	0.0
40	39	0	0	2/4	2	1	vii%2/VI					V2(b5b3)	C	#iii/ii		vii%2/VI		vii	%	2		VI			%7	0	1	5, 7, 4, 1		7	5	0	7	0.0	0.0	1.125	0.0
40	39	1/8	1/8	2/4	2	1	i(6)					VI6	C	#iii/ii		i(6)		i			6				m	0	1	6, 3, 2		6	6	0	5	0.0	0.0	0.375	0.0
40	39	1/4	1/4	2/4	2	1	V|HC}						C	#iii/ii		V		V					HC	}	M	0	1	7, 11, 8		7	7	0	4	0.0	0.0	0.25	0.0
40	39	3/8	3/8	2/4	2	1	V(64){	-1.09801	8.36914	0.415538	/	i64{	C	#iii/ii		V(64)		V			64			{	M	0	1	7, 6, 3		7	7	0	7	0.0	0.0	0.5	0.0
41	40	0	0	2/4	2	1	bii						C	#iii/ii		bii		bii							m	0	1	1, -2, 2		1	1	0	7	0.0	0.0	0.5	0.0
41	40	1/8	1/8	2/4	2	1	V(64)						C	#iii/ii		V(64)		V			64				M	0	1	7, 6, 3		7	7	0	7	0.0	0.0	0.5	0.0
41	40	1/4	1/4	2/4	2	1	V(#6)/V						C	#iii/ii		V(#6)/V		V			#6	V			M	0	1	8, 12, 9	18	8	8	1	6	0.14285714285714285	0.0625	0.4375	0.125
41	40	3/8	3/8	2/4	2	1	V7(b5)						C	#iii/ii		V7(b5)		V		7	b5				Mm7	0	1	7, 11, 1, 5		7	7	0	7	0.0	0.0	0.5625	0.0
42	41	0	0	2/4	2	1	i6						C	#iii/ii		i6		i		6					m	0	1	3, 7, 6		6	3	0	6	0.0	0.0	0.75	0.0
42	41	1/8	1/8	2/4	2	1	V						C	#iii/ii		V		V							M	0	1	7, 11, 8		7	7	0	4	0.0	0.0	0.25	0.0
42	41	1/4	1/4	2/4	2	1	#viio7/iv						C	#iii/ii		#viio7/iv		#vii	o	7		iv			o7	0	1	10, 7, 4, 1		10	10	0	4	0.0	0.0	0.25	0.0
42	41	3/8	3/8	2/4	2	1	V64/iv						C	#iii/ii		V64/iv		V		64		iv			M	0	1	7, 6, 10		6	7	0	7	0.0	0.0	0.5	0.0
43	42	0	0	2/4	2	1	iv						C	#iii/ii		iv		iv							m	0	1	5, 2, 6		5	5	0	7	0.0	0.0	0.5	0.0
43	42	1/8	1/8	2/4	2	1	V64/iv						C	#iii/ii		V64/iv		V		64		iv			M	0	1	7, 6, 10		6	7	0	7	0.0	0.0	0.5	0.0
43	42	1/4	1/4	2/4	2	1	iv6(4)						C	#iii/ii		iv6(4)		iv		6	4				m	0	1	4, 6, 5		5	4	0	4	0.0	0.0	0.3125	0.0
43	42	5/16	5/16	2/4	2	1	iv6						C	#iii/ii		iv6		iv		6					m	0	1	2, 6, 5		5	2	0	4	0.0	0.0	0.25	0.0
43	42	3/8	3/8	2/4	2	1	V43/iv						C	#iii/ii		V43/iv		V		43		iv			Mm7	0	1	7, 4, 6, 10		6	7	0	7	0.0	0.0	0.5625	0.0
44	43	0	0	2/4	2	1	iv						C	#iii/ii		iv		iv							m	0	1	5, 2, 6		5	5	0	6	0.0	0.0	0.75	0.0
44	43	1/8	1/8	2/4	2	1	i6						C	#iii/ii		i6		i		6					m	0	1	3, 7, 6		6	3	0	5	0.0	0.0	0.375	0.0
44	43	1/4	1/4	2/4	2	1	V7/V						C	#iii/ii		V7/V		V		7		V			Mm7	0	1	8, 12, 9, 6		8	8	0	5	0.0	0.0	0.375	0.0
44	43	3/8	3/8	2/4	2	1	ii.V(64)	-3.20957	9.1398		/	ii.i64	C	ii		V(64)		V			64				M	0	1	3, 2, -1		3	3	0	7	0.0	0.0	0.5	0.0
45	44	0	0	2/4	2	1	bii						C	ii		bii		bii							m	0	1	-3, -6, -2		-3	-3	0	7	0.0	0.0	0.5	0.0
45	44	1/8	1/8	2/4	2	1	V(64)						C	ii		V(64)		V			64				M	0	1	3, 2, -1		3	3	0	7	0.0	0.0	0.5	0.0
45	44	1/4	1/4	2/4	2	1	V(#6)/V						C	ii		V(#6)/V		V			#6	V			M	0	1	4, 8, 5	14	4	4	1	6	0.14285714285714285	0.0625	0.4375	0.125
45	44	3/8	3/8	2/4	2	1	V7(b5)						C	ii		V7(b5)		V		7	b5				Mm7	0	1	3, 7, -3, 1		3	3	0	7	0.0	0.0	0.5625	0.0
46	45	0	0	2/4	2	1	i6						C	ii		i6		i		6					m	0	1	-1, 3, 2		2	-1	0	6	0.0	0.0	0.75	0.0
46	45	1/8	1/8	2/4	2	1	V						C	ii		V		V							M	0	1	3, 7, 4		3	3	0	4	0.0	0.0	0.25	0.0
46	45	1/4	1/4	2/4	2	1	#viio7/iv						C	ii		#viio7/iv		#vii	o	7		iv			o7	0	1	6, 3, 0, -3		6	6	0	4	0.0	0.0	0.25	0.0
46	45	3/8	3/8	2/4	2	1	bii.V(64)					bii.i64	C	bii		V(64)		V			64				M	0	1	-4, -5, -8		-4	-4	7	0	1.0	0.5	0.0	1.0
47	46	0	0	2/4	2	1	bii						C	bii		bii		bii							m	0	1	-10, -13, -9		-10	-10	7	0	1.0	0.5	0.0	1.0
47	46	1/8	1/8	2/4	2	1	V(64)						C	bii		V(64)		V			64				M	0	1	-4, -5, -8		-4	-4	7	0	1.0	0.5	0.0	1.0
