mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
7	7	1/4	1/4	2/4	3	1	III(#2)/iv						a	i		III(#2)/iv		III			#2	iv			M	1	1	-1, 8, 0		-1	-1	0	4	0.0	0.0	0.375	0.0
7	7	3/8	3/8	2/4	3	1	III/iv						a	i		III/iv		III				iv			M	1	1	-1, 3, 0		-1	-1	2	2	0.5	0.125	0.125	0.5
8	8	0	0	2/4	3	1	iv6(9b6)						a	i		iv6(9b6)		iv		6	9b6				m	1	1	-1, -2, 2	4	2	-1	1	4	0.2	0.0	0.375	0.0
8	8	1/8	1/8	2/4	3	1	iv6						a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	2	0.0	0.0	0.125	0.0
8	8	1/4	1/4	2/4	3	1	iv(#4)						a	i		iv(#4)		iv			#4				m	1	1	2, -1, 8		2	2	0	4	0.0	0.0	0.375	0.0
8	8	3/8	3/8	2/4	3	1	iv7						a	i		iv7		iv		7					mm7	1	1	2, -1, 3, 0		2	2	0	2	0.0	0.0	0.125	0.0
9	9	0	0	2/4	3	1	VII7/iv	-1.39754	3.28499		/		a	i		VII7/iv		VII		7		iv			Mm7	1	1	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.375	0.0
9	9	1/8	1/8	2/4	3	1	iv						a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	0.375	0.0
9	9	1/4	1/4	2/4	3	1	#iv[#viio7						a	i	#iv	#viio7		#vii	o	7					o7	1	1	8, 5, 2, -1		8	8	8	3	0.7272727272727273	0.5625	0.1875	0.75
10	10	0	0	2/4	3	1	viio7/V						a	i	#iv	viio7/V		vii	o	7		V			o7	1	1	9, 6, 3, 0		9	9	7	10	0.4117647058823529	0.3125	0.9375	0.25
10	10	3/8	3/8	2/4	3	1	Fr65]					V43(#5)/III]	a	i	#iv	Fr65	Fr	V		65	b5	V			Fr	1	1	9, -1, 3, 5		5	9	0	3	0.0	0.0	0.25	0.0
11	11	0	0	2/4	3	1	III6						a	i		III6		III		6					M	1	1	4, 1, 0		0	4	1	5	0.16666666666666666	0.0625	0.4375	0.125
11	11	1/4	1/4	2/4	3	1	iv/III						a	i		iv/III		iv				III			m	1	1	-1, -4, 0		-1	-1	1	3	0.25	0.0625	0.3125	0.16666666666666666
11	11	3/8	3/8	2/4	3	1	viio65/V	-10.4885	4.24209		/	viio7/V/III	a	i		viio65/V		vii	o	65		V			o7	1	1	6, 3, 0, 9		9	6	1	3	0.25	0.0625	0.3125	0.16666666666666666
12	12	0	0	2/4	3	1	V/III					VII	a	i		V/III		V				III			M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	0.375	0.0
12	12	1/8	1/8	2/4	3	1	bII64					VI	a	i		bII64		bII		64					M	1	1	-1, -2, 2		-2	-1	1	3	0.25	0.0625	0.3125	0.16666666666666666
12	12	1/4	1/4	2/4	3	1	V|HC}						a	i		V		V					HC	}	M	1	1	4, 8, 5		4	4	1	5	0.16666666666666666	0.0625	0.5625	0.1
13	13	0	0	2/4	3	1	V7(4)/V						a	i		V7(4)/V		V		7	4	V			Mm7	1	1	5, 4, 6, 3		5	5	1	3	0.25	0.0625	1.0625	0.05555555555555555
13	13	1/8	1/8	2/4	3	1	V7/V						a	i		V7/V		V		7		V			Mm7	1	1	5, 9, 6, 3		5	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
13	13	1/4	1/4	2/4	3	1	ii%43(11)						a	i		ii%43(11)		ii	%	43	11				%7	1	1	-1, 3, 5, 2	4	5	-1	6	7	0.46153846153846156	0.625	1.125	0.35714285714285715
14	14	1/8	1/8	2/4	3	1	ii%7						a	i		ii%7		ii	%	7					%7	1	1	5, 2, -1, 3		5	5	0	4	0.0	0.0	0.375	0.0
14	14	1/4	1/4	2/4	3	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	1	5	0.16666666666666666	0.0625	0.5625	0.1
15	15	0	0	2/4	3	1	V7(4)/V						a	i		V7(4)/V		V		7	4	V			Mm7	1	1	5, 4, 6, 3		5	5	1	3	0.25	0.0625	1.0625	0.05555555555555555
15	15	1/8	1/8	2/4	3	1	V7/V						a	i		V7/V		V		7		V			Mm7	1	1	5, 9, 6, 3		5	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
15	15	1/4	1/4	2/4	3	1	ii%43(11)	-0.388822	3.71621		/		a	i		ii%43(11)		ii	%	43	11				%7	1	1	-1, 3, 5, 2	4	5	-1	7	7	0.5	0.8125	1.1875	0.40625
16	16	1/4	1/4	2/4	3	1	ii%43						a	i		ii%43		ii	%	43					%7	1	1	-1, 3, 5, 2		5	-1	1	6	0.14285714285714285	0.0625	0.5625	0.1
17	17	0	0	2/4	3	1	V7						a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	5	0.0	0.0	0.3125	0.0
17	17	1/4	1/4	2/4	3	1	V7(#6#42)						a	i		V7(#6#42)		V		7	#6#42				Mm7	1	1	-1, 8, 10, 7		4	-1	3	3	0.5	0.1875	0.1875	0.5
18	18	0	0	2/4	3	1	V7						a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
18	18	1/4	1/4	2/4	3	1	V7(#6#42)						a	i		V7(#6#42)		V		7	#6#42				Mm7	1	1	-1, 8, 10, 7		4	-1	3	3	0.5	0.1875	0.1875	0.5
19	19	0	0	2/4	3	1	V7(b10)						a	i		V7(b10)		V		7	b10				Mm7	1	1	4, 8, 5, 2	1	4	4	0	7	0.0	0.0	1.5	0.0
20	20	0	0	2/4	3	1	V7(9)|HC}						a	i		V7(9)		V		7	9		HC	}	Mm7	1	1	4, 8, 5, 2	-1	4	4	0	6	0.0	0.0	0.75	0.0
20	20	3/8	3/8	2/4	3	1	i{						a	i		i		i						{	m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.125	0.0
21	21	0	0	2/4	3	1	V/iv						a	i		V/iv		V				iv			M	1	1	3, 7, 4		3	3	1	4	0.2	0.0	0.375	0.0
21	21	1/8	1/8	2/4	3	1	iv64						a	i		iv64		iv		64					m	1	1	3, 2, -1		2	3	0	2	0.0	0.0	0.125	0.0
21	21	1/4	1/4	2/4	3	1	bII6/iv						a	i		bII6/iv		bII		6		iv			M	1	1	1, -2, -3		-3	1	0	4	0.0	0.0	0.375	0.0
21	21	3/8	3/8	2/4	3	1	iv/iv					bIIM65/iv	a	i		iv/iv		iv				iv			m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.125	0.0
22	22	0	0	2/4	3	1	V/iv						a	i		V/iv		V				iv			M	1	1	3, 7, 4		3	3	1	4	0.2	0.0	0.375	0.0
22	22	1/8	1/8	2/4	3	1	iv64						a	i		iv64		iv		64					m	1	1	3, 2, -1		2	3	0	2	0.0	0.0	0.125	0.0
22	22	1/4	1/4	2/4	3	1	III(#2)/iv						a	i		III(#2)/iv		III			#2	iv			M	1	1	-1, 8, 0		-1	-1	0	4	0.0	0.0	0.375	0.0
22	22	3/8	3/8	2/4	3	1	III/iv						a	i		III/iv		III				iv			M	1	1	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.125	0.0
23	23	0	0	2/4	3	1	iio6/iv						a	i		iio6/iv		ii	o	6		iv			o	1	1	1, -2, 4		4	1	1	4	0.2	0.0	0.375	0.0
23	23	1/8	1/8	2/4	3	1	iv						a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.125	0.0
23	23	1/4	1/4	2/4	3	1	III(#2)/iv						a	i		III(#2)/iv		III			#2	iv			M	1	1	-1, 8, 0		-1	-1	0	4	0.0	0.0	0.375	0.0
23	23	3/8	3/8	2/4	3	1	III/iv						a	i		III/iv		III				iv			M	1	1	-1, 3, 0		-1	-1	2	2	0.5	0.125	0.125	0.5
24	24	0	0	2/4	3	1	iv6(9b6)						a	i		iv6(9b6)		iv		6	9b6				m	1	1	-1, -2, 2	4	2	-1	1	4	0.2	0.0	0.375	0.0
24	24	1/8	1/8	2/4	3	1	iv6						a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	2	0.0	0.0	0.125	0.0
24	24	1/4	1/4	2/4	3	1	iv(#4)						a	i		iv(#4)		iv			#4				m	1	1	2, -1, 8		2	2	0	4	0.0	0.0	0.375	0.0
24	24	3/8	3/8	2/4	3	1	iv7						a	i		iv7		iv		7					mm7	1	1	2, -1, 3, 0		2	2	0	2	0.0	0.0	0.125	0.0
25	25	0	0	2/4	3	1	#viio7/iv						a	i		#viio7/iv		#vii	o	7		iv			o7	1	1	7, 4, 1, -2		7	7	0	5	0.0	0.0	0.5	0.0
25	25	1/8	1/8	2/4	3	1	iv						a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	0.5	0.0
25	25	1/4	1/4	2/4	3	1	#viio6/iv						a	i		#viio6/iv		#vii	o	6		iv			o	1	1	4, 1, 7		7	4	4	8	0.3333333333333333	0.1875	0.6041666666666666	0.2368421052631579
26	26	0	0	2/4	3	1	IIIM2/iv						a	i		IIIM2/iv		III	M	2		iv			MM7	1	1	4, -1, 3, 0		-1	4	0	3	0.0	0.0	0.25	0.0
26	26	1/8	1/8	2/4	3	1	VI6/iv						a	i		VI6/iv		VI		6		iv			M	1	1	2, -1, -2		-2	2	1	4	0.2	0.0625	0.4375	0.125
26	26	1/4	1/4	2/4	3	1	V43/iv						a	i		V43/iv		V		43		iv			Mm7	1	1	4, 1, 3, 7		3	4	0	5	0.0	0.0	0.5	0.0
26	26	3/8	3/8	2/4	3	1	iv6						a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	5	0.0	0.0	0.5	0.0
27	27	0	0	2/4	3	1	bII6(11)/iv					iv(9b6)/iv	a	i		bII6(11)/iv		bII		6	11	iv			M	1	1	1, -2, -3	3	-3	1	0	7	0.0	0.0	0.5416666666666666	0.0
27	27	1/8	1/8	2/4	3	1	iv/iv					bIIM65/iv	a	i		iv/iv		iv				iv			m	1	1	1, -2, 2		1	1	2	3	0.4	0.08333333333333333	0.16666666666666666	0.3333333333333333
27	27	1/4	1/4	2/4	3	1	V2/iv						a	i		V2/iv		V		2		iv			Mm7	1	1	1, 3, 7, 4		3	1	1	9	0.1	0.0625	0.4375	0.125
28	28	0	0	2/4	3	1	III6(2)/iv						a	i		III6(2)/iv		III		6	2	iv			M	1	1	3, 0, 1		-1	3	1	4	0.2	0.0625	0.1875	0.25
28	28	1/8	1/8	2/4	3	1	#viio43/iv						a	i		#viio43/iv		#vii	o	43		iv			o7	1	1	1, -2, 7, 4		7	1	2	3	0.4	0.08333333333333333	0.16666666666666666	0.3333333333333333
28	28	1/4	1/4	2/4	3	1	V2/iv						a	i		V2/iv		V		2		iv			Mm7	1	1	1, 3, 7, 4		3	1	0	5	0.0	0.0	0.25	0.0
28	28	3/8	3/8	2/4	3	1	#iii.i6						a	#iii		i6		i		6					m	1	1	4, 8, 7		7	4	2	3	0.4	0.08333333333333333	0.16666666666666666	0.3333333333333333
29	29	0	0	2/4	3	1	V(6)						a	#iii		V(6)		V			6				M	1	1	8, 12, 4		8	8	1	2	0.3333333333333333	0.0625	0.1875	0.25
29	29	1/8	1/8	2/4	3	1	V						a	#iii		V		V							M	1	1	8, 12, 9		8	8	3	3	0.5	0.25	0.25	0.5
29	29	3/8	3/8	2/4	3	1	V6						a	#iii		V6		V		6					M	1	1	12, 9, 8		8	12	1	2	0.3333333333333333	0.0625	0.1875	0.25
30	30	0	0	2/4	3	1	iv64					i(64)	a	#iii		iv64		iv		64					m	1	1	7, 6, 3		6	7	0	3	0.0	0.0	0.25	0.0
30	30	1/8	1/8	2/4	3	1	V64						a	#iii		V64		V		64					M	1	1	9, 8, 12		8	9	0	3	0.0	0.0	0.25	0.0
30	30	1/4	1/4	2/4	3	1	viio2/V						a	#iii		viio2/V		vii	o	2		V			o7	1	1	4, 13, 10, 7		13	4	0	6	0.0	0.0	0.5	0.0
31	31	0	0	2/4	3	1	iio6						a	#iii		iio6		ii	o	6					o	1	1	6, 3, 9		9	6	1	2	0.3333333333333333	0.0625	0.1875	0.25
31	31	1/8	1/8	2/4	3	1	V6/V					viio/V	a	#iii		V6/V		V		6		V			M	1	1	13, 10, 9		9	13	1	2	0.3333333333333333	0.0625	0.1875	0.25
31	31	1/4	1/4	2/4	3	1	V(64)					i64	a	#iii		V(64)		V			64				M	1	1	8, 7, 4		8	8	0	3	0.0	0.0	0.25	0.0
31	31	3/8	3/8	2/4	3	1	V64/V						a	#iii		V64/V		V		64		V			M	1	1	10, 9, 13		9	10	0	3	0.0	0.0	0.25	0.0
32	32	0	0	2/4	3	1	V65						a	#iii		V65		V		65					Mm7	1	1	12, 9, 6, 8		8	12	0	3	0.0	0.0	0.25	0.0
32	32	1/8	1/8	2/4	3	1	V7						a	#iii		V7		V		7					Mm7	1	1	8, 12, 9, 6		8	8	1	3	0.25	0.0625	0.1875	0.25
32	32	1/4	1/4	2/4	3	1	i|PAC}						a	#iii		i		i					PAC	}	m	1	1	7, 4, 8		7	7	9	11	0.45	0.5625	0.9375	0.375
34	34	0	0	2/4	3	1	V7(9)						a	#iii		V7(9)		V		7	9				Mm7	1	1	8, 12, 9, 6	3	8	8	0	4	0.0	0.0	0.25	0.0
34	34	1/8	1/8	2/4	3	1	V2						a	#iii		V2		V		2					Mm7	1	1	6, 8, 12, 9		8	6	0	4	0.0	0.0	0.25	0.0
34	34	1/4	1/4	2/4	3	1	i6						a	#iii		i6		i		6					m	1	1	4, 8, 7		7	4	2	2	0.5	0.125	0.125	0.5
34	34	3/8	3/8	2/4	3	1	#viio43/v						a	#iii		#viio43/v		#vii	o	43		v			o7	1	1	7, 4, 13, 10		13	7	1	3	0.25	0.0625	0.1875	0.25
35	35	0	0	2/4	3	1	v					ii/iv	a	#iii		v		v							m	1	1	8, 5, 9		8	8	4	4	0.5	0.25	0.25	0.5
35	35	1/4	1/4	2/4	3	1	#viio7/v					#viio7/ii/iv	a	#iii		#viio7/v		#vii	o	7		v			o7	1	1	13, 10, 7, 4		13	13	1	7	0.125	0.0625	0.4375	0.125
36	36	0	0	2/4	3	1	V7(9)/iv						a	#iii		V7(9)/iv		V		7	9	iv			Mm7	1	1	7, 11, 8, 5	2	7	7	0	9	0.0	0.0	0.75	0.0
36	36	1/4	1/4	2/4	3	1	i/iv|IAC}						a	#iii		i/iv		i				iv	IAC	}	m	1	1	6, 3, 7		6	6	9	14	0.391304347826087	0.5625	1.1875	0.32142857142857145
38	38	0	0	2/4	3	1	V7(9)/iv						a	#iii		V7(9)/iv		V		7	9	iv			Mm7	1	1	7, 11, 8, 5	2	7	7	0	4	0.0	0.0	0.25	0.0
38	38	1/8	1/8	2/4	3	1	V2/iv						a	#iii		V2/iv		V		2		iv			Mm7	1	1	5, 7, 11, 8		7	5	0	4	0.0	0.0	0.25	0.0
38	38	1/4	1/4	2/4	3	1	i6/iv						a	#iii		i6/iv		i		6		iv			m	1	1	3, 7, 6		6	3	2	2	0.5	0.125	0.125	0.5
38	38	3/8	3/8	2/4	3	1	#viio43						a	#iii		#viio43		#vii	o	43					o7	1	1	6, 3, 12, 9		12	6	1	3	0.25	0.0625	0.1875	0.25
39	39	0	0	2/4	3	1	i						a	#iii		i		i							m	1	1	7, 4, 8		7	7	4	4	0.5	0.25	0.25	0.5
39	39	1/4	1/4	2/4	3	1	V7(9)						a	#iii		V7(9)		V		7	9				Mm7	1	1	8, 12, 9, 6	3	8	8	0	9	0.0	0.0	0.75	0.0
40	40	0	0	2/4	3	1	i						a	#iii		i		i							m	1	1	7, 4, 8		7	7	0	3	0.0	0.0	0.25	0.0
40	40	1/16	1/16	2/4	3	1	v/#iii.#viio43						a	v/#iii		#viio43		#vii	o	43					o7	1	1	7, 4, 13, 10		13	7	3	4	0.42857142857142855	0.1875	0.25	0.42857142857142855
41	41	0	0	2/4	3	1	V7(9)						a	v/#iii		V7(9)		V		7	9				Mm7	1	1	9, 13, 10, 7	4	9	9	0	9	0.0	0.0	0.75	0.0
41	41	1/4	1/4	2/4	3	1	i						a	v/#iii		i		i							m	1	1	8, 5, 9		8	8	0	3	0.0	0.0	0.25	0.0
41	41	5/16	5/16	2/4	3	1	V7/V						a	v/#iii		V7/V		V		7		V			Mm7	1	1	10, 14, 11, 8		10	10	0	4	0.0	0.0	0.25	0.0
42	42	0	0	2/4	3	1	#viio65						a	v/#iii		#viio65		#vii	o	65					o7	1	1	10, 7, 4, 13		13	10	1	4	0.2	0.0625	0.4375	0.125
42	42	1/4	1/4	2/4	3	1	i6						a	v/#iii		i6		i		6					m	1	1	5, 9, 8		8	5	0	2	0.0	0.0	0.1875	0.0
42	42	5/16	5/16	2/4	3	1	V7/V						a	v/#iii		V7/V		V		7		V			Mm7	1	1	10, 14, 11, 8		10	10	0	3	0.0	0.0	0.1875	0.0
43	43	0	0	2/4	3	1	V7(9)						a	v/#iii		V7(9)		V		7	9				Mm7	1	1	9, 13, 10, 7	4	9	9	0	6	0.0	0.0	0.75	0.0
43	43	1/4	1/4	2/4	3	1	i						a	v/#iii		i		i							m	1	1	8, 5, 9		8	8	0	4	0.0	0.0	0.4375	0.0
43	43	5/16	5/16	2/4	3	1	V7/V						a	v/#iii		V7/V		V		7		V			Mm7	1	1	10, 14, 11, 8		10	10	0	3	0.0	0.0	0.1875	0.0
44	44	0	0	2/4	3	1	#viio65						a	v/#iii		#viio65		#vii	o	65					o7	1	1	10, 7, 4, 13		13	10	1	4	0.2	0.0625	0.4375	0.125
44	44	1/4	1/4	2/4	3	1	i6						a	v/#iii		i6		i		6					m	1	1	5, 9, 8		8	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
44	44	3/8	3/8	2/4	3	1	V7/V						a	v/#iii		V7/V		V		7		V			Mm7	1	1	10, 14, 11, 8		10	10	0	2	0.0	0.0	0.125	0.0
45	45	0	0	2/4	3	1	#viio2						a	v/#iii		#viio2		#vii	o	2					o7	1	1	4, 13, 10, 7		13	4	1	5	0.16666666666666666	0.0625	0.5625	0.1
45	45	1/4	1/4	2/4	3	1	i[i						a	v/#iii	i	i		i							m	1	1	8, 5, 9		8	8	1	4	0.2	0.0625	0.5625	0.1
45	45	3/8	3/8	2/4	3	1	V43/V						a	v/#iii	i	V43/V		V		43		V			Mm7	1	1	11, 8, 10, 14		10	11	0	3	0.0	0.0	0.25	0.0
46	46	0	0	2/4	3	1	#viio2	0.107503	4.20541	-1.32755	/		a	v/#iii	i	#viio2		#vii	o	2					o7	1	1	4, 13, 10, 7		13	4	2	6	0.25	0.5625	0.6875	0.45
46	46	1/4	1/4	2/4	3	1	i						a	v/#iii	i	i		i							m	1	1	8, 5, 9		8	8	1	3	0.25	0.0625	0.3125	0.16666666666666666
46	46	3/8	3/8	2/4	3	1	V43/V						a	v/#iii	i	V43/V		V		43		V			Mm7	1	1	11, 8, 10, 14		10	11	0	3	0.0	0.0	0.25	0.0
47	47	0	0	2/4	3	1	#viio2						a	v/#iii	i	#viio2		#vii	o	2					o7	1	1	4, 13, 10, 7		13	4	1	6	0.14285714285714285	0.0625	0.5625	0.1
47	47	1/4	1/4	2/4	3	1	i						a	v/#iii	i	i		i							m	1	1	8, 5, 9		8	8	1	4	0.2	0.0625	0.5625	0.1
47	47	3/8	3/8	2/4	3	1	viio64/V	-2.58007	3.5		/		a	v/#iii	i	viio64/V		vii	o	64		V			o	1	1	8, 14, 11		14	8	1	2	0.3333333333333333	0.0625	0.1875	0.25
48	48	0	0	2/4	3	1	#viio7						a	v/#iii	i	#viio7		#vii	o	7					o7	1	1	13, 10, 7, 4		13	13	2	6	0.25	0.5625	0.6875	0.45
48	48	1/4	1/4	2/4	3	1	i						a	v/#iii	i	i		i							m	1	1	8, 5, 9		8	8	0	4	0.0	0.0	0.375	0.0
48	48	3/8	3/8	2/4	3	1	V7(9)/V	-2.47257	3.6075		/		a	v/#iii	i	V7(9)/V		V		7	9	V			Mm7	1	1	10, 14, 11, 8	12	10	10	1	3	0.25	0.0625	0.1875	0.25
49	49	0	0	2/4	3	1	#viio2						a	v/#iii	i	#viio2		#vii	o	2					o7	1	1	4, 13, 10, 7		13	4	1	5	0.16666666666666666	0.0625	0.5625	0.1
49	49	1/4	1/4	2/4	3	1	i						a	v/#iii	i	i		i							m	1	1	8, 5, 9		8	8	1	4	0.2	0.0625	0.5625	0.1
49	49	3/8	3/8	2/4	3	1	V43/V						a	v/#iii	i	V43/V		V		43		V			Mm7	1	1	11, 8, 10, 14		10	11	0	3	0.0	0.0	0.25	0.0
50	50	0	0	2/4	3	1	#viio2						a	v/#iii	i	#viio2		#vii	o	2					o7	1	1	4, 13, 10, 7		13	4	2	6	0.25	0.5625	0.6875	0.45
50	50	1/4	1/4	2/4	3	1	i						a	v/#iii	i	i		i							m	1	1	8, 5, 9		8	8	1	3	0.25	0.0625	0.3125	0.16666666666666666
50	50	3/8	3/8	2/4	3	1	V2/V						a	v/#iii	i	V2/V		V		2		V			Mm7	1	1	8, 10, 14, 11		10	8	0	3	0.0	0.0	0.25	0.0
51	51	0	0	2/4	3	1	#viio7						a	v/#iii	i	#viio7		#vii	o	7					o7	1	1	13, 10, 7, 4		13	13	1	6	0.14285714285714285	0.0625	0.5625	0.1
51	51	1/4	1/4	2/4	3	1	i]						a	v/#iii	i	i		i							m	1	1	8, 5, 9		8	8	1	4	0.2	0.0625	0.5625	0.1
51	51	3/8	3/8	2/4	3	1	viio64/V	-2.79508	3.6075		/		a	v/#iii		viio64/V		vii	o	64		V			o	1	1	8, 14, 11		14	8	2	1	0.6666666666666666	0.1875	0.0625	0.75
52	52	0	0	2/4	3	1	#viio65						a	v/#iii		#viio65		#vii	o	65					o7	1	1	10, 7, 4, 13		13	10	2	6	0.25	0.5625	0.5625	0.5
52	52	1/4	1/4	2/4	3	1	viio43/V	-3.22509	3.5		/	viio2/#iii	a	v/#iii		viio43/V		vii	o	43		V			o7	1	1	8, 5, 14, 11		14	8	6	3	0.6666666666666666	0.4375	0.1875	0.7
53	53	0	0	2/4	3	1	V/#iii[V7(9)/#iii	1.61254	3.72769	-1.86506	/		a	v/#iii	V/#iii	V7(9)/#iii		V		7	9	#iii			Mm7	1	1	13, 17, 14, 11	8	13	13	5	0	1.0	0.625	0.0	1.0
53	53	1/4	1/4	2/4	3	1	V/#iii	-1.72005	4.03751		/		a	v/#iii	V/#iii	V/#iii		V				#iii			M	1	1	13, 17, 14		13	13	4	0	1.0	0.625	0.0	1.0
53	53	3/8	3/8	2/4	3	1	V7/V/#iii	-4.08511	4.03751		/		a	v/#iii	V/#iii	V7/V/#iii		V		7		V/#iii			Mm7	1	1	14, 18, 15, 12		14	14	2	0	1.0	0.125	0.0	1.0
54	54	0	0	2/4	3	1	V7(9)/#iii	0.537515	4.80271	-0.790035	/		a	v/#iii	V/#iii	V7(9)/#iii		V		7	9	#iii			Mm7	1	1	13, 17, 14, 11	8	13	13	6	0	1.0	0.9375	0.0	1.0
54	54	1/4	1/4	2/4	3	1	V7(b3)/#iii	-0.967526	4.14502		/		a	v/#iii	V/#iii	V7(b3)/#iii		V		7	b3	#iii			Mm7	1	1	13, 10, 14, 11		13	13	3	0	1.0	0.375	0.0	1.0
54	54	3/8	3/8	2/4	3	1	viio6/V/#iii]	-5.48265	3.63696		/		a	v/#iii	V/#iii	viio6/V/#iii		vii	o	6		V/#iii			o	1	1	15, 12, 18		18	15	2	0	1.0	0.125	0.0	1.0
55	55	0	0	2/4	3	1	i/#iii[viio2						a	v/#iii	i/#iii	viio2		vii	o	2					o7	1	1	-3, 6, 3, 0		6	-3	4	3	0.5714285714285714	0.375	0.5625	0.4
55	55	1/4	1/4	2/4	3	1	bII/#iii						a	v/#iii	i/#iii	bII/#iii		bII				#iii			M	1	1	7, 11, 8		7	7	6	0	1.0	0.75	0.0	1.0
55	55	3/8	3/8	2/4	3	1	It6/#iii						a	v/#iii	i/#iii	It6/#iii	It	vii	o	6	b3	V/#iii			It	1	1	8, 12, 18		18	8	5	0	1.0	0.25	0.0	1.0
56	56	0	0	2/4	3	1	#viio7/#iii						a	v/#iii	i/#iii	#viio7/#iii		#vii	o	7		#iii			o7	1	1	17, 14, 11, 8		17	17	18	0	1.0	1.625	0.0	1.0
