mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
16	16	0	0	3/4	2	1	V7/V						b	i		V7/V		V		7		V			Mm7	1	1	7, 11, 8, 5		7	7	0	7	0.0	0.0	1.75	0.0
16	16	1/2	1/2	3/4	2	1	V7(6)						b	i		V7(6)		V		7	6				Mm7	1	1	6, 10, 2, 4		6	6	0	4	0.0	0.0	1.0	0.0
17	17	0	0	3/4	2	1	i|PAC}{						b	i		i		i					PAC	}{	m	1	1	5, 2, 6		5	5	1	6	0.14285714285714285	0.125	1.5	0.07692307692307693
17	17	1/2	1/2	3/4	2	1	ii%7						b	i		ii%7		ii	%	7					%7	1	1	7, 4, 1, 5		7	7	0	3	0.0	0.0	0.5	0.0
18	18	0	0	3/4	2	1	i65						b	i		i65		i		65					mm7	1	1	2, 6, 3, 5		5	2	0	4	0.0	0.0	0.75	0.0
18	18	1/4	1/4	3/4	2	1	viio7/III						b	i		viio7/III		vii	o	7		III			o7	1	1	7, 4, 1, -2		7	7	0	4	0.0	0.0	0.75	0.0
18	18	1/2	1/2	3/4	2	1	III						b	i		III		III							M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	0.75	0.0
19	19	0	0	3/4	2	1	bII6						b	i		bII6		bII		6					M	1	1	4, 1, 0		0	4	0	6	0.0	0.0	1.375	0.0
19	19	1/2	1/2	3/4	2	1	viio7(b6)/V						b	i		viio7(b6)/V		vii	o	7	b6	V			o7	1	1	11, 8, 0, 2		11	11	0	2	0.0	0.0	0.5	0.0
19	19	5/8	5/8	3/4	2	1	viio7/V						b	i		viio7/V		vii	o	7		V			o7	1	1	11, 8, 5, 2		11	11	0	1	0.0	0.0	0.125	0.0
20	20	0	0	3/4	2	1	V|HC}						b	i		V		V					HC	}	M	1	1	6, 10, 7		6	6	0	7	0.0	0.0	1.75	0.0
20	20	1/2	1/2	3/4	2	1	V2						b	i		V2		V		2					Mm7	1	1	4, 6, 10, 7		6	4	0	1	0.0	0.0	0.25	0.0
21	21	0	0	3/4	2	1	III{						b	i		III		III						{	M	1	1	2, 6, 3		2	2	0	7	0.0	0.0	1.375	0.0
21	21	1/2	1/2	3/4	2	1	#vii%7(+#4)/iv	-1.74837	6.56317		/		b	i		#vii%7(+#4)/iv		#vii	%	7	+#4	iv			%7	1	1	9, 6, 3, 7	8	9	9	0	3	0.0	0.0	0.5	0.0
22	22	0	0	3/4	2	1	bII6(4)						b	i		bII6(4)		bII		6	4				M	1	1	6, 1, 0		0	6	1	3	0.25	0.25	0.5	0.3333333333333333
22	22	1/4	1/4	3/4	2	1	bII6						b	i		bII6		bII		6					M	1	1	4, 1, 0		0	4	0	5	0.0	0.0	1.0	0.0
22	22	1/2	1/2	3/4	2	1	V7(4)						b	i		V7(4)		V		7	4				Mm7	1	1	6, 5, 7, 4		6	6	0	3	0.0	0.0	0.5	0.0
23	23	0	0	3/4	2	1	iv65					ii65/III	b	i		iv65		iv		65					mm7	1	1	1, 5, 2, 4		4	1	0	4	0.0	0.0	0.75	0.0
23	23	1/4	1/4	3/4	2	1	V7/III						b	i		V7/III		V		7		III			Mm7	1	1	3, 7, 4, 1		3	3	0	4	0.0	0.0	0.625	0.0
23	23	1/2	1/2	3/4	2	1	III+64					V6(6)	b	i		III+64		III	+	64					+	1	1	10, 2, 6		2	10	0	3	0.0	0.0	0.5	0.0
24	24	0	0	3/4	2	1	i(94)}						b	i		i(94)		i			94			}	m	1	1	5, 4, 6	7	5	5	0	5	0.0	0.0	1.75	0.0
24	24	1/4	1/4	3/4	2	1	i|PAC						b	i		i		i					PAC		m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	0.75	0.0
25	25	0	0	3/4	2	1	VI.I{	-1.02423	-6.26615		/		b	VI		I		I						{	M	1	0	1, 5, 2		1	1	9	14	0.391304347826087	0.75	2.25	0.25
26	26	1/4	1/4	3/4	2	1	ii						b	VI		ii		ii							m	1	0	3, 0, 4		3	3	0	2	0.0	0.0	0.5	0.0
26	26	1/2	1/2	3/4	2	1	V7(b5)	-1.13791	-5.37673		/		b	VI		V7(b5)		V		7	b5				Mm7	1	0	2, 6, -4, 0		2	2	0	6	0.0	0.0	1.5	0.0
27	27	0	0	3/4	2	1	I	-0.154307	-5.69139		/		b	VI		I		I							M	1	0	1, 5, 2		1	1	9	14	0.391304347826087	0.8125	2.1875	0.2708333333333333
28	28	1/4	1/4	3/4	2	1	bII.I64					V(64)	b	bII		I64		I		64					M	1	0	1, 0, 4		0	1	0	2	0.0	0.0	0.5	0.0
28	28	1/2	1/2	3/4	2	1	V7(9)	0	-9		/		b	bII		V7(9)		V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1	0	6	0.0	0.0	1.5	0.0
29	29	0	0	3/4	2	1	I						b	bII		I		I							M	1	0	0, 4, 1		0	0	5	9	0.35714285714285715	0.375	1.625	0.1875
29	29	1/2	1/2	3/4	2	1	I6						b	bII		I6		I		6					M	1	0	4, 1, 0		0	4	2	4	0.3333333333333333	0.125	0.75	0.14285714285714285
30	30	0	0	3/4	2	1	ii						b	bII		ii		ii							m	1	0	2, -1, 3		2	2	3	7	0.3	0.25	1.625	0.13333333333333333
30	30	1/2	1/2	3/4	2	1	V7						b	bII		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1	0	6	0.0	0.0	1.5	0.0
31	31	0	0	3/4	2	1	I						b	bII		I		I							M	1	0	0, 4, 1		0	0	5	9	0.35714285714285715	0.375	1.625	0.1875
31	31	1/2	1/2	3/4	2	1	I6						b	bII		I6		I		6					M	1	0	4, 1, 0		0	4	2	4	0.3333333333333333	0.125	0.75	0.14285714285714285
32	32	0	0	3/4	2	1	ii						b	bII		ii		ii							m	1	0	2, -1, 3		2	2	3	7	0.3	0.25	1.625	0.13333333333333333
32	32	1/2	1/2	3/4	2	1	V7						b	bII		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1	0	6	0.0	0.0	1.5	0.0
33	33	0	0	3/4	2	1	I						b	bII		I		I							M	1	0	0, 4, 1		0	0	5	9	0.35714285714285715	0.375	1.625	0.1875
33	33	1/2	1/2	3/4	2	1	iii6						b	bII		iii6		iii		6					m	1	0	1, 5, 4		4	1	2	4	0.3333333333333333	0.125	0.75	0.14285714285714285
34	34	0	0	3/4	2	1	V43(4)/iii						b	bII		V43(4)/iii		V		43	4	iii			Mm7	1	0	6, 3, 5, 4		5	6	2	4	0.3333333333333333	0.125	0.75	0.14285714285714285
34	34	1/4	1/4	3/4	2	1	iv6/iii						b	bII		iv6/iii		iv		6		iii			m	1	0	0, 4, 3		3	0	2	4	0.3333333333333333	0.125	0.75	0.14285714285714285
34	34	1/2	1/2	3/4	2	1	Fr6/iii						b	bII		Fr6/iii	Fr	V		43	b5	V/iii			Fr	1	0	0, 4, 6, 10		6	0	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
35	35	0	0	3/4	2	1	V(64)/iii						b	bII		V(64)/iii		V			64	iii			M	1	0	5, 4, 1		5	5	1	9	0.1	0.0625	2.125	0.02857142857142857
35	35	1/2	1/2	3/4	2	1	V7/iii	-1.29003	9.61328		/		b	bII		V7/iii		V		7		iii			Mm7	1	0	5, 9, 6, 3		5	5	0	6	0.0	0.0	1.5	0.0
36	36	0	0	3/4	2	1	i(9)/iii}						b	bII		i(9)/iii		i			9	iii		}	m	1	0	4, 1, 5	6	4	4	1	5	0.16666666666666666	0.1875	0.9375	0.16666666666666666
36	36	1/4	1/4	3/4	2	1	i/iii|PAC						b	bII		i/iii		i				iii	PAC		m	1	0	4, 1, 5		4	4	1	5	0.16666666666666666	0.0625	1.375	0.043478260869565216
36	36	1/2	1/2	3/4	2	1	V7						b	bII		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1	0	4	0.0	0.0	0.5625	0.0
37	37	0	0	3/4	2	1	I{						b	bII		I		I						{	M	1	0	0, 4, 1		0	0	5	9	0.35714285714285715	0.375	1.625	0.1875
37	37	1/2	1/2	3/4	2	1	I6						b	bII		I6		I		6					M	1	0	4, 1, 0		0	4	2	4	0.3333333333333333	0.125	0.75	0.14285714285714285
38	38	0	0	3/4	2	1	ii						b	bII		ii		ii							m	1	0	2, -1, 3		2	2	3	7	0.3	0.25	1.625	0.13333333333333333
38	38	1/2	1/2	3/4	2	1	V7						b	bII		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1	0	6	0.0	0.0	1.5	0.0
39	39	0	0	3/4	2	1	I						b	bII		I		I							M	1	0	0, 4, 1		0	0	5	9	0.35714285714285715	0.375	1.625	0.1875
39	39	1/2	1/2	3/4	2	1	iii6						b	bII		iii6		iii		6					m	1	0	1, 5, 4		4	1	2	4	0.3333333333333333	0.125	0.75	0.14285714285714285
40	40	0	0	3/4	2	1	V43(4)/iii						b	bII		V43(4)/iii		V		43	4	iii			Mm7	1	0	6, 3, 5, 4		5	6	2	4	0.3333333333333333	0.125	0.75	0.14285714285714285
40	40	1/4	1/4	3/4	2	1	iv6/iii						b	bII		iv6/iii		iv		6		iii			m	1	0	0, 4, 3		3	0	0	4	0.0	0.0	1.0	0.0
40	40	1/2	1/2	3/4	2	1	V7/iii	-2.12845	7.17649	-6.41746	/		b	bII		V7/iii		V		7		iii			Mm7	1	0	5, 9, 6, 3		5	5	0	5	0.0	0.0	1.25	0.0
41	41	0	0	3/4	2	1	bIII/bII.I}{	-0.76016	7.28495	-6.18941	/		b	bIII/bII		I		I						}{	M	1	0	-3, 1, -2		-3	-3	5	8	0.38461538461538464	0.375	1.5	0.2
41	41	1/2	1/2	3/4	2	1	I6						b	bIII/bII		I6		I		6					M	1	0	1, -2, -3		-3	1	2	4	0.3333333333333333	0.125	0.75	0.14285714285714285
42	42	0	0	3/4	2	1	ii						b	bIII/bII		ii		ii							m	1	0	-1, -4, 0		-1	-1	3	7	0.3	0.25	1.625	0.13333333333333333
42	42	1/2	1/2	3/4	2	1	V7						b	bIII/bII		V7		V		7					Mm7	1	0	-2, 2, -1, -4		-2	-2	0	6	0.0	0.0	1.5	0.0
43	43	0	0	3/4	2	1	I						b	bIII/bII		I		I							M	1	0	-3, 1, -2		-3	-3	5	9	0.35714285714285715	0.375	1.625	0.1875
43	43	1/2	1/2	3/4	2	1	iii6						b	bIII/bII		iii6		iii		6					m	1	0	-2, 2, 1		1	-2	2	4	0.3333333333333333	0.125	0.75	0.14285714285714285
44	44	0	0	3/4	2	1	V43(4)/iii						b	bIII/bII		V43(4)/iii		V		43	4	iii			Mm7	1	0	3, 0, 2, 1		2	3	2	4	0.3333333333333333	0.125	0.75	0.14285714285714285
44	44	1/4	1/4	3/4	2	1	iv6/iii						b	bIII/bII		iv6/iii		iv		6		iii			m	1	0	-3, 1, 0		0	-3	0	4	0.0	0.0	1.0	0.0
44	44	1/2	1/2	3/4	2	1	V7/iii						b	bIII/bII		V7/iii		V		7		iii			Mm7	1	0	2, 6, 3, 0		2	2	0	5	0.0	0.0	1.25	0.0
45	45	0	0	3/4	2	1	i.V}{						b	i		V		V						}{	M	1	1	6, 10, 7		6	6	2	6	0.25	0.125	1.125	0.1
45	45	1/4	1/4	3/4	2	1	V7						b	i		V7		V		7					Mm7	1	1	6, 10, 7, 4		6	6	2	4	0.3333333333333333	0.125	0.75	0.14285714285714285
45	45	1/2	1/2	3/4	2	1	IV7(4)						b	i		IV7(4)		IV		7	4				Mm7	1	1	4, 3, 5, 2		4	4	4	2	0.6666666666666666	0.5	0.375	0.5714285714285714
46	46	0	0	3/4	2	1	III7(#5)						b	i		III7(#5)		III		7	#5				Mm7	1	1	2, 6, 10, 0		2	2	3	3	0.5	0.25	0.625	0.2857142857142857
46	46	1/4	1/4	3/4	2	1	V43						b	i		V43		V		43					Mm7	1	1	7, 4, 6, 10		6	7	2	4	0.3333333333333333	0.125	0.875	0.125
46	46	1/2	1/2	3/4	2	1	ii%65/V						b	i		ii%65/V		ii	%	65		V			%7	1	1	5, 2, 6, 8		8	5	2	4	0.3333333333333333	0.125	0.875	0.125
47	47	0	0	3/4	2	1	V6						b	i		V6		V		6					M	1	1	10, 7, 6		6	10	2	4	0.3333333333333333	0.125	0.875	0.125
47	47	1/4	1/4	3/4	2	1	V7						b	i		V7		V		7					Mm7	1	1	6, 10, 7, 4		6	6	2	4	0.3333333333333333	0.125	0.75	0.14285714285714285
47	47	1/2	1/2	3/4	2	1	V7(4)/VII					IV7(4)	b	i		V7(4)/VII		V		7	4	VII			Mm7	1	1	4, 3, 5, 2		4	4	4	2	0.6666666666666666	0.5	0.375	0.5714285714285714
48	48	0	0	3/4	2	1	Fr6(#5)/V					III7(#5)	b	i		Fr6(#5)/V	Fr	V		43	#5b5	V/V			Fr	1	1	2, 6, 8, 12		8	2	3	3	0.5	0.25	0.625	0.2857142857142857
48	48	1/4	1/4	3/4	2	1	V43						b	i		V43		V		43					Mm7	1	1	7, 4, 6, 10		6	7	2	4	0.3333333333333333	0.125	0.875	0.125
48	48	1/2	1/2	3/4	2	1	ii%65/V						b	i		ii%65/V		ii	%	65		V			%7	1	1	5, 2, 6, 8		8	5	2	4	0.3333333333333333	0.125	0.875	0.125
49	49	0	0	3/4	2	1	V6						b	i		V6		V		6					M	1	1	10, 7, 6		6	10	2	4	0.3333333333333333	0.125	0.875	0.125
49	49	1/4	1/4	3/4	2	1	V43						b	i		V43		V		43					Mm7	1	1	7, 4, 6, 10		6	7	2	4	0.3333333333333333	0.125	0.875	0.125
49	49	1/2	1/2	3/4	2	1	ii%65/V						b	i		ii%65/V		ii	%	65		V			%7	1	1	5, 2, 6, 8		8	5	2	4	0.3333333333333333	0.125	0.875	0.125
50	50	0	0	3/4	2	1	V6						b	i		V6		V		6					M	1	1	10, 7, 6		6	10	2	4	0.3333333333333333	0.125	0.875	0.125
50	50	1/4	1/4	3/4	2	1	V43						b	i		V43		V		43					Mm7	1	1	7, 4, 6, 10		6	7	2	4	0.3333333333333333	0.125	0.875	0.125
50	50	1/2	1/2	3/4	2	1	ii%65/V						b	i		ii%65/V		ii	%	65		V			%7	1	1	5, 2, 6, 8		8	5	2	4	0.3333333333333333	0.125	0.875	0.125
51	51	0	0	3/4	2	1	V6	0	4.62485	-1.86494	/		b	i		V6		V		6					M	1	1	10, 7, 6		6	10	0	6	0.0	0.0	1.0	0.0
51	51	1/4	1/4	3/4	2	1	bV6						b	i		bV6		bV		6					M	1	1	3, 0, -1		-1	3	2	3	0.4	0.125	0.75	0.14285714285714285
51	51	1/2	1/2	3/4	2	1	IV6						b	i		IV6		IV		6					M	1	1	8, 5, 4		4	8	2	3	0.4	0.125	0.75	0.14285714285714285
52	52	0	0	3/4	2	1	bIV6	-0.929085	4.29517		/		b	i		bIV6		bIV		6					M	1	1	1, -2, -3		-3	1	5	0	1.0	0.875	0.0	1.0
52	52	1/4	1/4	3/4	2	1	III6	0.0844623	4.50584	0.246613	/		b	i		III6		III		6					M	1	1	6, 3, 2		2	6	0	5	0.0	0.0	0.875	0.0
52	52	1/2	1/2	3/4	2	1	V2	0.337849	4.26043		/		b	i		V2		V		2					Mm7	1	1	4, 6, 10, 7		6	4	0	5	0.0	0.0	0.875	0.0
53	53	0	0	3/4	2	1	i|IAC}{						b	i		i		i					IAC	}{	m	1	1	5, 2, 6		5	5	1	8	0.1111111111111111	0.125	2.0	0.058823529411764705
53	53	1/2	1/2	3/4	2	1	ii%7						b	i		ii%7		ii	%	7					%7	1	1	7, 4, 1, 5		7	7	0	4	0.0	0.0	0.75	0.0
54	54	0	0	3/4	2	1	i65						b	i		i65		i		65					mm7	1	1	2, 6, 3, 5		5	2	2	8	0.2	0.25	1.5	0.14285714285714285
55	55	0	0	3/4	2	1	bII6						b	i		bII6		bII		6					M	1	1	4, 1, 0		0	4	0	6	0.0	0.0	1.375	0.0
55	55	1/2	1/2	3/4	2	1	viio7(b6)/V						b	i		viio7(b6)/V		vii	o	7	b6	V			o7	1	1	11, 8, 0, 2		11	11	0	2	0.0	0.0	0.5	0.0
55	55	5/8	5/8	3/4	2	1	viio7/V						b	i		viio7/V		vii	o	7		V			o7	1	1	11, 8, 5, 2		11	11	0	1	0.0	0.0	0.125	0.0
56	56	0	0	3/4	2	1	V|HC}						b	i		V		V					HC	}	M	1	1	6, 10, 7		6	6	0	7	0.0	0.0	1.75	0.0
56	56	1/2	1/2	3/4	2	1	V2						b	i		V2		V		2					Mm7	1	1	4, 6, 10, 7		6	4	0	1	0.0	0.0	0.25	0.0
57	57	0	0	3/4	2	1	III{						b	i		III		III						{	M	1	1	2, 6, 3		2	2	0	7	0.0	0.0	1.25	0.0
57	57	1/2	1/2	3/4	2	1	#vii%7(+#4)/iv						b	i		#vii%7(+#4)/iv		#vii	%	7	+#4	iv			%7	1	1	9, 6, 3, 7	8	9	9	0	3	0.0	0.0	0.5	0.0
58	58	0	0	3/4	2	1	bII6(4)						b	i		bII6(4)		bII		6	4				M	1	1	6, 1, 0		0	6	1	2	0.3333333333333333	0.25	0.25	0.5
58	58	1/4	1/4	3/4	2	1	bII6						b	i		bII6		bII		6					M	1	1	4, 1, 0		0	4	0	4	0.0	0.0	0.75	0.0
58	58	1/2	1/2	3/4	2	1	V7(4)						b	i		V7(4)		V		7	4				Mm7	1	1	6, 5, 7, 4		6	6	0	3	0.0	0.0	0.5	0.0
59	59	0	0	3/4	2	1	iv65					ii65/III	b	i		iv65		iv		65					mm7	1	1	1, 5, 2, 4		4	1	0	3	0.0	0.0	0.5	0.0
59	59	1/4	1/4	3/4	2	1	V7/III						b	i		V7/III		V		7		III			Mm7	1	1	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.5	0.0
59	59	1/2	1/2	3/4	2	1	bII64/III						b	i		bII64/III		bII		64		III			M	1	1	-2, -3, 1		-3	-2	0	3	0.0	0.0	0.5	0.0
60	60	0	0	3/4	2	1	III						b	i		III		III							M	1	1	2, 6, 3		2	2	0	7	0.0	0.0	1.375	0.0
60	60	1/2	1/2	3/4	2	1	#vii%7(+#4)/iv	-2.69955	6.17468		/		b	i		#vii%7(+#4)/iv		#vii	%	7	+#4	iv			%7	1	1	9, 6, 3, 7	8	9	9	0	4	0.0	0.0	0.75	0.0
61	61	0	0	3/4	2	1	bII6(4)						b	i		bII6(4)		bII		6	4				M	1	1	6, 1, 0		0	6	3	4	0.42857142857142855	0.75	0.625	0.5454545454545454
61	61	3/8	3/8	3/4	2	1	bII6						b	i		bII6		bII		6					M	1	1	4, 1, 0		0	4	0	1	0.0	0.0	0.125	0.0
61	61	1/2	1/2	3/4	2	1	V7(4)						b	i		V7(4)		V		7	4				Mm7	1	1	6, 5, 7, 4		6	6	0	4	0.0	0.0	0.75	0.0
62	62	0	0	3/4	2	1	iv65					ii65/III	b	i		iv65		iv		65					mm7	1	1	1, 5, 2, 4		4	1	0	4	0.0	0.0	0.75	0.0
62	62	1/4	1/4	3/4	2	1	V7/III						b	i		V7/III		V		7		III			Mm7	1	1	3, 7, 4, 1		3	3	0	4	0.0	0.0	0.75	0.0
62	62	1/2	1/2	3/4	2	1	bII64/III	-0.462921	-8.46891		/		b	i		bII64/III		bII		64		III			M	1	1	-2, -3, 1		-3	-2	0	4	0.0	0.0	0.75	0.0
63	63	0	0	3/4	2	1	III.I}{						b	III		I		I						}{	M	1	0	2, 6, 3		2	2	0	8	0.0	0.0	1.5	0.0
63	63	1/2	1/2	3/4	2	1	V						b	III		V		V							M	1	0	3, 7, 4		3	3	0	4	0.0	0.0	0.75	0.0
64	64	0	0	3/4	2	1	I						b	III		I		I							M	1	0	2, 6, 3		2	2	0	10	0.0	0.0	1.75	0.0
64	64	1/2	1/2	3/4	2	1	V						b	III		V		V							M	1	0	3, 7, 4		3	3	0	4	0.0	0.0	0.75	0.0
65	65	0	0	3/4	2	1	I						b	III		I		I							M	1	0	2, 6, 3		2	2	0	10	0.0	0.0	1.75	0.0
65	65	1/2	1/2	3/4	2	1	V						b	III		V		V							M	1	0	3, 7, 4		3	3	0	4	0.0	0.0	0.75	0.0
66	66	0	0	3/4	2	1	I						b	III		I		I							M	1	0	2, 6, 3		2	2	0	9	0.0	0.0	1.625	0.0
66	66	1/2	1/2	3/4	2	1	V(6)						b	III		V(6)		V			6				M	1	0	3, 7, 6		3	3	0	6	0.0	0.0	1.5	0.0
67	67	0	0	3/4	2	1	I|IAC}{						b	III		I		I					IAC	}{	M	1	0	2, 6, 3		2	2	0	7	0.0	0.0	1.75	0.0
67	67	1/2	1/2	3/4	2	1	bIII64						b	III		bIII64		bIII		64					M	1	0	0, -1, 3		-1	0	0	5	0.0	0.0	1.25	0.0
68	68	0	0	3/4	2	1	bIII						b	III		bIII		bIII							M	1	0	-1, 3, 0		-1	-1	0	7	0.0	0.0	1.75	0.0
68	68	1/2	1/2	3/4	2	1	I64(13)						b	III		I64(13)		I		64	13				M	1	0	3, 2, 6	5	2	3	0	5	0.0	0.0	1.25	0.0
69	69	0	0	3/4	2	1	I(13)						b	III		I(13)		I			13				M	1	0	2, 6, 3	5	2	2	0	7	0.0	0.0	1.75	0.0
69	69	1/2	1/2	3/4	2	1	bIII64						b	III		bIII64		bIII		64					M	1	0	0, -1, 3		-1	0	0	5	0.0	0.0	1.25	0.0
70	70	0	0	3/4	2	1	bIII						b	III		bIII		bIII							M	1	0	-1, 3, 0		-1	-1	0	7	0.0	0.0	1.75	0.0
70	70	1/2	1/2	3/4	2	1	I64(13)						b	III		I64(13)		I		64	13				M	1	0	3, 2, 6	5	2	3	0	5	0.0	0.0	1.25	0.0
71	71	0	0	3/4	2	1	I(13)						b	III		I(13)		I			13				M	1	0	2, 6, 3	5	2	2	0	7	0.0	0.0	1.75	0.0
71	71	1/2	1/2	3/4	2	1	bIII64						b	III		bIII64		bIII		64					M	1	0	0, -1, 3		-1	0	0	5	0.0	0.0	1.25	0.0
72	72	0	0	3/4	2	1	bIII						b	III		bIII		bIII							M	1	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
72	72	1/4	1/4	3/4	2	1	ii%7(#9)/IV	-3.71634	9.73328		/		b	III		ii%7(#9)/IV		ii	%	7	#9	IV			%7	1	0	3, 0, -3, 1	12	3	3	1	6	0.14285714285714285	0.25	1.5	0.14285714285714285
73	73	0	0	3/4	2	1	V7/IV						b	III		V7/IV		V		7		IV			Mm7	1	0	2, 6, 3, 0		2	2	0	8	0.0	0.0	4.0	0.0
73	73	1/2	1/2	3/4	2	1	V2/IV						b	III		V2/IV		V		2		IV			Mm7	1	0	0, 2, 6, 3		2	0	0	2	0.0	0.0	0.5	0.0
74	74	0	0	3/4	2	1	bIII						b	III		bIII		bIII							M	1	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	1.75	0.0
