mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
16	16	3/4	3/4	4/4	2	1	ii43(2)						a	III		ii43(2)		ii		43	2				mm7	1	0	3, 0, 4, -1		2	3	0	5	0.0	0.0	0.625	0.0
16	16	7/8	7/8	4/4	2	1	ii43						a	III		ii43		ii		43					mm7	1	0	3, 0, 2, -1		2	3	0	1	0.0	0.0	0.125	0.0
17	17	0	0	4/4	2	1	I6						a	III		I6		I		6					M	1	0	4, 1, 0		0	4	0	4	0.0	0.0	1.0	0.0
17	17	1/4	1/4	4/4	2	1	vi6					I(6)	a	III		vi6		vi		6					m	1	0	0, 4, 3		3	0	1	4	0.2	0.125	1.375	0.08333333333333333
17	17	1/2	1/2	4/4	2	1	I64						a	III		I64		I		64					M	1	0	1, 0, 4		0	1	1	3	0.25	0.125	0.625	0.16666666666666666
17	17	3/4	3/4	4/4	2	1	IV6(9)						a	III		IV6(9)		IV		6	9				M	1	0	3, 0, -1	1	-1	3	1	3	0.25	0.125	0.625	0.16666666666666666
18	18	0	0	4/4	2	1	ii7(+4)					V43(4)	a	III		ii7(+4)		ii		7	+4				mm7	1	0	2, -1, 3, 0	1	2	2	1	6	0.14285714285714285	0.125	1.625	0.07142857142857142
18	18	1/4	1/4	4/4	2	1	V7(9)						a	III		V7(9)		V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1	0	4	0.0	0.0	1.25	0.0
18	18	1/2	1/2	4/4	2	1	I(13)|IAC}						a	III		I(13)		I			13		IAC	}	M	1	0	0, 4, 1	3	0	0	0	5	0.0	0.0	1.25	0.0
18	18	3/4	3/4	4/4	2	1	vi6{					I(6){	a	III		vi6		vi		6				{	m	1	0	0, 4, 3		3	0	1	4	0.2	0.125	0.875	0.125
19	19	0	0	4/4	2	1	I64						a	III		I64		I		64					M	1	0	1, 0, 4		0	1	1	4	0.2	0.125	1.125	0.1
19	19	1/4	1/4	4/4	2	1	IV6(9)						a	III		IV6(9)		IV		6	9				M	1	0	3, 0, -1	1	-1	3	1	3	0.25	0.125	0.625	0.16666666666666666
19	19	1/2	1/2	4/4	2	1	ii7(+4)					V43(4)	a	III		ii7(+4)		ii		7	+4				mm7	1	0	2, -1, 3, 0	1	2	2	1	7	0.125	0.125	1.75	0.06666666666666667
19	19	3/4	3/4	4/4	2	1	V7(9)						a	III		V7(9)		V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1	0	4	0.0	0.0	0.875	0.0
20	20	0	0	4/4	2	1	I(7)						a	III		I(7)		I			7				M	1	0	0, 4, 1	5	0	0	0	6	0.0	0.0	2.5	0.0
20	20	1/4	1/4	4/4	2	1	vi						a	III		vi		vi							m	1	0	3, 0, 4		3	3	2	3	0.4	0.25	0.75	0.25
20	20	1/2	1/2	4/4	2	1	IVM7(9)						a	III		IVM7(9)		IV	M	7	9				MM7	1	0	-1, 3, 0, 4	1	-1	-1	0	4	0.0	0.0	0.5	0.0
20	20	3/4	3/4	4/4	2	1	ii7						a	III		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2	0	4	0.0	0.0	0.75	0.0
20	20	7/8	7/8	4/4	2	1	viio6	-0.743268	3.81933		/		a	III		viio6		vii	o	6					o	1	0	2, -1, 5		5	2	0	2	0.0	0.0	0.25	0.0
21	21	0	0	4/4	2	1	I	0.13514	4.23672		/		a	III		I		I							M	1	0	0, 4, 1		0	0	4	8	0.3333333333333333	0.5	1.5	0.25
21	21	1/2	1/2	4/4	2	1	IV6						a	III		IV6		IV		6					M	1	0	3, 0, -1		-1	3	4	6	0.4	0.375	0.875	0.3
21	21	3/4	3/4	4/4	2	1	IV						a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
21	21	7/8	7/8	4/4	2	1	i.ii%43	-1.21626	4.00858		/		a	i		ii%43		ii	%	43					%7	1	1	-1, 3, 5, 2		5	-1	0	2	0.0	0.0	0.25	0.0
22	22	0	0	4/4	2	1	V|HC}	0.270279	3.97284	-1.99335	/		a	i		V		V					HC	}	M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
22	22	1/4	1/4	4/4	2	1	iv(2){						a	i		iv(2)		iv			2			{	m	1	1	4, -1, 3		2	4	0	2	0.0	0.0	0.625	0.0
22	22	3/8	3/8	4/4	2	1	iv						a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	1	0.0	0.0	0.125	0.0
22	22	1/2	1/2	4/4	2	1	#vio(2)/iv						a	i		#vio(2)/iv		#vi	o		2	iv			o	1	1	0, 2, -1		5	0	2	1	0.6666666666666666	0.125	0.0	1.0
22	22	5/8	5/8	4/4	2	1	#vio/iv						a	i		#vio/iv		#vi	o			iv			o	1	1	5, 2, -1		5	5	0	1	0.0	0.0	0.125	0.0
22	22	3/4	3/4	4/4	2	1	V7/iv						a	i		V7/iv		V		7		iv			Mm7	1	1	3, 7, 4, 1		3	3	0	5	0.0	0.0	1.25	0.0
23	23	0	0	4/4	2	1	iv						a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	1.25	0.0
23	23	1/2	1/2	4/4	2	1	V7/iv	-0.675698	6.98558		/		a	i		V7/iv		V		7		iv			Mm7	1	1	3, 7, 4, 1		3	3	1	6	0.14285714285714285	0.0	1.25	0.0
24	24	0	0	4/4	2	1	iv						a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	1.0	0.0
24	24	1/4	1/4	4/4	2	1	iv6						a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	2	5	0.2857142857142857	0.25	0.9375	0.21052631578947367
25	25	0	0	4/4	2	1	iv.It6(#2)						a	iv		It6(#2)	It	vii	o	6	b3#2	V			It	1	1	10, 2, 8		8	10	2	1	0.6666666666666666	0.5	0.25	0.6666666666666666
25	25	1/4	1/4	4/4	2	1	V7						a	iv		V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.75	0.0
25	25	1/2	1/2	4/4	2	1	i						a	iv		i		i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.75	0.0
25	25	3/4	3/4	4/4	2	1	i6						a	iv		i6		i		6					m	1	1	-1, 3, 2		2	-1	1	1	0.5	0.0625	0.1875	0.25
26	26	0	0	4/4	2	1	V						a	iv		V		V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.5	0.0
26	26	1/2	1/2	4/4	2	1	i|PAC}						a	iv		i		i					PAC	}	m	1	1	2, -1, 3		2	2	0	1	0.0	0.0	0.25	0.0
26	26	3/4	3/4	4/4	2	1	i6{						a	iv		i6		i		6				{	m	1	1	-1, 3, 2		2	-1	0	3	0.0	0.0	0.75	0.0
27	27	0	0	4/4	2	1	VI6						a	iv		VI6		VI		6					M	1	1	2, -1, -2		-2	2	0	5	0.0	0.0	1.25	0.0
27	27	1/4	1/4	4/4	2	1	VI						a	iv		VI		VI							M	1	1	-2, 2, -1		-2	-2	0	5	0.0	0.0	1.5	0.0
27	27	1/2	1/2	4/4	2	1	VI6						a	iv		VI6		VI		6					M	1	1	2, -1, -2		-2	2	0	4	0.0	0.0	1.0	0.0
27	27	3/4	3/4	4/4	2	1	Ger6						a	iv		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-2, 2, -1, 8		8	-2	1	5	0.16666666666666666	0.125	1.125	0.1
28	28	0	0	4/4	2	1	ii65/V						a	iv		ii65/V		ii		65		V			mm7	1	1	2, 6, 3, 5		5	2	3	5	0.375	0.125	1.0625	0.10526315789473684
28	28	1/4	1/4	4/4	2	1	V43(9)/V						a	iv		V43(9)/V		V		43	9	V			Mm7	1	1	5, 2, 4, 8	6	4	5	0	7	0.0	0.0	1.1875	0.0
28	28	1/2	1/2	4/4	2	1	V65						a	iv		V65		V		65					Mm7	1	1	7, 4, 1, 3		3	7	0	12	0.0	0.0	3.0	0.0
29	29	0	0	4/4	2	1	i2						a	iv		i2		i		2					mm7	1	1	0, 2, -1, 3		2	0	0	7	0.0	0.0	1.75	0.0
29	29	1/4	1/4	4/4	2	1	Fr6						a	iv		Fr6	Fr	V		43	b5	V			Fr	1	1	-2, 2, 4, 8		4	-2	0	8	0.0	0.0	1.375	0.0
29	29	1/2	1/2	4/4	2	1	V(6)						a	iv		V(6)		V			6				M	1	1	3, 7, -1		3	3	5	4	0.5555555555555556	0.5	0.9375	0.34782608695652173
29	29	3/4	3/4	4/4	2	1	V65(6)/V						a	iv		V65(6)/V		V		65	6	V			Mm7	1	1	8, 7, 2, 4		4	8	1	4	0.2	0.1875	0.8125	0.1875
29	29	7/8	7/8	4/4	2	1	V65/V						a	iv		V65/V		V		65		V			Mm7	1	1	8, 5, 2, 4		4	8	0	3	0.0	0.0	0.25	0.0
30	30	0	0	4/4	2	1	V2						a	iv		V2		V		2					Mm7	1	1	1, 3, 7, 4		3	1	1	6	0.14285714285714285	0.0625	1.4375	0.041666666666666664
30	30	1/4	1/4	4/4	2	1	V43/ii						a	iv		V43/ii		V		43		ii			Mm7	1	1	6, 3, 5, 9		5	6	0	6	0.0	0.0	1.25	0.0
30	30	1/2	1/2	4/4	2	1	VIM43					bIIM43/V	a	iv		VIM43		VI	M	43					MM7	1	1	-1, 3, -2, 2		-2	-1	0	7	0.0	0.0	1.1875	0.0
30	30	3/4	3/4	4/4	2	1	V7(b5)/V						a	iv		V7(b5)/V		V		7	b5	V			Mm7	1	1	4, 8, -2, 2		4	4	1	5	0.16666666666666666	0.0625	1.1875	0.05
31	31	0	0	4/4	2	1	V|HC}{						a	iv		V		V					HC	}{	M	1	1	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
31	31	1/4	1/4	4/4	2	1	V6						a	iv		V6		V		6					M	1	1	7, 4, 3		3	7	0	8	0.0	0.0	1.0	0.0
31	31	1/2	1/2	4/4	2	1	V(+4)/V						a	iv		V(+4)/V		V			+4	V			M	1	1	4, 8, 5	3	4	4	0	12	0.0	0.0	2.0	0.0
32	32	0	0	4/4	2	1	ii2/iv						a	iv		ii2/iv		ii		2		iv			mm7	1	1	1, 3, 0, 4		3	1	0	12	0.0	0.0	2.0	0.0
32	32	1/2	1/2	4/4	2	1	V6/iv						a	iv		V6/iv		V		6		iv			M	1	1	6, 3, 2		2	6	0	12	0.0	0.0	2.0	0.0
33	33	0	0	4/4	2	1	ii2(2)/III						a	iv		ii2(2)/III		ii		2	2	III			mm7	1	1	-1, 3, -2, 2		1	-1	0	4	0.0	0.0	1.75	0.0
33	33	1/4	1/4	4/4	2	1	ii2(9)/III						a	iv		ii2(9)/III		ii		2	9	III			mm7	1	1	-1, 1, -2, 2	3	1	-1	0	4	0.0	0.0	0.75	0.0
33	33	1/2	1/2	4/4	2	1	V6(6)/III						a	iv		V6(6)/III		V		6	6	III			M	1	1	4, 3, 0		0	4	3	7	0.3	0.125	1.375	0.08333333333333333
34	34	0	0	4/4	2	1	V43(b5)						a	iv		V43(b5)		V		43	b5				Mm7	1	1	-3, 1, 3, 7		3	-3	2	3	0.4	0.5	0.75	0.4
34	34	1/2	1/2	4/4	2	1	i						a	iv		i		i							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	0.75	0.0
34	34	3/4	3/4	4/4	2	1	Fr6						a	iv		Fr6	Fr	V		43	b5	V			Fr	1	1	-2, 2, 4, 8		4	-2	0	5	0.0	0.0	1.0	0.0
35	35	0	0	4/4	2	1	V|HC}{						a	iv		V		V					HC	}{	M	1	1	3, 7, 4		3	3	0	5	0.0	0.0	0.9375	0.0
35	35	1/4	1/4	4/4	2	1	V6(11)/V						a	iv		V6(11)/V		V		6	11	V			M	1	1	8, 5, 4	3	4	8	0	4	0.0	0.0	1.25	0.0
35	35	1/2	1/2	4/4	2	1	ii%2/iv						a	iv		ii%2/iv		ii	%	2		iv			%7	1	1	1, 3, 0, -3		3	1	0	3	0.0	0.0	0.5	0.0
35	35	3/4	3/4	4/4	2	1	V6/iv						a	iv		V6/iv		V		6		iv			M	1	1	6, 3, 2		2	6	0	3	0.0	0.0	0.5	0.0
36	36	0	0	4/4	2	1	ii%2(2)/III					iv(7)/III	a	iv		ii%2(2)/III		ii	%	2	2	III			%7	1	1	-1, 3, -2, -5		1	-1	1	3	0.25	0.25	1.0	0.2
36	36	1/4	1/4	4/4	2	1	V6(6)/III						a	iv		V6(6)/III		V		6	6	III			M	1	1	4, 3, 0		0	4	0	3	0.0	0.0	0.5	0.0
36	36	1/2	1/2	4/4	2	1	V65/ii						a	iv		V65/ii		V		65		ii			Mm7	1	1	9, 6, 3, 5		5	9	0	3	0.0	0.0	0.5	0.0
36	36	3/4	3/4	4/4	2	1	Fr6					V43(b5)/v	a	iv		Fr6	Fr	V		43	b5	V			Fr	1	1	-2, 2, 4, 8		4	-2	2	7	0.2222222222222222	0.08333333333333333	0.6666666666666666	0.1111111111111111
37	37	0	0	4/4	2	1	v						a	iv		v		v							m	1	1	3, 0, 4		3	3	0	6	0.0	0.0	0.875	0.0
37	37	1/4	1/4	4/4	2	1	ii2/iv						a	iv		ii2/iv		ii		2		iv			mm7	1	1	1, 3, 0, 4		3	1	0	2	0.0	0.0	0.25	0.0
37	37	1/2	1/2	4/4	2	1	V6/iv						a	iv		V6/iv		V		6		iv			M	1	1	6, 3, 2		2	6	0	2	0.0	0.0	0.25	0.0
37	37	3/4	3/4	4/4	2	1	Fr6					V43(b5)/v	a	iv		Fr6	Fr	V		43	b5	V			Fr	1	1	-2, 2, 4, 8		4	-2	2	7	0.2222222222222222	0.08333333333333333	0.6666666666666666	0.1111111111111111
38	38	0	0	4/4	2	1	v						a	iv		v		v							m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	0.75	0.0
38	38	1/4	1/4	4/4	2	1	ii2/iv						a	iv		ii2/iv		ii		2		iv			mm7	1	1	1, 3, 0, 4		3	1	0	2	0.0	0.0	0.25	0.0
38	38	1/2	1/2	4/4	2	1	V6/iv						a	iv		V6/iv		V		6		iv			M	1	1	6, 3, 2		2	6	0	2	0.0	0.0	0.25	0.0
38	38	3/4	3/4	4/4	2	1	Fr6					V43(b5)/v	a	iv		Fr6	Fr	V		43	b5	V			Fr	1	1	-2, 2, 4, 8		4	-2	2	7	0.2222222222222222	0.08333333333333333	0.6666666666666666	0.1111111111111111
39	39	0	0	4/4	2	1	#vii%7/iv						a	iv		#vii%7/iv		#vii	%	7		iv			%7	1	1	6, 3, 0, 4		6	6	2	7	0.2222222222222222	0.0625	0.6875	0.08333333333333333
39	39	1/4	1/4	4/4	2	1	V7(b13)/iv						a	iv		V7(b13)/iv		V		7	b13	iv			Mm7	1	1	2, 6, 3, 0	-9	2	2	3	5	0.375	0.125	0.5	0.2
39	39	1/2	1/2	4/4	2	1	#vii%7/iv						a	iv		#vii%7/iv		#vii	%	7		iv			%7	1	1	6, 3, 0, 4		6	6	2	6	0.25	0.0625	0.5625	0.1
39	39	3/4	3/4	4/4	2	1	V7(b13)/iv						a	iv		V7(b13)/iv		V		7	b13	iv			Mm7	1	1	2, 6, 3, 0	-9	2	2	3	5	0.375	0.125	0.5	0.2
40	40	0	0	4/4	2	1	VI.IVM7(119#5)						a	VI		IVM7(119#5)		IV	M	7	119#5				MM7	1	0	-2, 2, 6, 3	4, 0	-2	-2	1	10	0.09090909090909091	0.125	1.0625	0.10526315789473684
40	40	1/2	1/2	4/4	2	1	V7						a	VI		V7		V		7					Mm7	1	0	0, 4, 1, -2		0	0	0	7	0.0	0.0	0.875	0.0
41	41	0	0	4/4	2	1	V7(6)						a	VI		V7(6)		V		7	6				Mm7	1	0	0, 4, 3, -2		0	0	0	7	0.0	0.0	1.0	0.0
42	42	0	0	4/4	2	1	IVM7(119#5)						a	VI		IVM7(119#5)		IV	M	7	119#5				MM7	1	0	-2, 2, 6, 3	4, 0	-2	-2	1	11	0.08333333333333333	0.125	1.25	0.09090909090909091
42	42	1/2	1/2	4/4	2	1	V7						a	VI		V7		V		7					Mm7	1	0	0, 4, 1, -2		0	0	0	7	0.0	0.0	0.875	0.0
43	43	0	0	4/4	2	1	V7(6)						a	VI		V7(6)		V		7	6				Mm7	1	0	0, 4, 3, -2		0	0	0	13	0.0	0.0	2.0	0.0
45	45	0	0	4/4	2	1	V7(96)|HC}						a	VI		V7(96)		V		7	96		HC	}	Mm7	1	0	0, 4, 3, -2	2	0	0	1	4	0.2	0.125	0.875	0.125
46	46	0	0	4/4	2	1	I{						a	VI		I		I						{	M	1	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	1.0	0.0
46	46	1/4	1/4	4/4	2	1	IVM65						a	VI		IVM65		IV	M	65					MM7	1	0	2, -1, 3, -2		-2	2	0	5	0.0	0.0	0.5	0.0
46	46	1/2	1/2	4/4	2	1	I						a	VI		I		I							M	1	0	-1, 3, 0		-1	-1	2	5	0.2857142857142857	0.25	0.75	0.25
46	46	3/4	3/4	4/4	2	1	I64						a	VI		I64		I		64					M	1	0	0, -1, 3		-1	0	0	5	0.0	0.0	0.5	0.0
47	47	0	0	4/4	2	1	I						a	VI		I		I							M	1	0	-1, 3, 0		-1	-1	2	5	0.2857142857142857	0.25	0.5	0.3333333333333333
47	47	1/4	1/4	4/4	2	1	IV						a	VI		IV		IV							M	1	0	-2, 2, -1		-2	-2	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
47	47	1/2	1/2	4/4	2	1	I						a	VI		I		I							M	1	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.75	0.0
47	47	3/4	3/4	4/4	2	1	ii						a	VI		ii		ii							m	1	0	1, -2, 2		1	1	0	5	0.0	0.0	0.75	0.0
48	48	0	0	4/4	2	1	vi						a	VI		vi		vi							m	1	0	2, -1, 3		2	2	0	5	0.0	0.0	1.0	0.0
48	48	1/4	1/4	4/4	2	1	ii7(9)						a	VI		ii7(9)		ii		7	9				mm7	1	0	1, -2, 2, -1	3	1	1	0	1	0.0	0.0	0.125	0.0
48	48	3/8	3/8	4/4	2	1	vii%65						a	VI		vii%65		vii	%	65					%7	1	0	1, -2, 2, 4		4	1	0	4	0.0	0.0	0.375	0.0
48	48	1/2	1/2	4/4	2	1	vi64						a	VI		vi64		vi		64					m	1	0	3, 2, -1		2	3	0	7	0.0	0.0	1.0	0.0
48	48	3/4	3/4	4/4	2	1	ii65(9)						a	VI		ii65(9)		ii		65	9				mm7	1	0	-2, 2, -1, 1	3	1	-2	0	1	0.0	0.0	0.125	0.0
48	48	7/8	7/8	4/4	2	1	vii%43	-0.0844623	4.54177		/		a	VI		vii%43		vii	%	43					%7	1	0	-2, 2, 4, 1		4	-2	0	4	0.0	0.0	0.375	0.0
49	49	0	0	4/4	2	1	V(94)						a	VI		V(94)		V			94				M	1	0	0, -1, 1	2	0	0	0	3	0.0	0.0	0.375	0.0
49	49	1/8	1/8	4/4	2	1	V						a	VI		V		V							M	1	0	0, 4, 1		0	0	0	4	0.0	0.0	0.375	0.0
49	49	1/4	1/4	4/4	2	1	ii7						a	VI		ii7		ii		7					mm7	1	0	1, -2, 2, -1		1	1	2	5	0.2857142857142857	0.0625	0.625	0.09090909090909091
49	49	1/2	1/2	4/4	2	1	V|HC}{						a	VI		V		V					HC	}{	M	1	0	0, 4, 1		0	0	1	5	0.16666666666666666	0.0625	0.4375	0.125
49	49	3/4	3/4	4/4	2	1	V(4)						a	VI		V(4)		V			4				M	1	0	0, -1, 1		0	0	0	2	0.0	0.0	0.25	0.0
49	49	7/8	7/8	4/4	2	1	V						a	VI		V		V							M	1	0	0, 4, 1		0	0	0	4	0.0	0.0	0.375	0.0
50	50	0	0	4/4	2	1	I						a	VI		I		I							M	1	0	-1, 3, 0		-1	-1	2	7	0.2222222222222222	0.125	0.875	0.125
50	50	1/4	1/4	4/4	2	1	IVM65						a	VI		IVM65		IV	M	65					MM7	1	0	2, -1, 3, -2		-2	2	0	5	0.0	0.0	0.5	0.0
50	50	1/2	1/2	4/4	2	1	I						a	VI		I		I							M	1	0	-1, 3, 0		-1	-1	2	5	0.2857142857142857	0.25	0.75	0.25
50	50	3/4	3/4	4/4	2	1	I64						a	VI		I64		I		64					M	1	0	0, -1, 3		-1	0	0	5	0.0	0.0	0.5	0.0
