mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
13	13	3/4	3/4	4/4	3	1	v6						c#	i		v6		v		6					m	1	1	5, 9, 8		8	5	2	4	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333
14	14	0	0	4/4	3	1	v2						c#	i		v2		v		2					mm7	1	1	6, 8, 5, 9		8	6	2	11	0.15384615384615385	0.16666666666666666	1.8333333333333333	0.08333333333333333
14	14	1/2	1/2	4/4	3	1	v64						c#	i		v64		v		64					m	1	1	9, 8, 5		8	9	2	4	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333
14	14	3/4	3/4	4/4	3	1	v6						c#	i		v6		v		6					m	1	1	5, 9, 8		8	5	2	4	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333
15	15	0	0	4/4	3	1	v[v						c#	i	v	v		v							m	1	1	8, 5, 9		8	8	9	18	0.3333333333333333	1.0	3.4166666666666665	0.22641509433962267
16	16	0	0	4/4	3	1	VI						c#	i	v	VI		VI							M	1	1	3, 7, 4		3	3	6	7	0.46153846153846156	0.6666666666666666	1.0	0.4
16	16	1/2	1/2	4/4	3	1	VI64						c#	i	v	VI64		VI		64					M	1	1	4, 3, 7		3	4	3	6	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333
16	16	3/4	3/4	4/4	3	1	VI6						c#	i	v	VI6		VI		6					M	1	1	7, 4, 3		3	7	2	5	0.2857142857142857	0.16666666666666666	0.5833333333333334	0.2222222222222222
17	17	0	0	4/4	3	1	v6						c#	i	v	v6		v		6					m	1	1	5, 9, 8		8	5	2	6	0.25	0.25	2.3333333333333335	0.0967741935483871
17	17	1/4	1/4	4/4	3	1	v						c#	i	v	v		v							m	1	1	8, 5, 9		8	8	4	9	0.3076923076923077	0.5	0.75	0.4
17	17	3/4	3/4	4/4	3	1	v64						c#	i	v	v64		v		64					m	1	1	9, 8, 5		8	9	0	6	0.0	0.0	0.5833333333333334	0.0
18	18	0	0	4/4	3	1	i						c#	i	v	i		i							m	1	1	7, 4, 8		7	7	6	8	0.42857142857142855	0.6666666666666666	1.5	0.3076923076923077
18	18	1/2	1/2	4/4	3	1	i64						c#	i	v	i64		i		64					m	1	1	8, 7, 4		7	8	3	8	0.2727272727272727	0.3333333333333333	1.0	0.25
18	18	3/4	3/4	4/4	3	1	i6						c#	i	v	i6		i		6					m	1	1	4, 8, 7		7	4	0	8	0.0	0.0	0.9166666666666666	0.0
19	19	0	0	4/4	3	1	v]						c#	i	v	v		v							m	1	1	8, 5, 9		8	8	4	10	0.2857142857142857	0.5	1.6666666666666667	0.23076923076923073
19	19	1/2	1/2	4/4	3	1	i						c#	i		i		i							m	1	1	7, 4, 8		7	7	4	11	0.26666666666666666	0.5	1.75	0.2222222222222222
20	20	0	0	4/4	3	1	i2						c#	i		i2		i		2					mm7	1	1	5, 7, 4, 8		7	5	3	7	0.3	0.3333333333333333	0.9166666666666666	0.26666666666666666
20	20	1/4	1/4	4/4	3	1	i64						c#	i		i64		i		64					m	1	1	8, 7, 4		7	8	2	6	0.25	0.25	0.6666666666666666	0.27272727272727276
20	20	1/2	1/2	4/4	3	1	iv						c#	i		iv		iv							m	1	1	6, 3, 7		6	6	1	8	0.1111111111111111	0.08333333333333333	1.3333333333333333	0.05882352941176471
20	20	3/4	3/4	4/4	3	1	V65(11)/iv						c#	i		V65(11)/iv		V		65	11	iv			Mm7	1	1	11, 8, 5, 7	6	7	11	0	4	0.0	0.0	0.4166666666666667	0.0
20	20	7/8	7/8	4/4	3	1	V7/iv						c#	i		V7/iv		V		7		iv			Mm7	1	1	7, 11, 8, 5		7	7	0	4	0.0	0.0	0.4166666666666667	0.0
21	21	0	0	4/4	3	1	iv						c#	i		iv		iv							m	1	1	6, 3, 7		6	6	2	12	0.14285714285714285	0.16666666666666666	1.3333333333333333	0.1111111111111111
21	21	3/8	3/8	4/4	3	1	iv7(9)					ii7(9)/III	c#	i		iv7(9)		iv		7	9				mm7	1	1	6, 3, 7, 4	8	6	6	0	2	0.0	0.0	0.16666666666666666	0.0
21	21	1/2	1/2	4/4	3	1	V7(6)/III						c#	i		V7(6)/III		V		7	6	III			Mm7	1	1	5, 9, 8, 3		5	5	1	12	0.07692307692307693	0.08333333333333333	1.8333333333333333	0.043478260869565216
22	22	0	0	4/4	3	1	I(9764)/III}						c#	i		I(9764)/III		I			9764	III		}	M	1	1	4, 3, 7	6, 9	4	4	1	5	0.16666666666666666	0.08333333333333333	1.0833333333333333	0.07142857142857144
22	22	1/4	1/4	4/4	3	1	I/III|PAC						c#	i		I/III		I				III	PAC		M	1	1	4, 8, 5		4	4	0	14	0.0	0.0	3.0	0.0
23	23	0	0	4/4	3	1	iii.V{						c#	iii		V		V						{	M	1	1	5, 9, 6		5	5	3	20	0.13043478260869565	0.25	3.625	0.06451612903225806
24	24	0	0	4/4	3	1	i						c#	iii		i		i							m	1	1	4, 1, 5		4	4	1	6	0.14285714285714285	0.08333333333333333	1.3333333333333333	0.05882352941176471
24	24	1/4	1/4	4/4	3	1	i2						c#	iii		i2		i		2					mm7	1	1	2, 4, 1, 5		4	2	1	3	0.25	0.08333333333333333	0.25	0.25
24	24	1/2	1/2	4/4	3	1	i64						c#	iii		i64		i		64					m	1	1	5, 4, 1		4	5	2	7	0.2222222222222222	0.25	0.8333333333333334	0.23076923076923073
24	24	3/4	3/4	4/4	3	1	i6						c#	iii		i6		i		6					m	1	1	1, 5, 4		4	1	0	5	0.0	0.0	0.5833333333333334	0.0
24	24	7/8	7/8	4/4	3	1	i64						c#	iii		i64		i		64					m	1	1	5, 4, 1		4	5	0	1	0.0	0.0	0.08333333333333333	0.0
25	25	0	0	4/4	3	1	V						c#	iii		V		V							M	1	1	5, 9, 6		5	5	4	10	0.2857142857142857	0.3333333333333333	1.6666666666666667	0.16666666666666666
25	25	1/2	1/2	4/4	3	1	i						c#	iii		i		i							m	1	1	4, 1, 5		4	4	4	10	0.2857142857142857	0.3333333333333333	1.6666666666666667	0.16666666666666666
26	26	0	0	4/4	3	1	i2						c#	iii		i2		i		2					mm7	1	1	2, 4, 1, 5		4	2	2	8	0.2	0.25	0.9166666666666666	0.2142857142857143
26	26	1/4	1/4	4/4	3	1	i64						c#	iii		i64		i		64					m	1	1	5, 4, 1		4	5	2	6	0.25	0.16666666666666666	0.6666666666666666	0.2
26	26	1/2	1/2	4/4	3	1	iv						c#	iii		iv		iv							m	1	1	3, 0, 4		3	3	0	8	0.0	0.0	1.0	0.0
26	26	3/4	3/4	4/4	3	1	V65(11)/iv						c#	iii		V65(11)/iv		V		65	11	iv			Mm7	1	1	8, 5, 2, 4	3	4	8	0	6	0.0	0.0	0.5	0.0
26	26	7/8	7/8	4/4	3	1	V7/iv						c#	iii		V7/iv		V		7		iv			Mm7	1	1	4, 8, 5, 2		4	4	1	1	0.5	0.08333333333333333	0.08333333333333333	0.5
27	27	0	0	4/4	3	1	iv/iii.i						c#	iv/iii		i		i							m	1	1	3, 0, 4		3	3	2	10	0.16666666666666666	0.16666666666666666	1.0	0.14285714285714285
27	27	3/8	3/8	4/4	3	1	i7(9)					ii7(9)/VII	c#	iv/iii		i7(9)		i		7	9				mm7	1	1	3, 0, 4, 1	5	3	3	0	2	0.0	0.0	0.16666666666666666	0.0
27	27	1/2	1/2	4/4	3	1	V2(6)/VII					IV2(6)	c#	iv/iii		V2(6)/VII		V		2	6	VII			Mm7	1	1	0, 2, 6, 5		2	0	0	7	0.0	0.0	1.0	0.0
27	27	3/4	3/4	4/4	3	1	V2/VII	-4.83763	3.93001		/	IV2	c#	iv/iii		V2/VII		V		2		VII			Mm7	1	1	0, 2, 6, 3		2	0	0	6	0.0	0.0	0.5	0.0
28	28	0	0	4/4	3	1	ii7						c#	iv/iii		ii7		ii		7					mm7	1	1	5, 2, 6, 3		5	5	0	14	0.0	0.0	1.75	0.0
28	28	1/2	1/2	4/4	3	1	V7						c#	iv/iii		V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	13	0.0	0.0	1.25	0.0
29	29	0	0	4/4	3	1	i						c#	iv/iii		i		i							m	1	1	3, 0, 4		3	3	2	10	0.16666666666666666	0.16666666666666666	1.0	0.14285714285714285
29	29	3/8	3/8	4/4	3	1	i7(9)					ii7(9)/VII	c#	iv/iii		i7(9)		i		7	9				mm7	1	1	3, 0, 4, 1	5	3	3	0	2	0.0	0.0	0.16666666666666666	0.0
29	29	1/2	1/2	4/4	3	1	V2(6)/VII					IV2(6)	c#	iv/iii		V2(6)/VII		V		2	6	VII			Mm7	1	1	0, 2, 6, 5		2	0	0	7	0.0	0.0	1.0	0.0
29	29	3/4	3/4	4/4	3	1	V2/VII	-6.02016	3.6075		/	IV2	c#	iv/iii		V2/VII		V		2		VII			Mm7	1	1	0, 2, 6, 3		2	0	0	6	0.0	0.0	0.5	0.0
30	30	0	0	4/4	3	1	ii7						c#	iv/iii		ii7		ii		7					mm7	1	1	5, 2, 6, 3		5	5	0	6	0.0	0.0	0.6666666666666666	0.0
30	30	1/4	1/4	4/4	3	1	ii7(9)						c#	iv/iii		ii7(9)		ii		7	9				mm7	1	1	5, 2, 6, 3	0	5	5	0	7	0.0	0.0	0.75	0.0
30	30	1/2	1/2	4/4	3	1	V2(6)						c#	iv/iii		V2(6)		V		2	6				Mm7	1	1	2, 4, 8, 0		4	2	0	7	0.0	0.0	1.0	0.0
30	30	3/4	3/4	4/4	3	1	V2						c#	iv/iii		V2		V		2					Mm7	1	1	2, 4, 8, 5		4	2	0	6	0.0	0.0	0.5	0.0
31	31	0	0	4/4	3	1	III						c#	iv/iii		III		III							M	1	1	0, 4, 1		0	0	0	6	0.0	0.0	0.6666666666666666	0.0
31	31	1/4	1/4	4/4	3	1	III(#96#4)						c#	iv/iii		III(#96#4)		III			#96#4				M	1	1	0, 4, 6, 3	9	0	0	0	14	0.0	0.0	1.5416666666666667	0.0
31	31	3/4	3/4	4/4	3	1	III(#11#96)						c#	iv/iii		III(#11#96)		III			#11#96				M	1	1	0, 4, 3	6, 9	0	0	3	13	0.1875	0.3333333333333333	1.75	0.15999999999999998
32	32	1/4	1/4	4/4	3	1	V7/VI						c#	iv/iii		V7/VI		V		7		VI			Mm7	1	1	0, 4, 1, -2		0	0	0	30	0.0	0.0	3.625	0.0
33	33	1/4	1/4	4/4	3	1	V7(#96#4)/VI						c#	iv/iii		V7(#96#4)/VI		V		7	#96#4	VI			Mm7	1	1	0, 4, 6, 3, -2	9	0	0	0	14	0.0	0.0	1.5416666666666667	0.0
33	33	3/4	3/4	4/4	3	1	V7(#11#96)/VI						c#	iv/iii		V7(#11#96)/VI		V		7	#11#96	VI			Mm7	1	1	0, 4, 3, -2	6, 9	0	0	3	13	0.1875	0.3333333333333333	1.75	0.15999999999999998
34	34	1/4	1/4	4/4	3	1	V7/VI						c#	iv/iii		V7/VI		V		7		VI			Mm7	1	1	0, 4, 1, -2		0	0	2	19	0.09523809523809523	0.16666666666666666	2.375	0.06557377049180328
35	35	0	0	4/4	3	1	V7(9)/VI}{						c#	iv/iii		V7(9)/VI		V		7	9	VI		}{	Mm7	1	1	0, 4, 1, -2	2	0	0	4	28	0.125	0.5	4.5	0.1
36	36	0	0	4/4	3	1	ii%43/VI					vii%43/#VII	c#	iv/iii		ii%43/VI		ii	%	43		VI			%7	1	1	-5, -1, 1, -2		1	-5	1	27	0.03571428571428571	0.25	4.25	0.05555555555555555
37	37	0	0	4/4	3	1	V7/#VII					V7/V/#iii	c#	iv/iii		V7/#VII		V		7		#VII			Mm7	1	1	9, 13, 10, 7		9	9	36	0	1.0	5.333333333333333	0.0	1.0
38	38	0	0	4/4	3	1	i.i	-0.108594	3.55111		/		c#	i		i		i							m	1	1	7, 4, 8		7	7	6	6	0.5	0.6666666666666666	0.6666666666666666	0.5
38	38	1/4	1/4	4/4	3	1	i64						c#	i		i64		i		64					m	1	1	8, 7, 4		7	8	2	5	0.2857142857142857	0.16666666666666666	0.75	0.18181818181818182
38	38	1/2	1/2	4/4	3	1	i6						c#	i		i6		i		6					m	1	1	4, 8, 7		7	4	2	5	0.2857142857142857	0.16666666666666666	0.75	0.18181818181818182
38	38	3/4	3/4	4/4	3	1	i						c#	i		i		i							m	1	1	7, 4, 8		7	7	1	5	0.16666666666666666	0.08333333333333333	0.75	0.09999999999999999
39	39	0	0	4/4	3	1	V7(9)/VII						c#	i		V7(9)/VII		V		7	9	VII			Mm7	1	1	6, 10, 7, 4	8	6	6	4	23	0.14814814814814814	0.5	4.75	0.09523809523809523
40	40	0	0	4/4	3	1	ii%43/VII	-0.108594	4.63222		/	vii%43/bII	c#	i		ii%43/VII		ii	%	43		VII			%7	1	1	1, 5, 7, 4		7	1	5	16	0.23809523809523808	0.4166666666666667	3.4583333333333335	0.10752688172043011
41	41	0	0	4/4	3	1	V7(b9)/bII						c#	i		V7(b9)/bII		V		7	b9	bII			Mm7	1	1	3, 7, 4, 1	-2	3	3	4	25	0.13793103448275862	0.5	3.375	0.12903225806451613
42	42	0	0	4/4	3	1	ii%43/bII						c#	i		ii%43/bII		ii	%	43		bII			%7	1	1	-2, 2, 4, 1		4	-2	0	27	0.0	0.0	5.125	0.0
43	43	0	0	4/4	3	1	V7(9)/bII}{						c#	i		V7(9)/bII		V		7	9	bII		}{	Mm7	1	1	3, 7, 4, 1	5	3	3	5	15	0.25	0.4166666666666667	2.75	0.13157894736842107
44	44	0	0	4/4	3	1	ii%65/bII						c#	i		ii%65/bII		ii	%	65		bII			%7	1	1	1, -2, 2, 4		4	1	6	14	0.3	0.5	2.5	0.16666666666666666
45	45	0	0	4/4	3	1	V7(9)/bII						c#	i		V7(9)/bII		V		7	9	bII			Mm7	1	1	3, 7, 4, 1	5	3	3	5	14	0.2631578947368421	0.4166666666666667	1.5	0.21739130434782608
46	46	0	0	4/4	3	1	vii%7/V					ii%7/bIV	c#	i		vii%7/V		vii	%	7		V			%7	1	1	13, 10, 7, 11		13	13	20	0	1.0	2.0	0.0	1.0
47	47	0	0	4/4	3	1	iii7						c#	i		iii7		iii		7					mm7	1	1	4, 1, 5, 2		4	4	1	4	0.2	0.08333333333333333	0.3333333333333333	0.2
47	47	1/4	1/4	4/4	3	1	iii(6#4)						c#	i		iii(6#4)		iii			6#4				m	1	1	4, 1, 10, 7		4	4	6	9	0.4	0.8333333333333334	1.4166666666666667	0.3703703703703704
48	48	0	0	4/4	3	1	#vi65						c#	i		#vi65		#vi		65					mm7	1	1	7, 11, 8, 10		10	7	8	0	1.0	0.6666666666666666	0.0	1.0
48	48	1/4	1/4	4/4	3	1	#vi(6#4)						c#	i		#vi(6#4)		#vi			6#4				m	1	1	10, 7, 16, 6		10	10	13	2	0.8666666666666667	1.9166666666666667	0.3333333333333333	0.8518518518518519
49	49	0	0	4/4	3	1	bv7						c#	i		bv7		bv		7					mm7	1	1	1, -2, 2, -1		1	1	0	7	0.0	0.0	0.5833333333333334	0.0
49	49	1/4	1/4	4/4	3	1	bv(6#4)						c#	i		bv(6#4)		bv			6#4				m	1	1	1, -2, 14, 4		1	1	7	8	0.4666666666666667	1.0833333333333333	1.1666666666666667	0.48148148148148145
50	50	0	0	4/4	3	1	i7						c#	i		i7		i		7					mm7	1	1	7, 4, 8, 5		7	7	0	9	0.0	0.0	0.75	0.0
50	50	1/4	1/4	4/4	3	1	i(#6#4)						c#	i		i(#6#4)		i			#6#4				m	1	1	7, 4, 13	10	7	7	8	7	0.5333333333333333	1.1666666666666667	1.0833333333333333	0.5185185185185186
51	51	0	0	4/4	3	1	bv.i						c#	bv		i		i							m	1	1	1, -2, 2		1	1	8	16	0.3333333333333333	0.6666666666666666	1.5	0.3076923076923077
51	51	3/4	3/4	4/4	3	1	i64						c#	bv		i64		i		64					m	1	1	2, 1, -2		1	2	0	4	0.0	0.0	0.3333333333333333	0.0
51	51	7/8	7/8	4/4	3	1	i6						c#	bv		i6		i		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.16666666666666666	0.0
52	52	0	0	4/4	3	1	i						c#	bv		i		i							m	1	1	1, -2, 2		1	1	8	10	0.4444444444444444	0.6666666666666666	0.8333333333333334	0.4444444444444444
52	52	3/4	3/4	4/4	3	1	i64						c#	bv		i64		i		64					m	1	1	2, 1, -2		1	2	0	4	0.0	0.0	0.3333333333333333	0.0
52	52	7/8	7/8	4/4	3	1	i6						c#	bv		i6		i		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.16666666666666666	0.0
53	53	0	0	4/4	3	1	i}{						c#	bv		i		i						}{	m	1	1	1, -2, 2		1	1	8	6	0.5714285714285714	0.6666666666666666	1.4166666666666667	0.31999999999999995
53	53	3/4	3/4	4/4	3	1	i64						c#	bv		i64		i		64					m	1	1	2, 1, -2		1	2	2	3	0.4	0.16666666666666666	0.25	0.4
54	54	0	0	4/4	3	1	#vi					i64(#6#4#3)	c#	bv		#vi		#vi							m	1	1	4, 1, 5		4	4	3	24	0.1111111111111111	0.4166666666666667	2.8333333333333335	0.12820512820512822
55	55	0	0	4/4	3	1	i64(#6#4)						c#	bv		i64(#6#4)		i		64	#6#4				m	1	1	7, 1, -2	4	1	7	8	11	0.42105263157894735	0.6666666666666666	1.8333333333333333	0.26666666666666666
56	56	0	0	4/4	3	1	i	-0.217189	3.7195		/		c#	bv		i		i							m	1	1	1, -2, 2		1	1	3	24	0.1111111111111111	0.4166666666666667	2.8333333333333335	0.12820512820512822
57	57	0	0	4/4	3	1	i(#6#4)						c#	bv		i(#6#4)		i			#6#4				m	1	1	1, -2, 7	4	1	1	7	3	0.7	0.5833333333333334	0.6666666666666666	0.4666666666666667
57	57	1/2	1/2	4/4	3	1	i(7#4)						c#	bv		i(7#4)		i			7#4				m	1	1	1, -2, 7	-1	1	1	13	15	0.4642857142857143	1.1666666666666667	1.8333333333333333	0.3888888888888889
58	58	1/2	1/2	4/4	3	1	V2/#iii						c#	bv		V2/#iii		V		2		#iii			Mm7	1	1	4, 6, 10, 7		6	4	4	3	0.5714285714285714	0.3333333333333333	0.5416666666666666	0.38095238095238093
58	58	3/4	3/4	4/4	3	1	V7(#2)/bII						c#	bv		V7(#2)/bII		V		7	#2	bII			Mm7	1	1	-3, 6, -2, -5		-3	-3	0	4	0.0	0.0	0.3333333333333333	0.0
58	58	7/8	7/8	4/4	3	1	V2/bII						c#	bv		V2/bII		V		2		bII			Mm7	1	1	-5, -3, 1, -2		-3	-5	0	3	0.0	0.0	0.2916666666666667	0.0
59	59	0	0	4/4	3	1	V7(b6)/VII						c#	bv		V7(b6)/VII		V		7	b6	VII			Mm7	1	1	0, 4, -4, -2		0	0	1	6	0.14285714285714285	0.08333333333333333	0.875	0.08695652173913043
59	59	1/4	1/4	4/4	3	1	V7/VII						c#	bv		V7/VII		V		7		VII			Mm7	1	1	0, 4, 1, -2		0	0	3	3	0.5	0.25	0.9583333333333334	0.2068965517241379
59	59	1/2	1/2	4/4	3	1	V43(+6)/bII						c#	bv		V43(+6)/bII		V		43	+6	bII			Mm7	1	1	-2, -5, -3, 1	0	-3	-2	4	6	0.4	0.3333333333333333	0.9166666666666666	0.26666666666666666
60	60	0	0	4/4	3	1	V7/#iii						c#	bv		V7/#iii		V		7		#iii			Mm7	1	1	6, 10, 7, 4		6	6	5	1	0.8333333333333334	0.4166666666666667	0.25	0.625
60	60	1/4	1/4	4/4	3	1	ii%7/VII					i(7#4)	c#	bv		ii%7/VII		ii	%	7		VII			%7	1	1	1, -2, -5, -1		1	1	4	6	0.4	0.3333333333333333	0.9166666666666666	0.26666666666666666
60	60	3/4	3/4	4/4	3	1	ii%65/VII						c#	bv		ii%65/VII		ii	%	65		VII			%7	1	1	-2, -5, -1, 1		1	-2	0	4	0.0	0.0	0.5	0.0
60	60	7/8	7/8	4/4	3	1	Fr6/VII						c#	bv		Fr6/VII	Fr	V		43	b5	V/VII			Fr	1	1	-5, -1, 1, 5		1	-5	0	1	0.0	0.0	0.08333333333333333	0.0
61	61	0	0	4/4	3	1	V7(b6)/VII						c#	bv		V7(b6)/VII		V		7	b6	VII			Mm7	1	1	0, 4, -4, -2		0	0	1	6	0.14285714285714285	0.08333333333333333	0.6666666666666666	0.1111111111111111
