mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	0	-4	2/4	1/4	1/4	2	firstMeasure				1	2
2	1	-4	2/4	1/2	0	2						3
3	2	-4	2/4	1/2	0	2						4
4	3	-4	2/4	1/2	0	3						5
5	4	-4	2/4	1/2	0	2						6
6	5	-4	2/4	1/2	0	3						7
7	6	-4	2/4	1/2	0	4						8
8	7	-4	2/4	1/2	0	3						9
9	8	-4	2/4	1/2	0	2						10
10	9	-4	2/4	1/2	0	2						11
11	10	-4	2/4	1/2	0	3						12
12	11	-4	2/4	1/2	0	2						13
13	12	-4	2/4	1/2	0	2						14
14	13	-4	2/4	1/2	0	2						15
15	14	-4	2/4	1/2	0	3						16
16	15	-4	2/4	1/2	0	3						17
17	16	-4	2/4	1/2	0	3						18
18	17	-4	2/4	1/2	0	3						19
19	18	-4	2/4	1/2	0	3						20
20	19	-4	2/4	1/2	0	3						21
21	20	-4	2/4	1/2	0	4						22
22	21	-4	2/4	1/2	0	3						23
23	22	-4	2/4	1/2	0	3						24
24	23	-4	2/4	1/2	0	4						25
25	24	-4	2/4	1/2	0	4						26
26	25	-4	2/4	1/2	0	4						27
27	26	-4	2/4	1/2	0	4						28
28	27	-4	2/4	1/2	0	3						29
29	28	-4	2/4	1/2	0	4						30
30	29	-4	2/4	1/2	0	4						31
31	30	-4	2/4	1/2	0	4						32
32	31	-4	2/4	1/2	0	4						33
33	32	-4	2/4	1/2	0	4						34
34	33	-4	2/4	1/2	0	4						35
35	34	-4	2/4	1/2	0	3						36
36	35	-4	2/4	1/2	0	3						37
37	36	-4	2/4	1/2	0	4						38
38	37	-4	2/4	1/2	0	4						39
39	38	-4	2/4	1/2	0	3						40
40	39	-4	2/4	1/2	0	4						41
41	40	-4	2/4	1/2	0	4						42
42	41	-4	2/4	1/2	0	3						43
43	42	-4	2/4	1/2	0	4						44
44	43	-4	2/4	1/2	0	4						45
45	44	-4	2/4	1/2	0	4						46
46	45	-4	2/4	1/2	0	4						47
47	46	-4	2/4	1/2	0	4						48
48	47	-4	2/4	1/2	0	3						49
49	48	-4	2/4	1/2	0	3						50
50	49	-4	2/4	1/2	0	3						51
51	50	-4	2/4	1/2	0	2						52
52	51	-4	2/4	1/2	0	2						53
53	52	-4	2/4	1/2	0	2						54
54	53	-4	2/4	1/2	0	3						55
55	54	-4	2/4	1/2	0	2						56
56	55	-4	2/4	1/2	0	3						57
57	56	-4	2/4	1/2	0	4						58
58	57	-4	2/4	1/2	0	3						59
59	58	-4	2/4	1/2	0	2						60
60	59	-4	2/4	1/2	0	3						61
61	60	-4	2/4	1/2	0	2						62
62	61	-4	2/4	1/2	0	2						63
63	62	-4	2/4	1/2	0	3						64
64	63	-4	2/4	1/2	0	3						65
65	64	-4	2/4	1/2	0	3						66
66	65	-4	2/4	1/2	0	2						67
67	66	-4	2/4	1/2	0	3						68
68	67	-4	2/4	1/2	0	3						69
69	68	-4	2/4	1/2	0	3						70
70	69	-4	2/4	1/2	0	3						71
71	70	-4	2/4	1/2	0	3						72
72	71	-4	2/4	1/2	0	3						73
73	72	-4	2/4	1/2	0	3						74
74	73	-4	2/4	1/2	0	3						75
75	74	-4	2/4	1/2	0	4						76
76	75	-4	2/4	1/2	0	3						77
77	76	-4	2/4	1/2	0	4						78
78	77	-4	2/4	1/2	0	4						79
79	78	-4	2/4	1/2	0	4						80
80	79	-4	2/4	1/2	0	4						81
81	80	-4	2/4	1/2	0	4						82
82	81	-4	2/4	1/2	0	4						83
83	82	-4	2/4	1/2	0	4						84
84	83	-4	2/4	1/2	0	4						85
85	84	-4	2/4	1/2	0	4						86
86	85	-4	2/4	1/2	0	2	lastMeasure		end			-1
