mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	0	0	2/4	1/8	3/8	2	firstMeasure				1	2
2	1	0	2/4	1/2	0	2						3
3	2	0	2/4	1/2	0	2						4
4	3	0	2/4	1/2	0	3						5
5	4	0	2/4	1/2	0	2			double			6
6	5	0	2/4	1/2	0	2						7
7	6	0	2/4	1/2	0	2						8
8	7	0	2/4	1/2	0	4						9
9	8	0	2/4	1/2	0	3						10
10	9	0	2/4	1/2	0	3						11
11	10	0	2/4	1/2	0	3						12
12	11	0	2/4	1/2	0	2						13
13	12	0	2/4	1/2	0	2						14
14	13	0	2/4	1/2	0	2						15
15	14	0	2/4	1/2	0	3						16
16	15	0	2/4	1/2	0	3						17
17	16	0	2/4	1/2	0	3						18
18	17	0	2/4	1/2	0	4						19
19	18	0	2/4	1/2	0	3						20
20	19	0	2/4	1/2	0	2						21
21	20	0	2/4	1/2	0	2						22
22	21	0	2/4	1/2	0	2						23
23	22	0	2/4	1/2	0	4						24
24	23	0	2/4	1/2	0	4						25
25	24	0	2/4	1/2	0	3						26
26	25	0	2/4	1/2	0	3						27
27	26	0	2/4	1/2	0	3						28
28	27	0	2/4	1/2	0	3						29
29	28	0	2/4	1/2	0	2						30
30	29	0	2/4	1/2	0	2						31
31	30	0	2/4	1/2	0	2						32
32	31	0	2/4	1/2	0	2						33
33	32	0	2/4	1/2	0	2						34
34	33	0	2/4	1/2	0	3						35
35	34	0	2/4	1/2	0	3						36
36	35	0	2/4	1/2	0	3						37
37	36	0	2/4	1/2	0	4						38
38	37	0	2/4	1/2	0	4						39
39	38	0	2/4	1/2	0	4						40
40	39	0	2/4	1/2	0	4						41
41	40	0	2/4	1/2	0	5						42
42	41	0	2/4	1/2	0	4						43
43	42	0	2/4	1/2	0	4						44
44	43	0	2/4	1/2	0	4						45
45	44	0	2/4	1/2	0	5						46
46	45	0	2/4	1/2	0	4						47
47	46	0	2/4	1/2	0	4						48
48	47	0	2/4	1/2	0	4						49
49	48	0	2/4	1/2	0	5						50
50	49	0	2/4	1/2	0	4						51
51	50	0	2/4	1/2	0	4						52
52	51	0	2/4	1/2	0	2						53
53	52	0	2/4	1/2	0	2						54
54	53	0	2/4	1/2	0	2						55
55	54	0	2/4	1/2	0	2						56
56	55	0	2/4	1/2	0	2						57
57	56	0	2/4	1/2	0	3						58
58	57	0	2/4	1/2	0	3						59
59	58	0	2/4	1/2	0	3						60
60	59	0	2/4	1/2	0	3						61
61	60	0	2/4	1/2	0	3						62
62	61	0	2/4	1/2	0	2						63
63	62	0	2/4	1/2	0	2						64
64	63	0	2/4	1/2	0	2						65
65	64	0	2/4	1/2	0	3						66
66	65	0	2/4	1/2	0	3						67
67	66	0	2/4	1/2	0	3						68
68	67	0	2/4	1/2	0	3						69
69	68	0	2/4	1/2	0	3						70
70	69	0	2/4	1/2	0	3						71
71	70	0	2/4	1/2	0	3						72
72	71	0	2/4	1/2	0	3						73
73	72	0	2/4	1/2	0	2						74
74	73	0	2/4	1/2	0	2						75
75	74	0	2/4	1/2	0	3						76
76	75	0	2/4	1/2	0	2	lastMeasure		end			
