mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
6	6	35/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	63
6	6	35/2	0.25	5/8	5/8	6/8	1	1	1/16			1/16	1		-5	73	Db5	5	56
6	6	71/4	0.25	11/16	11/16	6/8	1	1	1/16			1/16	1		-4	80	Ab5	5	57
7	7	18	0.5	0	0	6/8	2	1	1/8			1/8	1		0	36	C2	2	73
7	7	18	0.5	0	0	6/8	1	1	1/8			1/8	1		-3	75	Eb5	5	64
7	7	37/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		1	43	G2	2	74
7	7	37/2	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		0	72	C5	5	65
7	7	19	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		0	48	C3	3	75
7	7	19	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1	1	0	72	C5	5	66
7	7	39/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		-5	49	Db3	3	76
7	7	39/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1	0	0	72	C5	5	67
7	7	20	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		-1	53	F3	3	77
7	7	81/4	0.25	9/16	9/16	6/8	1	2	1/16			1/16	1		-5	61	Db4	4	70
7	7	41/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		1	55	G3	3	78
7	7	41/2	0.25	5/8	5/8	6/8	1	2	1/16			1/16	1		-1	65	F4	4	71
7	7	41/2	0.25	5/8	5/8	6/8	1	1	1/16			1/16	1	-1	0	72	C5	5	68
7	7	83/4	0.25	11/16	11/16	6/8	1	1	1/16			1/16	1		-2	70	Bb4	4	69
7	7	83/4	0.25	11/16	11/16	6/8	1	2	1/16			1/16	1		-2	70	Bb4	4	72
8	8	21	0.5	0	0	6/8	2	1	1/8			1/8	1		-4	56	Ab3	3	83
8	8	21	0.5	0	0	6/8	1	2	1/8			1/8	1		0	60	C4	4	82
8	8	21	0.5	0	0	6/8	1	2	1/8			1/8	1		-3	63	Eb4	4	82
8	8	21	1.5	0	0	6/8	1	1	3/8			1/4	3/2	1	0	72	C5	5	79
8	8	43/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		0	60	C4	4	84
8	8	22	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		-5	61	Db4	4	85
8	8	45/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		-1	53	F3	3	86
8	8	45/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	0	72	C5	5	80
8	8	23	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		-4	56	Ab3	3	87
8	8	47/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	88
8	8	47/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		-2	70	Bb4	4	81
8	8	47/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		-5	73	Db5	5	81
8	8	47/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		-1	77	F5	5	81
8	8	47/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		1	79	G5	5	81
9	9	24	0.5	0	0	6/8	2	1	1/8			1/8	1		0	36	C2	2	97
9	9	24	0.5	0	0	6/8	1	1	1/8			1/8	1		0	72	C5	5	89
9	9	24	0.5	0	0	6/8	1	1	1/8			1/8	1		-3	75	Eb5	5	89
9	9	24	0.5	0	0	6/8	1	1	1/8			1/8	1		0	84	C6	6	89
9	9	49/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		1	43	G2	2	98
9	9	49/2	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		-2	82	Bb5	5	90
9	9	25	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		0	48	C3	3	99
9	9	25	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		-4	80	Ab5	5	91
9	9	51/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		-5	49	Db3	3	100
9	9	51/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		1	79	G5	5	92
9	9	26	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		-1	53	F3	3	101
9	9	26	0.25	1/2	1/2	6/8	1	1	1/16			1/16	1		-4	80	Ab5	5	93
9	9	105/4	0.25	9/16	9/16	6/8	1	1	1/16			1/16	1		1	79	G5	5	94
9	9	53/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		1	55	G3	3	102
9	9	53/2	0.25	5/8	5/8	6/8	1	1	1/16			1/16	1		-1	77	F5	5	95
9	9	107/4	0.25	11/16	11/16	6/8	1	1	1/16			1/16	1		1	79	G5	5	96
10	10	27	0.5	0	0	6/8	2	1	1/8			1/8	1		-4	56	Ab3	3	109
10	10	27	0.5	0	0	6/8	1	1	1/8			1/8	1		-3	75	Eb5	5	103
10	10	55/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		0	60	C4	4	110
10	10	55/2	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		0	72	C5	5	104
10	10	28	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		-5	61	Db4	4	111
10	10	28	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1	1	-1	77	F5	5	105
10	10	57/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		-1	53	F3	3	112
10	10	57/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	-1	77	F5	5	106
10	10	29	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		-4	56	Ab3	3	113
10	10	29	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		-5	73	Db5	5	107
10	10	59/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	114
10	10	59/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1	1	1	79	G5	5	108
11	11	30	0.5	0	0	6/8	2	1	1/8			1/8	1		0	60	C4	4	121
11	11	30	0.5	0	0	6/8	1	1	1/8			1/8	1	-1	1	79	G5	5	115
11	11	61/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		-3	63	Eb4	4	122
11	11	61/2	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		-3	75	Eb5	5	116
11	11	31	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		-1	65	F4	4	123
11	11	31	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1	1	-4	80	Ab5	5	117
11	11	63/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		-4	56	Ab3	3	124
11	11	63/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	-4	80	Ab5	5	118
11	11	32	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		0	60	C4	4	125
11	11	32	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		-1	77	F5	5	119
11	11	65/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-5	61	Db4	4	126
11	11	65/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1	1	-2	82	Bb5	5	120
12	12	33	0.5	0	0	6/8	2	1	1/8			1/8	1		-3	63	Eb4	4	137
12	12	33	0.25	0	0	6/8	1	1	1/16			1/16	1	-1	-2	82	Bb5	5	127
12	12	133/4	0.25	1/16	1/16	6/8	1	1	1/16			1/16	1		1	79	G5	5	128
12	12	67/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	138
12	12	67/2	0.25	1/8	1/8	6/8	1	1	1/16			1/16	1		-4	80	Ab5	5	129
12	12	135/4	0.25	3/16	3/16	6/8	1	1	1/16			1/16	1		1	79	G5	5	130
12	12	34	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		-4	68	Ab4	4	139
12	12	34	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1	1	0	84	C6	6	131
12	12	69/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		0	60	C4	4	140
12	12	69/2	0.25	3/8	3/8	6/8	1	1	1/16			1/16	1	-1	0	84	C6	6	132
12	12	139/4	0.25	7/16	7/16	6/8	1	1	1/16			1/16	1		-4	80	Ab5	5	133
12	12	35	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		-3	63	Eb4	4	141
12	12	35	0.25	1/2	1/2	6/8	1	1	1/16			1/16	1		-2	82	Bb5	5	134
12	12	141/4	0.25	9/16	9/16	6/8	1	1	1/16			1/16	1	1	-4	80	Ab5	5	135
12	12	71/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-1	53	F3	3	142
12	12	71/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-1	65	F4	4	142
12	12	71/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		-1	77	F5	5	136
12	12	71/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1	-1	-4	80	Ab5	5	136
12	12	71/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		-5	85	Db6	6	136
13	13	36	0.0	0	0	6/8	1	1	0	grace16		1/16	1		-3	75	Eb5	5	143
13	13	36	0.0	0	0	6/8	1	1	0	grace16		1/16	1		1	79	G5	5	144
13	13	36	0.0	0	0	6/8	1	1	0	grace16		1/16	1		-5	85	Db6	6	145
13	13	36	0.5	0	0	6/8	2	2	1/8			1/8	1		-2	46	Bb2	2	150
13	13	36	3.0	0	0	6/8	2	1	3/4			1/2	3/2		-2	46	Bb2	2	149
13	13	36	1.5	0	0	6/8	1	1	3/8			1/4	3/2	1	-3	75	Eb5	5	146
13	13	36	1.5	0	0	6/8	1	1	3/8			1/4	3/2	1	1	79	G5	5	146
13	13	36	1.5	0	0	6/8	1	1	3/8			1/4	3/2	1	0	84	C6	6	146
13	13	73/2	0.5	1/8	1/8	6/8	2	2	1/8			1/8	1		-1	53	F3	3	151
13	13	37	0.5	1/4	1/4	6/8	2	2	1/8			1/8	1		-2	58	Bb3	3	152
13	13	75/2	0.5	3/8	3/8	6/8	2	2	1/8			1/8	1		0	60	C4	4	153
13	13	75/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	-3	75	Eb5	5	147
13	13	75/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	1	79	G5	5	147
13	13	75/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	0	84	C6	6	147
13	13	38	0.5	1/2	1/2	6/8	2	2	1/8			1/8	1		-3	63	Eb4	4	154
13	13	77/2	0.5	5/8	5/8	6/8	2	2	1/8			1/8	1		-1	65	F4	4	155
13	13	77/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1	1	-5	73	Db5	5	148
13	13	77/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1	1	-1	77	F5	5	148
13	13	77/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1	1	-2	82	Bb5	5	148
14	14	39	0.5	0	0	6/8	2	1	1/8			1/8	1		1	67	G4	4	158
14	14	39	1.0	0	0	6/8	1	1	1/4			1/4	1	-1	-5	73	Db5	5	156
14	14	39	1.0	0	0	6/8	1	1	1/4			1/4	1	-1	-1	77	F5	5	156
14	14	39	1.0	0	0	6/8	1	1	1/4			1/4	1	-1	-2	82	Bb5	5	156
14	14	79/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		-2	70	Bb4	4	159
14	14	40	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		0	72	C5	5	160
14	14	81/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		-3	63	Eb4	4	161
14	14	41	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		1	67	G4	4	162
14	14	83/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-4	68	Ab4	4	163
14	14	83/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		-1	77	F5	5	157
14	14	83/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		-4	80	Ab5	5	157
14	14	83/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		-5	85	Db6	6	157
15	15	42	0.0	0	0	6/8	1	1	0	grace16		1/16	1		-3	75	Eb5	5	164
15	15	42	0.0	0	0	6/8	1	1	0	grace16		1/16	1		1	79	G5	5	165
15	15	42	0.0	0	0	6/8	1	1	0	grace16		1/16	1		-5	85	Db6	6	166
15	15	42	0.5	0	0	6/8	2	2	1/8			1/8	1		-2	46	Bb2	2	172
15	15	42	3.0	0	0	6/8	2	1	3/4			1/2	3/2		-2	46	Bb2	2	171
15	15	42	1.0	0	0	6/8	1	1	1/4			1/4	1		-3	75	Eb5	5	167
15	15	42	1.0	0	0	6/8	1	1	1/4			1/4	1		1	79	G5	5	167
15	15	42	1.0	0	0	6/8	1	1	1/4			1/4	1		0	84	C6	6	167
15	15	85/2	0.5	1/8	1/8	6/8	2	2	1/8			1/8	1		-1	53	F3	3	173
15	15	43	0.5	1/4	1/4	6/8	2	2	1/8			1/8	1		-2	58	Bb3	3	174
15	15	43	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1	1	-5	73	Db5	5	168
15	15	43	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1	1	-1	77	F5	5	168
15	15	43	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1	1	-2	82	Bb5	5	168
15	15	87/2	0.5	3/8	3/8	6/8	2	2	1/8			1/8	1		0	60	C4	4	175
15	15	87/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	-5	73	Db5	5	169
15	15	87/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	-1	77	F5	5	169
15	15	87/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	-2	82	Bb5	5	169
15	15	44	0.5	1/2	1/2	6/8	2	2	1/8			1/8	1		-3	63	Eb4	4	176
15	15	89/2	0.5	5/8	5/8	6/8	2	2	1/8			1/8	1		-1	65	F4	4	177
15	15	89/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		0	72	C5	5	170
15	15	89/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		-3	75	Eb5	5	170
15	15	89/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		-4	80	Ab5	5	170
16	16	45	0.0	0	0	6/8	1	1	0	acciaccatura		1/8	1		-4	80	Ab5	5	178
16	16	45	0.5	0	0	6/8	2	1	1/8			1/8	1		1	67	G4	4	182
16	16	45	1.0	0	0	6/8	1	1	1/4			1/4	1		-2	70	Bb4	4	179
16	16	45	1.0	0	0	6/8	1	1	1/4			1/4	1		-5	73	Db5	5	179
16	16	45	1.0	0	0	6/8	1	1	1/4			1/4	1		1	79	G5	5	179
16	16	91/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		-2	70	Bb4	4	183
16	16	46	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1	1	-4	68	Ab4	4	180
16	16	46	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1	1	0	72	C5	5	180
16	16	46	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		0	72	C5	5	184
16	16	46	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1	1	-1	77	F5	5	180
16	16	93/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	-4	68	Ab4	4	181
16	16	93/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	0	72	C5	5	181
16	16	93/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		-5	73	Db5	5	185
16	16	93/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	-1	77	F5	5	181
16	16	47	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		-1	77	F5	5	186
16	16	95/2	0.5	5/8	5/8	6/8	2	2	1/8			1/8	1		-3	51	Eb3	3	188
16	16	95/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	187
16	16	95/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-2	70	Bb4	4	187
16	16	95/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-3	75	Eb5	5	187
17	17	48	0.0	0	0	6/8	1	1	0	grace16		1/16	1		-3	63	Eb4	4	189
17	17	48	0.0	0	0	6/8	1	1	0	grace16		1/16	1		0	72	C5	5	190
17	17	48	0.0	0	0	6/8	1	1	0	grace16		1/16	1		-3	75	Eb5	5	191
17	17	48	0.5	0	0	6/8	2	1	1/8			1/8	1		-4	44	Ab2	2	194
17	17	48	1.0	0	0	6/8	1	1	1/4			1/4	1		0	72	C5	5	192
17	17	48	1.0	0	0	6/8	1	1	1/4			1/4	1		-3	75	Eb5	5	192
17	17	48	1.0	0	0	6/8	1	1	1/4			1/4	1		0	84	C6	6	192
17	17	97/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		-3	51	Eb3	3	195
17	17	49	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		0	60	C4	4	196
17	17	99/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		-5	61	Db4	4	197
17	17	50	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		-1	65	F4	4	198
17	17	101/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	199
17	17	101/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		-5	73	Db5	5	193
17	17	101/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		-1	77	F5	5	193
17	17	101/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		-2	82	Bb5	5	193
18	18	51	0.5	0	0	6/8	2	1	1/8			1/8	1		-4	68	Ab4	4	202
18	18	51	1.0	0	0	6/8	1	1	1/4			1/4	1		0	72	C5	5	200
18	18	51	1.0	0	0	6/8	1	1	1/4			1/4	1		-3	75	Eb5	5	200
18	18	51	1.0	0	0	6/8	1	1	1/4			1/4	1		0	84	C6	6	200
18	18	103/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		0	72	C5	5	203
18	18	52	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		-5	73	Db5	5	204
18	18	105/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		-1	65	F4	4	205
18	18	53	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		-4	68	Ab4	4	206
18	18	107/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-2	70	Bb4	4	207
18	18	107/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		-5	73	Db5	5	201
18	18	107/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		-1	77	F5	5	201
18	18	107/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		1	79	G5	5	201
19	19	54	0.5	0	0	6/8	2	1	1/8			1/8	1		-4	44	Ab2	2	216
19	19	54	0.5	0	0	6/8	1	1	1/8			1/8	1		0	72	C5	5	208
19	19	54	0.5	0	0	6/8	1	1	1/8			1/8	1		-3	75	Eb5	5	208
19	19	54	0.5	0	0	6/8	1	1	1/8			1/8	1		0	84	C6	6	208
19	19	109/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		-3	51	Eb3	3	217
19	19	109/2	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		-2	82	Bb5	5	209
19	19	55	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		0	60	C4	4	218
19	19	55	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		-4	80	Ab5	5	210
19	19	111/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		-5	61	Db4	4	219
19	19	111/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		1	79	G5	5	211
