mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
55	54	212	216	0.5	0	0	4/4	2	1		#iii/V		f	i		#iii/V		#iii				V			m	1	1	12, 9, 13		12	12
55	54	425/2	433/2	0.5	1/8	1/8	4/4	2	1		iv65/#iii/V		f	i		iv65/#iii/V		iv		65		#iii/V			mm7	1	1	8, 12, 9, 11		11	8
55	54	213	217	0.5	1/4	1/4	4/4	2	1		#iii/V		f	i		#iii/V		#iii				V			m	1	1	12, 9, 13		12	12
55	54	427/2	435/2	1.5	3/8	3/8	4/4	2	1		V/V/V		f	i		V/V/V		V				V/V			M	1	1	3, 7, 4		3	3
55	54	215	219	1.0	3/4	3/4	4/4	2	1		V/V		f	i		V/V		V				V			M	1	1	2, 6, 3		2	2
56	55	216	220	2.0	0	0	4/4	2	1		i.V[V}{		f	i	V	V		V						}{	M	1	1	1, 5, 2		1	1
56	55	218	222	2.0	1/2	1/2	4/4	2	1		V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
57	56	220	224	1.5	0	0	4/4	2	1		i		f	i	V	i		i							m	1	1	0, -3, 1		0	0
57	56	443/2	451/2	0.5	3/8	3/8	4/4	2	1		iv7		f	i	V	iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
57	56	222	226	2.0	1/2	1/2	4/4	2	1		V		f	i	V	V		V							M	1	1	1, 5, 2		1	1
58	57	224	228	1.5	0	0	4/4	2	1		V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
58	57	451/2	459/2	0.5	3/8	3/8	4/4	2	1		i		f	i	V	i		i							m	1	1	0, -3, 1		0	0
58	57	226	230	1.0	1/2	1/2	4/4	2	1		V		f	i	V	V		V							M	1	1	1, 5, 2		1	1
58	57	227	231	0.5	3/4	3/4	4/4	2	1		i		f	i	V	i		i							m	1	1	0, -3, 1		0	0
58	57	455/2	463/2	0.5	7/8	7/8	4/4	2	1		iv7		f	i	V	iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
59	58	228	232	2.0	0	0	4/4	2	1		V		f	i	V	V		V							M	1	1	1, 5, 2		1	1
59	58	230	234	1.5	1/2	1/2	4/4	2	1		V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
59	58	463/2	471/2	0.5	7/8	7/8	4/4	2	1		i		f	i	V	i		i							m	1	1	0, -3, 1		0	0
60	59	232	236	2.0	0	0	4/4	2	1		V7(9)		f	i	V	V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
60	59	234	238	1.0	1/2	1/2	4/4	2	1		i(#139)		f	i	V	i(#139)		i			#139				m	1	1	0, -3, 1	3, 2	0	0
60	59	235	239	1.0	3/4	3/4	4/4	2	1		viio7/V		f	i	V	viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
61	60	236	240	1.5	0	0	4/4	2	1		V		f	i	V	V		V							M	1	1	1, 5, 2		1	1
61	60	475/2	483/2	0.5	3/8	3/8	4/4	2	1		i7	iv7/V	f	i	V	i7		i		7					mm7	1	1	0, -3, 1, -2		0	0
61	60	238	242	2.0	1/2	1/2	4/4	2	1		V/V		f	i	V	V/V		V				V			M	1	1	2, 6, 3		2	2
62	61	240	244	1.5	0	0	4/4	2	1		V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
62	61	483/2	491/2	0.5	3/8	3/8	4/4	2	1		V7(9b5)	Ger6/iv	f	i	V	V7(9b5)		V		7	9b5				Mm7	1	1	1, 5, -5, -1	-4	1	1
62	61	242	246	2.0	1/2	1/2	4/4	2	1		I]		f	i	V	I		I							M	1	1	0, 4, 1		0	0
63	62	244	248	1.5	0	0	4/4	2	1		III.V65/V		f	III		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
63	62	491/2	499/2	0.5	3/8	3/8	4/4	2	1		V65(b9b5)/V	Ger7	f	III		V65(b9b5)/V		V		65	b9b5	V			Mm7	1	0	6, -4, 0, 2	-3	2	6
63	62	246	250	2.0	1/2	1/2	4/4	2	1		V|HC}		f	III		V		V					HC	}	M	1	0	1, 5, 2		1	1
64	63	248	252	2.0	0	0	4/4	2	1		I{		f	III		I		I						{	M	1	0	0, 4, 1		0	0
64	63	250	254	0.5	1/2	1/2	4/4	2	1		iv6(112)		f	III		iv6(112)		iv		6	112				m	1	0	-4, 0, 1	5	-1	-4
64	63	501/2	509/2	0.5	5/8	5/8	4/4	2	1		ii6		f	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
64	63	251	255	1.0	3/4	3/4	4/4	2	1		ii7(9)		f	III		ii7(9)		ii		7	9				mm7	1	0	2, -1, 3, 0	4	2	2
65	64	252	256	1.5	0	0	4/4	2	1		V		f	III		V		V							M	1	0	1, 5, 2		1	1
65	64	507/2	515/2	0.5	3/8	3/8	4/4	2	1		I6		f	III		I6		I		6					M	1	0	4, 1, 0		0	4
65	64	254	258	0.5	1/2	1/2	4/4	2	1		ii43(42)		f	III		ii43(42)		ii		43	42				mm7	1	0	3, 0, 4, 1		2	3
65	64	509/2	517/2	0.5	5/8	5/8	4/4	2	1		ii43		f	III		ii43		ii		43					mm7	1	0	3, 0, 2, -1		2	3
65	64	255	259	1.0	3/4	3/4	4/4	2	1		IVM7		f	III		IVM7		IV	M	7					MM7	1	0	-1, 3, 0, 4		-1	-1
66	65	256	260	1.0	0	0	4/4	2	1		vii%7		f	III		vii%7		vii	%	7					%7	1	0	5, 2, -1, 3		5	5
66	65	257	261	0.5	1/4	1/4	4/4	2	1		V(6)		f	III		V(6)		V			6				M	1	0	1, 5, 4		1	1
66	65	515/2	523/2	0.5	3/8	3/8	4/4	2	1		V7		f	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
66	65	258	262	1.0	1/2	1/2	4/4	2	1		I		f	III		I		I							M	1	0	0, 4, 1		0	0
66	65	259	263	1.0	3/4	3/4	4/4	2	1		vi7		f	III		vi7		vi		7					mm7	1	0	3, 0, 4, 1		3	3
67	66	260	264	1.0	0	0	4/4	2	1		IV		f	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
67	66	261	265	0.5	1/4	1/4	4/4	2	1		V43		f	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
67	66	523/2	531/2	0.5	3/8	3/8	4/4	2	1		i.i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
67	66	262	266	1.0	1/2	1/2	4/4	2	1		iio		f	i		iio		ii	o						o	1	1	2, -1, -4		2	2
67	66	263	267	0.5	3/4	3/4	4/4	2	1		V65(64)		f	i		V65(64)		V		65	64				Mm7	1	1	0, -3, -1, 1		1	0
67	66	527/2	535/2	0.5	7/8	7/8	4/4	2	1		V65		f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
68	67	264	268	2.0	0	0	4/4	2	1		i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
68	67	266	270	1.5	1/2	1/2	4/4	2	1		i43		f	i		i43		i		43					mm7	1	1	1, -2, 0, -3		0	1
68	67	535/2	543/2	0.5	7/8	7/8	4/4	2	1		viio7/V		f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
69	68	268	272	1.0	0	0	4/4	2	1		#viio43(4)		f	i		#viio43(4)		#vii	o	43	4				o7	1	1	-1, -4, 5, -3		5	-1
69	68	269	273	0.5	1/4	1/4	4/4	2	1		#viio43		f	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
69	68	539/2	547/2	0.5	3/8	3/8	4/4	2	1		I6		f	i		I6		I		6					M	1	1	4, 1, 0		0	4
69	68	270	274	1.5	1/2	1/2	4/4	2	1		VIM43		f	i		VIM43		VI	M	43					MM7	1	1	-3, 1, -4, 0		-4	-3
69	68	543/2	551/2	0.5	7/8	7/8	4/4	2	1		V7(b5)/V	Fr7	f	i		V7(b5)/V		V		7	b5	V			Mm7	1	1	2, 6, -4, 0		2	2
70	69	272	276	1.5	0	0	4/4	2	1		V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
70	69	547/2	555/2	0.5	3/8	3/8	4/4	2	1		#viio2		f	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
70	69	274	278	0.5	1/2	1/2	4/4	2	1		V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
70	69	549/2	557/2	0.5	5/8	5/8	4/4	2	1		iio6		f	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
70	69	275	279	0.5	3/4	3/4	4/4	2	1		IV7(^2)	i6(+4)	f	i		IV7(^2)		IV		7	^2				Mm7	1	1	-1, 1, 0, -3		-1	-1
70	69	551/2	559/2	0.5	7/8	7/8	4/4	2	1		IV2		f	i		IV2		IV		2					Mm7	1	1	-3, -1, 3, 0		-1	-3
71	70	276	280	0.5	0	0	4/4	2	1		V64		f	i		V64		V		64					M	1	1	2, 1, 5		1	2
71	70	553/2	561/2	0.5	1/8	1/8	4/4	2	1		i(#6)		f	i		i(#6)		i			#6				m	1	1	0, -3, 1	3	0	0
71	70	277	281	1.0	1/4	1/4	4/4	2	1		V		f	i		V		V							M	1	1	1, 5, 2		1	1
71	70	278	282	2.0	1/2	1/2	4/4	2	1		i|PAC}		f	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
72	71	280	284	2.0	0	0	4/4	2	1		iv.i6{		f	iv		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
72	71	282	286	1.0	1/2	1/2	4/4	2	1		v64		f	iv		v64		v		64					m	1	1	2, 1, -2		1	2
72	71	283	287	1.0	3/4	3/4	4/4	2	1		i6		f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
73	72	284	288	1.0	0	0	4/4	2	1		i		f	iv		i		i							m	1	1	0, -3, 1		0	0
73	72	285	289	1.0	1/4	1/4	4/4	2	1		i6		f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
73	72	286	290	1.0	1/2	1/2	4/4	2	1		v64(4)		f	iv		v64(4)		v		64	4				m	1	1	2, 1, 0		1	2
73	72	287	291	1.0	3/4	3/4	4/4	2	1		i6		f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
74	73	288	292	1.0	0	0	4/4	2	1		i		f	iv		i		i							m	1	1	0, -3, 1		0	0
74	73	289	293	1.0	1/4	1/4	4/4	2	1		i6		f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
74	73	290	294	1.0	1/2	1/2	4/4	2	1		v64(4)		f	iv		v64(4)		v		64	4				m	1	1	2, 1, 0		1	2
74	73	291	295	1.0	3/4	3/4	4/4	2	1		i6		f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
75	74	292	296	1.0	0	0	4/4	2	1		i		f	iv		i		i							m	1	1	0, -3, 1		0	0
75	74	293	297	1.0	1/4	1/4	4/4	2	1		i6		f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
75	74	294	298	1.0	1/2	1/2	4/4	2	1		v64(4)		f	iv		v64(4)		v		64	4				m	1	1	2, 1, 0		1	2
75	74	295	299	1.0	3/4	3/4	4/4	2	1		i6		f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
76	75	296	300	2.0	0	0	4/4	2	1		i		f	iv		i		i							m	1	1	0, -3, 1		0	0
76	75	298	302	1.0	1/2	1/2	4/4	2	1		v6		f	iv		v6		v		6					m	1	1	-2, 2, 1		1	-2
76	75	299	303	1.0	3/4	3/4	4/4	2	1		VI6		f	iv		VI6		VI		6					M	1	1	0, -3, -4		-4	0
77	76	300	304	1.0	0	0	4/4	2	1		VIM7		f	iv		VIM7		VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
77	76	301	305	1.0	1/4	1/4	4/4	2	1		VII		f	iv		VII		VII							M	1	1	-2, 2, -1		-2	-2
77	76	302	306	1.0	1/2	1/2	4/4	2	1		III6		f	iv		III6		III		6					M	1	1	1, -2, -3		-3	1
77	76	303	307	1.0	3/4	3/4	4/4	2	1		iv6		f	iv		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
78	77	304	308	1.0	0	0	4/4	2	1		iv		f	iv		iv		iv							m	1	1	-1, -4, 0		-1	-1
78	77	305	309	1.0	1/4	1/4	4/4	2	1		iv6		f	iv		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
78	77	306	310	1.0	1/2	1/2	4/4	2	1		III6		f	iv		III6		III		6					M	1	1	1, -2, -3		-3	1
78	77	307	311	1.0	3/4	3/4	4/4	2	1		VI		f	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
79	78	308	312	1.0	0	0	4/4	2	1		bII6		f	iv		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
79	78	309	313	1.0	1/4	1/4	4/4	2	1		viio/VI		f	iv		viio/VI		vii	o			VI			o	1	1	1, -2, -5		1	1
79	78	310	314	1.0	1/2	1/2	4/4	2	1		i6		f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
79	78	311	315	1.0	3/4	3/4	4/4	2	1		iv		f	iv		iv		iv							m	1	1	-1, -4, 0		-1	-1
80	79	312	316	1.0	0	0	4/4	2	1		i|PC}		f	iv		i		i					PC	}	m	1	1	0, -3, 1		0	0
80	79	313	317	1.0	1/4	1/4	4/4	2	1		i6{		f	iv		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
80	79	314	318	1.0	1/2	1/2	4/4	2	1		v64		f	iv		v64		v		64					m	1	1	2, 1, -2		1	2
80	79	315	319	1.0	3/4	3/4	4/4	2	1		i6		f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
81	80	316	320	1.0	0	0	4/4	2	1		i		f	iv		i		i							m	1	1	0, -3, 1		0	0
81	80	317	321	1.0	1/4	1/4	4/4	2	1		i6		f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
81	80	318	322	1.0	1/2	1/2	4/4	2	1		v64(4)		f	iv		v64(4)		v		64	4				m	1	1	2, 1, 0		1	2
81	80	319	323	1.0	3/4	3/4	4/4	2	1		i6		f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
82	81	320	324	1.0	0	0	4/4	2	1		i		f	iv		i		i							m	1	1	0, -3, 1		0	0
82	81	321	325	1.0	1/4	1/4	4/4	2	1		i64		f	iv		i64		i		64					m	1	1	1, 0, -3		0	1
82	81	322	326	1.0	1/2	1/2	4/4	2	1		iv(9)		f	iv		iv(9)		iv			9				m	1	1	-1, -4, 0	1	-1	-1
82	81	323	327	1.0	3/4	3/4	4/4	2	1		i64		f	iv		i64		i		64					m	1	1	1, 0, -3		0	1
83	82	324	328	1.0	0	0	4/4	2	1		i6		f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
83	82	325	329	1.0	1/4	1/4	4/4	2	1		i2		f	iv		i2		i		2					mm7	1	1	-2, 0, -3, 1		0	-2
83	82	326	330	1.0	1/2	1/2	4/4	2	1		i2(#6)		f	iv		i2(#6)		i		2	#6				mm7	1	1	3, 0, -3, 1		0	3
83	82	327	331	1.0	3/4	3/4	4/4	2	1		i2		f	iv		i2		i		2					mm7	1	1	-2, 0, -3, 1		0	-2
84	83	328	332	3.0	0	0	4/4	2	1		v		f	iv		v		v							m	1	1	1, -2, 2		1	1
84	83	331	335	1.0	3/4	3/4	4/4	2	1		V7/III	ii7/VI	f	iv		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
85	84	332	336	1.0	0	0	4/4	2	1		IV6(4)/VI		f	iv		IV6(4)/VI		IV		6	4	VI			M	1	1	1, -4, -5		-5	1
85	84	333	337	1.0	1/4	1/4	4/4	2	1		vii%7/VI		f	iv		vii%7/VI		vii	%	7		VI			%7	1	1	1, -2, -5, -1		1	1
85	84	334	338	1.0	1/2	1/2	4/4	2	1		VI		f	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
85	84	335	339	1.0	3/4	3/4	4/4	2	1		iv		f	iv		iv		iv							m	1	1	-1, -4, 0		-1	-1
86	85	336	340	1.0	0	0	4/4	2	1		v43		f	iv		v43		v		43					mm7	1	1	2, -1, 1, -2		1	2
86	85	337	341	1.0	1/4	1/4	4/4	2	1		v43(11)		f	iv		v43(11)		v		43	11				mm7	1	1	2, -1, 1, -2	0	1	2
86	85	338	342	1.0	1/2	1/2	4/4	2	1		VI6(2)		f	iv		VI6(2)		VI		6	2				M	1	1	0, -3, -2		-4	0
86	85	339	343	1.0	3/4	3/4	4/4	2	1		VI6		f	iv		VI6		VI		6					M	1	1	0, -3, -4		-4	0
87	86	340	344	2.0	0	0	4/4	2	1		#viio7		f	iv		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
87	86	342	346	1.0	1/2	1/2	4/4	2	1		V(6)/iv		f	iv		V(6)/iv		V			6	iv			M	1	1	0, 4, -4		0	0
87	86	343	347	1.0	3/4	3/4	4/4	2	1		V/iv		f	iv		V/iv		V				iv			M	1	1	0, 4, 1		0	0
88	87	344	348	2.0	0	0	4/4	2	1		i6/iv|IAC}{		f	iv		i6/iv		i		6		iv	IAC	}{	m	1	1	-4, 0, -1		-1	-4
88	87	346	350	1.0	1/2	1/2	4/4	2	1		v64/iv		f	iv		v64/iv		v		64		iv			m	1	1	1, 0, -3		0	1
88	87	347	351	1.0	3/4	3/4	4/4	2	1		i6/iv		f	iv		i6/iv		i		6		iv			m	1	1	-4, 0, -1		-1	-4
89	88	348	352	1.0	0	0	4/4	2	1		i/iv		f	iv		i/iv		i				iv			m	1	1	-1, -4, 0		-1	-1
89	88	349	353	1.0	1/4	1/4	4/4	2	1		i6/iv		f	iv		i6/iv		i		6		iv			m	1	1	-4, 0, -1		-1	-4
89	88	350	354	1.0	1/2	1/2	4/4	2	1		v64(4)/iv		f	iv		v64(4)/iv		v		64	4	iv			m	1	1	1, 0, -1		0	1
89	88	351	355	1.0	3/4	3/4	4/4	2	1		i6/iv		f	iv		i6/iv		i		6		iv			m	1	1	-4, 0, -1		-1	-4
90	89	352	356	1.0	0	0	4/4	2	1		i/iv		f	iv		i/iv		i				iv			m	1	1	-1, -4, 0		-1	-1
90	89	353	357	1.0	1/4	1/4	4/4	2	1		i6/iv		f	iv		i6/iv		i		6		iv			m	1	1	-4, 0, -1		-1	-4
90	89	354	358	1.0	1/2	1/2	4/4	2	1		v64(4)/iv		f	iv		v64(4)/iv		v		64	4	iv			m	1	1	1, 0, -1		0	1
90	89	355	359	1.0	3/4	3/4	4/4	2	1		i6/iv		f	iv		i6/iv		i		6		iv			m	1	1	-4, 0, -1		-1	-4
91	90	356	360	1.0	0	0	4/4	2	1		i/iv		f	iv		i/iv		i				iv			m	1	1	-1, -4, 0		-1	-1
91	90	357	361	1.0	1/4	1/4	4/4	2	1		i6/iv		f	iv		i6/iv		i		6		iv			m	1	1	-4, 0, -1		-1	-4
91	90	358	362	1.0	1/2	1/2	4/4	2	1		v64(4)/iv		f	iv		v64(4)/iv		v		64	4	iv			m	1	1	1, 0, -1		0	1
91	90	359	363	1.0	3/4	3/4	4/4	2	1		iv65		f	iv		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
92	91	360	364	3.0	0	0	4/4	2	1		III		f	iv		III		III							M	1	1	-3, 1, -2		-3	-3
92	91	363	367	1.0	3/4	3/4	4/4	2	1		VI		f	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
93	92	364	368	1.0	0	0	4/4	2	1		i		f	iv		i		i							m	1	1	0, -3, 1		0	0
93	92	365	369	1.0	1/4	1/4	4/4	2	1		iv64	i(4)	f	iv		iv64		iv		64					m	1	1	0, -1, -4		-1	0
93	92	366	370	1.0	1/2	1/2	4/4	2	1		i		f	iv		i		i							m	1	1	0, -3, 1		0	0
93	92	367	371	1.0	3/4	3/4	4/4	2	1		bII		f	iv		bII		bII							M	1	1	-5, -1, -4		-5	-5
94	93	368	372	1.0	0	0	4/4	2	1		iv64	i(4)	f	iv		iv64		iv		64					m	1	1	0, -1, -4		-1	0
94	93	369	373	1.0	1/4	1/4	4/4	2	1		i2		f	iv		i2		i		2					mm7	1	1	-2, 0, -3, 1		0	-2
94	93	370	374	1.0	1/2	1/2	4/4	2	1		VI		f	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
94	93	371	375	1.0	3/4	3/4	4/4	2	1		III64		f	iv		III64		III		64					M	1	1	-2, -3, 1		-3	-2
95	94	372	376	1.0	0	0	4/4	2	1		ii/VI		f	iv		ii/VI		ii				VI			m	1	1	-2, -5, -1		-2	-2
95	94	373	377	1.0	1/4	1/4	4/4	2	1		ii64/VI	IV6/VI	f	iv		ii64/VI		ii		64		VI			m	1	1	-1, -2, -5		-2	-1
95	94	374	378	2.0	1/2	1/2	4/4	2	1		VI		f	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
96	95	376	380	2.0	0	0	4/4	2	1		V[V}{		f	iv	V	V		V						}{	M	1	1	1, 5, 2		1	1
96	95	378	382	2.0	1/2	1/2	4/4	2	1		V7		f	iv	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
97	96	380	384	1.5	0	0	4/4	2	1		i		f	iv	V	i		i							m	1	1	0, -3, 1		0	0
97	96	763/2	771/2	0.5	3/8	3/8	4/4	2	1		iv7		f	iv	V	iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
97	96	382	386	2.0	1/2	1/2	4/4	2	1		V		f	iv	V	V		V							M	1	1	1, 5, 2		1	1
98	97	384	388	1.5	0	0	4/4	2	1		V7		f	iv	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
98	97	771/2	779/2	0.5	3/8	3/8	4/4	2	1		i		f	iv	V	i		i							m	1	1	0, -3, 1		0	0
98	97	386	390	1.0	1/2	1/2	4/4	2	1		V		f	iv	V	V		V							M	1	1	1, 5, 2		1	1
98	97	387	391	0.5	3/4	3/4	4/4	2	1		i		f	iv	V	i		i							m	1	1	0, -3, 1		0	0
98	97	775/2	783/2	0.5	7/8	7/8	4/4	2	1		iv7		f	iv	V	iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
99	98	388	392	2.0	0	0	4/4	2	1		V		f	iv	V	V		V							M	1	1	1, 5, 2		1	1
99	98	390	394	1.5	1/2	1/2	4/4	2	1		V7		f	iv	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
99	98	783/2	791/2	0.5	7/8	7/8	4/4	2	1		i		f	iv	V	i		i							m	1	1	0, -3, 1		0	0
100	99	392	396	2.0	0	0	4/4	2	1		V7(9)		f	iv	V	V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
100	99	394	398	1.0	1/2	1/2	4/4	2	1		i(#139)		f	iv	V	i(#139)		i			#139				m	1	1	0, -3, 1	3, 2	0	0
100	99	395	399	1.0	3/4	3/4	4/4	2	1		viio7/V		f	iv	V	viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
101	100	396	400	1.5	0	0	4/4	2	1		V		f	iv	V	V		V							M	1	1	1, 5, 2		1	1
101	100	795/2	803/2	0.5	3/8	3/8	4/4	2	1		i7	iv7/V	f	iv	V	i7		i		7					mm7	1	1	0, -3, 1, -2		0	0
101	100	398	402	2.0	1/2	1/2	4/4	2	1		V/V		f	iv	V	V/V		V				V			M	1	1	2, 6, 3		2	2
102	101	400	404	1.5	0	0	4/4	2	1		V7		f	iv	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
102	101	803/2	811/2	0.5	3/8	3/8	4/4	2	1		V7(9b5)	Ger6/iv	f	iv	V	V7(9b5)		V		7	9b5				Mm7	1	1	1, 5, -5, -1	-4	1	1
102	101	402	406	2.0	1/2	1/2	4/4	2	1		I]		f	iv	V	I		I							M	1	1	0, 4, 1		0	0
103	102	404	408	1.5	0	0	4/4	2	1		V65/V/III		f	iv		V65/V/III		V		65		V/III			Mm7	1	1	3, 0, -3, -1		-1	3
103	102	811/2	819/2	0.5	3/8	3/8	4/4	2	1		V65(b9b5)/V	Ger7/III	f	iv		V65(b9b5)/V		V		65	b9b5	V			Mm7	1	1	6, -4, 0, 2	-3	2	6
103	102	406	410	2.0	1/2	1/2	4/4	2	1		V/III|HC}		f	iv		V/III		V				III	HC	}	M	1	1	-2, 2, -1		-2	-2
104	103	408	412	2.0	0	0	4/4	2	1		V7/vi{		f	iv		V7/vi		V		7		vi		{	Mm7	1	1	-3, 1, -2, -5		-3	-3
104	103	410	414	2.0	1/2	1/2	4/4	2	1		V2/vi		f	iv		V2/vi		V		2		vi			Mm7	1	1	-5, -3, 1, -2		-3	-5
105	104	412	416	1.5	0	0	4/4	2	1		i6/vi		f	iv		i6/vi		i		6		vi			m	1	1	-7, -3, -4		-4	-7
105	104	827/2	835/2	0.5	3/8	3/8	4/4	2	1		iv7/vi		f	iv		iv7/vi		iv		7		vi			mm7	1	1	-5, -8, -4, -7		-5	-5
105	104	414	418	2.0	1/2	1/2	4/4	2	1		V/vi		f	iv		V/vi		V				vi			M	1	1	-3, 1, -2		-3	-3
106	105	416	420	2.0	0	0	4/4	2	1		i.V7/v		f	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
106	105	418	422	2.0	1/2	1/2	4/4	2	1		V2/v		f	i		V2/v		V		2		v			Mm7	1	1	0, 2, 6, 3		2	0
107	106	420	424	1.5	0	0	4/4	2	1		i6/v		f	i		i6/v		i		6		v			m	1	1	-2, 2, 1		1	-2
107	106	843/2	851/2	0.5	3/8	3/8	4/4	2	1		iv7/v		f	i		iv7/v		iv		7		v			mm7	1	1	0, -3, 1, -2		0	0
107	106	422	426	2.0	1/2	1/2	4/4	2	1		V/v		f	i		V/v		V				v			M	1	1	2, 6, 3		2	2
108	107	424	428	16.0	0	0	4/4	2	1		Ger6}	V7/bII}	f	i		Ger6	Ger	vii	o	65	b3	V		}	Ger	1	1	-4, 0, -3, 6		6	-4
112	111	440	444	2.0	0	0	4/4	2	1		i6{		f	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
112	111	442	446	2.0	1/2	1/2	4/4	2	1		i		f	i		i		i							m	1	1	0, -3, 1		0	0
113	112	444	448	2.0	0	0	4/4	2	1		iv7(9)		f	i		iv7(9)		iv		7	9				mm7	1	1	-1, -4, 0, -3	1	-1	-1
113	112	446	450	2.0	1/2	1/2	4/4	2	1		i64		f	i		i64		i		64					m	1	1	1, 0, -3		0	1
114	113	448	452	1.0	0	0	4/4	2	1		VII7(94)		f	i		VII7(94)		VII		7	94				Mm7	1	1	-2, -3, -1, -4	0	-2	-2
114	113	449	453	1.0	1/4	1/4	4/4	2	1		VII7		f	i		VII7		VII		7					Mm7	1	1	-2, 2, -1, -4		-2	-2
114	113	450	454	1.0	1/2	1/2	4/4	2	1		III		f	i		III		III							M	1	1	-3, 1, -2		-3	-3
114	113	451	455	1.0	3/4	3/4	4/4	2	1		III(13)		f	i		III(13)		III			13				M	1	1	-3, 1, -2	0	-3	-3
115	114	452	456	1.0	0	0	4/4	2	1		v7(4)		f	i		v7(4)		v		7	4				mm7	1	1	1, 0, 2, -1		1	1
115	114	453	457	1.0	1/4	1/4	4/4	2	1		v7(11)		f	i		v7(11)		v		7	11				mm7	1	1	1, -2, 2, -1	0	1	1
115	114	454	458	2.0	1/2	1/2	4/4	2	1		i7		f	i		i7		i		7					mm7	1	1	0, -3, 1, -2		0	0
116	115	456	460	3.0	0	0	4/4	2	1		i2		f	i		i2		i		2					mm7	1	1	-2, 0, -3, 1		0	-2
116	115	459	463	0.5	3/4	3/4	4/4	2	1		VIM7		f	i		VIM7		VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
