mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
6	6	1/8	1/8	2/4	2	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	1/4	1/4	2/4	2	1		V(9)		Eb	I		V(9)		V			9				M	0	0	1, 5, 2	3	1	1
7	7	0	0	2/4	2	1		vi7	ii7/V	Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
7	7	3/8	3/8	2/4	2	1		V7/V		Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
8	8	0	0	2/4	2	1		V7(1394)		Eb	I		V7(1394)		V		7	1394				Mm7	0	0	1, 0, 2, -1	4, 3	1	1
8	8	3/8	3/8	2/4	2	1		V7(+9)		Eb	I		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
9	9	0	0	2/4	2	1		I|PAC}{		Eb	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
9	9	1/4	1/4	2/4	2	1		IM2		Eb	I		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
9	9	3/8	3/8	2/4	2	1		vi7		Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
10	10	0	0	2/4	2	1		I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
10	10	1/8	1/8	2/4	2	1		vi		Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
10	10	1/4	1/4	2/4	2	1		I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
10	10	3/8	3/8	2/4	2	1		IVM7	ii65(9)	Eb	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
11	11	0	0	2/4	2	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
11	11	1/8	1/8	2/4	2	1		I(64)		Eb	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
11	11	1/4	1/4	2/4	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
11	11	3/8	3/8	2/4	2	1		IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
12	12	0	0	2/4	2	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
12	12	1/8	1/8	2/4	2	1		I(64)		Eb	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
12	12	1/4	1/4	2/4	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
12	12	3/8	3/8	2/4	2	1		vi7		Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
13	13	1/8	1/8	2/4	2	1		ii7(9)		Eb	I		ii7(9)		ii		7	9				mm7	0	0	2, -1, 3, 0	4	2	2
13	13	3/8	3/8	2/4	2	1		V7(96)		Eb	I		V7(96)		V		7	96				Mm7	0	0	1, 5, 4, -1	3	1	1
14	14	1/8	1/8	2/4	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
14	14	3/8	3/8	2/4	2	1		vii%7/V	ii%7/iii	Eb	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
16	16	1/8	1/8	2/4	2	1		iii.V7		Eb	iii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
16	16	1/4	1/4	2/4	2	1		i|PAC}		Eb	iii		i		i					PAC	}	m	0	1	0, -3, 1		0	0
16	16	3/8	3/8	2/4	2	1		{		Eb	iii										{		0	1				
17	17	0	0	2/4	2	1		i		Eb	iii		i		i							m	0	1	0, -3, 1		0	0
17	17	3/8	3/8	2/4	2	1		iv7		Eb	iii		iv7		iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
18	18	0	0	2/4	2	1		#viio7		Eb	iii		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
19	19	0	0	2/4	2	1		i(#3#0)		Eb	iii		i(#3#0)		i			#3#0				m	0	1	0, 4, 1		0	0
19	19	1/12	1/12	2/4	2	1		i		Eb	iii		i		i							m	0	1	0, -3, 1		0	0
19	19	1/8	1/8	2/4	2	1		i64		Eb	iii		i64		i		64					m	0	1	1, 0, -3		0	1
19	19	3/8	3/8	2/4	2	1		iv2		Eb	iii		iv2		iv		2					mm7	0	1	-3, -1, -4, 0		-1	-3
20	20	0	0	2/4	2	1		#viio65		Eb	iii		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
20	20	1/4	1/4	2/4	2	1		#viio2		Eb	iii		#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
20	20	3/8	3/8	2/4	2	1		#viio43		Eb	iii		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
21	21	0	0	2/4	2	1		i(#3#0)		Eb	iii		i(#3#0)		i			#3#0				m	0	1	0, 4, 1		0	0
21	21	1/12	1/12	2/4	2	1		i		Eb	iii		i		i							m	0	1	0, -3, 1		0	0
21	21	1/8	1/8	2/4	2	1		i6		Eb	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
21	21	1/4	1/4	2/4	2	1		ii(4)/III		Eb	iii		ii(4)/III		ii			4	III			m	0	1	-1, -2, 0		-1	-1
21	21	3/8	3/8	2/4	2	1		ii/III		Eb	iii		ii/III		ii				III			m	0	1	-1, -4, 0		-1	-1
22	22	0	0	2/4	2	1		V(4)/III		Eb	iii		V(4)/III		V			4	III			M	0	1	-2, -3, -1		-2	-2
22	22	1/8	1/8	2/4	2	1		V/III		Eb	iii		V/III		V				III			M	0	1	-2, 2, -1		-2	-2
22	22	1/4	1/4	2/4	2	1		I(4)/III		Eb	iii		I(4)/III		I			4	III			M	0	1	-3, -4, -2		-3	-3
22	22	3/8	3/8	2/4	2	1		I/III		Eb	iii		I/III		I				III			M	0	1	-3, 1, -2		-3	-3
23	23	0	0	2/4	2	1		IV(4)/III	VI(4)	Eb	iii		IV(4)/III		IV			4	III			M	0	1	-4, 2, -3		-4	-4
23	23	1/8	1/8	2/4	2	1		VIM7		Eb	iii		VIM7		VI	M	7					MM7	0	1	-4, 0, -3, 1		-4	-4
24	24	0	0	2/4	2	1		V		Eb	iii		V		V							M	0	1	1, 5, 2		1	1
24	24	1/8	1/8	2/4	2	1		V7(b5)/V	Fr7	Eb	iii		V7(b5)/V		V		7	b5	V			Mm7	0	1	2, 6, -4, 0		2	2
24	24	1/4	1/4	2/4	2	1		V|HC}		Eb	iii		V		V					HC	}	M	0	1	1, 5, 2		1	1
24	24	3/8	3/8	2/4	2	1		{		Eb	iii										{		0	1				
25	25	0	0	2/4	2	1		vi/V		Eb	iii		vi/V		vi				V			m	0	1	4, 1, 5		4	4
25	25	3/8	3/8	2/4	2	1		ii7/V		Eb	iii		ii7/V		ii		7		V			mm7	0	1	3, 0, 4, 1		3	3
26	26	0	0	2/4	2	1		#viio7/vi/V		Eb	iii		#viio7/vi/V		#vii	o	7		vi/V			o7	0	1	9, 6, 3, 0		9	9
27	27	0	0	2/4	2	1		#viio7(#4)/vi/V		Eb	iii		#viio7(#4)/vi/V		#vii	o	7	#4	vi/V			o7	0	1	9, 6, 8, 0		9	9
27	27	1/8	1/8	2/4	2	1		vi.#viio43		Eb	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
27	27	3/8	3/8	2/4	2	1		#viio65		Eb	vi		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
28	28	0	0	2/4	2	1		#viio65		Eb	vi		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
28	28	1/4	1/4	2/4	2	1		#viio2		Eb	vi		#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
28	28	3/8	3/8	2/4	2	1		#viio43		Eb	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
29	29	0	0	2/4	2	1		#viio43(#4)		Eb	vi		#viio43(#4)		#vii	o	43	#4				o7	0	1	4, -4, 5, 2		5	4
29	29	1/8	1/8	2/4	2	1		i6		Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
29	29	1/4	1/4	2/4	2	1		iv(4)	ii(4)/III	Eb	vi		iv(4)		iv			4				m	0	1	-1, -2, 0		-1	-1
29	29	3/8	3/8	2/4	2	1		ii/III		Eb	vi		ii/III		ii				III			m	0	1	-1, -4, 0		-1	-1
30	30	0	0	2/4	2	1		V7(6)/III		Eb	vi		V7(6)/III		V		7	6	III			Mm7	0	1	-2, 2, 1, -4		-2	-2
30	30	1/8	1/8	2/4	2	1		V7(9)/III		Eb	vi		V7(9)/III		V		7	9	III			Mm7	0	1	-2, 2, -1, -4	0	-2	-2
30	30	1/4	1/4	2/4	2	1		I(4)/III		Eb	vi		I(4)/III		I			4	III			M	0	1	-3, -4, -2		-3	-3
30	30	3/8	3/8	2/4	2	1		I/III		Eb	vi		I/III		I				III			M	0	1	-3, 1, -2		-3	-3
31	31	0	0	2/4	2	1		IV(4)/III		Eb	vi		IV(4)/III		IV			4	III			M	0	1	-4, 2, -3		-4	-4
31	31	1/8	1/8	2/4	2	1		IV/III		Eb	vi		IV/III		IV				III			M	0	1	-4, 0, -3		-4	-4
31	31	1/4	1/4	2/4	2	1		I6/III		Eb	vi		I6/III		I		6		III			M	0	1	1, -2, -3		-3	1
31	31	1/3	1/3	2/4	2	1		ii7/III		Eb	vi		ii7/III		ii		7		III			mm7	0	1	-1, -4, 0, -3		-1	-1
32	32	0	0	2/4	2	1		IV64/III	VI64	Eb	vi		IV64/III		IV		64		III			M	0	1	-3, -4, 0		-4	-3
32	32	1/8	1/8	2/4	2	1		ii%7		Eb	vi		ii%7		ii	%	7					%7	0	1	2, -1, -4, 0		2	2
32	32	1/4	1/4	2/4	2	1		i		Eb	vi		i		i							m	0	1	0, -3, 1		0	0
32	32	3/8	3/8	2/4	2	1		VI		Eb	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
33	33	0	0	2/4	2	1		V|HC}		Eb	vi		V		V					HC	}	M	0	1	1, 5, 2		1	1
33	33	1/8	1/8	2/4	2	1		i6{		Eb	vi		i6		i		6				{	m	0	1	-3, 1, 0		0	-3
33	33	1/4	1/4	2/4	2	1		iv7		Eb	vi		iv7		iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
33	33	3/8	3/8	2/4	2	1		i64		Eb	vi		i64		i		64					m	0	1	1, 0, -3		0	1
34	34	0	0	2/4	2	1		VI		Eb	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
35	35	3/8	3/8	2/4	2	1		iv6		Eb	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
36	36	0	0	2/4	2	1		V|HC}		Eb	vi		V		V					HC	}	M	0	1	1, 5, 2		1	1
37	37	0	0	2/4	2	1		i6{		Eb	vi		i6		i		6				{	m	0	1	-3, 1, 0		0	-3
37	37	1/8	1/8	2/4	2	1		iv7		Eb	vi		iv7		iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
37	37	1/4	1/4	2/4	2	1		Ger6		Eb	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
37	37	3/8	3/8	2/4	2	1		i64		Eb	vi		i64		i		64					m	0	1	1, 0, -3		0	1
38	38	0	0	2/4	2	1		VI		Eb	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
39	39	3/8	3/8	2/4	2	1		iv6		Eb	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
40	40	0	0	2/4	2	1		V|HC}		Eb	vi		V		V					HC	}	M	0	1	1, 5, 2		1	1
40	40	1/12	1/12	2/4	2	1		I.vii%43(b3)/V		Eb	I		vii%43(b3)/V		vii	%	43	b3	V			%7	0	0	0, 4, 6, -4		6	0
40	40	1/4	1/4	2/4	2	1		vii%7(b3)/V		Eb	I		vii%7(b3)/V		vii	%	7	b3	V			%7	0	0	6, -4, 0, 4		6	6
41	41	0	0	2/4	2	1		V{		Eb	I		V		V						{	M	0	0	1, 5, 2		1	1
41	41	1/8	1/8	2/4	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
41	41	1/4	1/4	2/4	2	1		IM2		Eb	I		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
41	41	3/8	3/8	2/4	2	1		vi7		Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
42	42	0	0	2/4	2	1		I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
42	42	1/8	1/8	2/4	2	1		vi		Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
42	42	1/4	1/4	2/4	2	1		I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
42	42	3/8	3/8	2/4	2	1		IVM7	ii65(9)	Eb	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
43	43	0	0	2/4	2	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
43	43	1/8	1/8	2/4	2	1		I64(964)		Eb	I		I64(964)		I		64	964				M	0	0	3, 0, -1	2	0	3
43	43	1/4	1/4	2/4	2	1		I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
43	43	3/8	3/8	2/4	2	1		I6(4)		Eb	I		I6(4)		I		6	4				M	0	0	-1, 1, 0		0	-1
44	44	0	0	2/4	2	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
44	44	1/8	1/8	2/4	2	1		I(64)		Eb	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
44	44	1/4	1/4	2/4	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
44	44	3/8	3/8	2/4	2	1		V[V(64)		Eb	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
45	45	1/4	1/4	2/4	2	1		V7		Eb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	46	1/8	1/8	2/4	2	1		#viio43/ii		Eb	I	V	#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
47	47	0	0	2/4	2	1		ii7		Eb	I	V	ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
47	47	3/8	3/8	2/4	2	1		iv		Eb	I	V	iv		iv							m	0	0	-1, -4, 0		-1	-1
48	48	1/4	1/4	2/4	2	1		V7]		Eb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	49	0	0	2/4	2	1		I|IAC}{		Eb	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
49	49	1/4	1/4	2/4	2	1		IVM7		Eb	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
50	50	0	0	2/4	2	1		vii%7	ii%7/vi	Eb	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
50	50	1/4	1/4	2/4	2	1		V7/vi		Eb	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
51	51	1/8	1/8	2/4	2	1		IVM7		Eb	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
51	51	1/4	1/4	2/4	2	1		I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
51	51	3/8	3/8	2/4	2	1		V64(#11#5)/IV		Eb	I		V64(#11#5)/IV		V		64	#11#5	IV			M	0	0	8, 0, 4	6	0	8
52	52	0	0	2/4	2	1		IV6		Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
52	52	1/8	1/8	2/4	2	1		IVM7		Eb	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
52	52	1/4	1/4	2/4	2	1		I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
52	52	3/8	3/8	2/4	2	1		V64(#11#5)/IV		Eb	I		V64(#11#5)/IV		V		64	#11#5	IV			M	0	0	8, 0, 4	6	0	8
53	53	0	0	2/4	2	1		IV6		Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
53	53	1/4	1/4	2/4	2	1		ii43		Eb	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2	3
54	54	1/4	1/4	2/4	2	1		ii7		Eb	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
54	54	3/8	3/8	2/4	2	1		V7(139)		Eb	I		V7(139)		V		7	139				Mm7	0	0	1, 5, 2, -1	4, 3	1	1
55	55	0	0	2/4	2	1		I|PAC}		Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
55	55	1/8	1/8	2/4	2	1		{		Eb	I										{		0	0				
55	55	1/4	1/4	2/4	2	1		V2/IV		Eb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
56	56	3/8	3/8	2/4	2	1		V7(6)		Eb	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
57	57	0	0	2/4	2	1		I|PAC}		Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
57	57	1/8	1/8	2/4	2	1		{		Eb	I										{		0	0				
57	57	1/4	1/4	2/4	2	1		V2/IV		Eb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
58	58	0	0	2/4	2	1		V/VII		Eb	I		V/VII		V				VII			M	0	0	6, 10, 7		6	6
58	58	1/4	1/4	2/4	2	1		V2/VII		Eb	I		V2/VII		V		2		VII			Mm7	0	0	4, 6, 10, 7		6	4
59	59	3/8	3/8	2/4	2	1		V7(139)	Ger6(139)/VII	Eb	I		V7(139)		V		7	139				Mm7	0	0	1, 5, 2, -1	4, 3	1	1
60	60	0	0	2/4	2	1		I|PAC}		Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
60	60	1/8	1/8	2/4	2	1		V7(#9)/V/VII{	Ger6(#9)/IV{	Eb	I		V7(#9)/V/VII		V		7	#9	V/VII		{	Mm7	0	0	7, 11, 8, 5	16	7	7
60	60	1/4	1/4	2/4	2	1		V/VII		Eb	I		V/VII		V				VII			M	0	0	6, 10, 7		6	6
60	60	3/8	3/8	2/4	2	1		V7(6)	Ger6(6)/VII	Eb	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
61	61	0	0	2/4	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
61	61	1/8	1/8	2/4	2	1		V7(#9)/V/VII	Ger6(#9)/IV	Eb	I		V7(#9)/V/VII		V		7	#9	V/VII			Mm7	0	0	7, 11, 8, 5	16	7	7
61	61	1/4	1/4	2/4	2	1		V/VII		Eb	I		V/VII		V				VII			M	0	0	6, 10, 7		6	6
62	62	1/4	1/4	2/4	2	1		V(6)	Ger6(6)/VII	Eb	I		V(6)		V			6				M	0	0	1, 5, 4		1	1
63	63	0	0	2/4	2	1		I|PAC}		Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
