mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	2/4	2	1	Eb.I{		Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
1	1	1	1	0.5	1/4	1/4	2/4	2	1	IM2		Eb	I		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
1	1	3/2	3/2	0.5	3/8	3/8	2/4	2	1	vi7		Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
2	2	2	2	0.5	0	0	2/4	2	1	I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
2	2	5/2	5/2	0.5	1/8	1/8	2/4	2	1	vi		Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
2	2	3	3	0.5	1/4	1/4	2/4	2	1	I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
2	2	7/2	7/2	0.5	3/8	3/8	2/4	2	1	IVM7	ii65(9)	Eb	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
3	3	4	4	0.5	0	0	2/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
3	3	9/2	9/2	0.5	1/8	1/8	2/4	2	1	I(64)		Eb	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
3	3	5	5	0.5	1/4	1/4	2/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
3	3	11/2	11/2	0.5	3/8	3/8	2/4	2	1	IV	I6(4)	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
4	4	6	6	0.5	0	0	2/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
4	4	13/2	13/2	0.5	1/8	1/8	2/4	2	1	I(64)		Eb	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
4	4	7	7	0.5	1/4	1/4	2/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
4	4	15/2	15/2	1.5	3/8	3/8	2/4	2	1	vi7		Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
5	5	9	9	0.5	1/4	1/4	2/4	2	1	ii7(4)		Eb	I		ii7(4)		ii		7	4				mm7	0	0	2, 1, 3, 0		2	2
5	5	19/2	19/2	1.0	3/8	3/8	2/4	2	1	ii7		Eb	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
6	6	21/2	21/2	0.5	1/8	1/8	2/4	2	1	V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	11	11	1.0	1/4	1/4	2/4	2	1	V(9)		Eb	I		V(9)		V			9				M	0	0	1, 5, 2	3	1	1
7	7	12	12	1.5	0	0	2/4	2	1	vi7	ii7/V	Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
7	7	27/2	27/2	0.5	3/8	3/8	2/4	2	1	V7/V		Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
8	8	14	14	1.5	0	0	2/4	2	1	V7(1394)		Eb	I		V7(1394)		V		7	1394				Mm7	0	0	1, 0, 2, -1	4, 3	1	1
8	8	31/2	31/2	0.5	3/8	3/8	2/4	2	1	V7(+9)		Eb	I		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
9	9	16	16	1.0	0	0	2/4	2	1	I|PAC}{		Eb	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
9	9	17	17	0.5	1/4	1/4	2/4	2	1	IM2		Eb	I		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
9	9	35/2	35/2	0.5	3/8	3/8	2/4	2	1	vi7		Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
10	10	18	18	0.5	0	0	2/4	2	1	I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
10	10	37/2	37/2	0.5	1/8	1/8	2/4	2	1	vi		Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
