mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	0.5	0	3/8	2/4	2	1	C.vi6{	C.I(6){	C	I		vi6		vi		6				{	m	0	0	0, 4, 3		3	0
2	1	1/2	1/2	0.5	0	0	2/4	2	1	Ger6/IV		C	I		Ger6/IV	Ger	vii	o	65	b3	V/IV			Ger	0	0	-5, -1, -4, 5		5	-5
2	1	1	1	0.5	1/8	1/8	2/4	2	1	IVM7		C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
2	1	3/2	3/2	0.5	1/4	1/4	2/4	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
2	1	2	2	0.5	3/8	3/8	2/4	2	1	vi6	I(6)	C	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
3	2	5/2	5/2	0.25	0	0	2/4	2	1	Ger6(b9)/IV		C	I		Ger6(b9)/IV	Ger	vii	o	65	b9b3	V/IV			Ger	0	0	-5, -1, -4, 5	-7	5	-5
3	2	11/4	11/4	0.25	1/16	1/16	2/4	2	1	Ger6/IV		C	I		Ger6/IV	Ger	vii	o	65	b3	V/IV			Ger	0	0	-5, -1, -4, 5		5	-5
3	2	3	3	0.5	1/8	1/8	2/4	2	1	IVM7		C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
3	2	7/2	7/2	0.5	1/4	1/4	2/4	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
3	2	4	4	0.5	3/8	3/8	2/4	2	1	vi6	I(6)	C	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
4	3	9/2	9/2	0.5	0	0	2/4	2	1	V2/bVI	Ger6(11b9)/IV	C	I		V2/bVI		V		2		bVI			Mm7	0	0	-5, -3, 1, -2		-3	-5
4	3	5	5	0.5	1/8	1/8	2/4	2	1	V7/bVI		C	I		V7/bVI		V		7		bVI			Mm7	0	0	-3, 1, -2, -5		-3	-3
4	3	11/2	11/2	0.5	1/4	1/4	2/4	2	1	IVM7		C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
4	3	6	6	0.5	3/8	3/8	2/4	2	1	vii%43		C	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
5	4	13/2	13/2	0.5	0	0	2/4	2	1	V7(9)		C	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
5	4	7	7	2.5	1/8	1/8	2/4	2	1	I|PAC}		C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
6	5	17/2	17/2	0.0	0	0	2/4	2	1	{		C	I										{		0	0				
6	5	19/2	19/2	0.5	1/4	1/4	2/4	2	1	ii7(42)		C	I		ii7(42)		ii		7	42				mm7	0	0	4, 1, 3, 0		2	4
