mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	4/4	2	1	a.i{		a	i		i		i						{	m	1	1	0, -3, 1		0	0
1	1	2	2	1.0	1/2	1/2	4/4	2	1	v		a	i		v		v							m	1	1	1, -2, 2		1	1
1	1	3	3	1.0	3/4	3/4	4/4	2	1	III		a	i		III		III							M	1	1	-3, 1, -2		-3	-3
2	2	4	4	1.0	0	0	4/4	2	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
2	2	5	5	0.5	1/4	1/4	4/4	2	1	VI		a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
2	2	11/2	11/2	0.5	3/8	3/8	4/4	2	1	iio64		a	i		iio64		ii	o	64					o	1	1	-4, 2, -1		2	-4
2	2	6	6	1.0	1/2	1/2	4/4	2	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
2	2	7	7	1.0	3/4	3/4	4/4	2	1	i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
3	3	8	8	2.0	0	0	4/4	2	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
3	3	10	10	1.0	1/2	1/2	4/4	2	1	v		a	i		v		v							m	1	1	1, -2, 2		1	1
3	3	11	11	1.0	3/4	3/4	4/4	2	1	III		a	i		III		III							M	1	1	-3, 1, -2		-3	-3
4	4	12	12	1.0	0	0	4/4	2	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
4	4	13	13	0.5	1/4	1/4	4/4	2	1	VI		a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
4	4	27/2	27/2	0.5	3/8	3/8	4/4	2	1	iio64		a	i		iio64		ii	o	64					o	1	1	-4, 2, -1		2	-4
4	4	14	14	1.0	1/2	1/2	4/4	2	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
4	4	15	15	1.0	3/4	3/4	4/4	2	1	i|PAC		a	i		i		i					PAC		m	1	1	0, -3, 1		0	0
5	5	16	16	4.0	0	0	4/4	2	1	i(9)		a	i		i(9)		i			9				m	1	1	0, -3, 1	2	0	0
6	6	20	20	4.0	0	0	4/4	2	1	i}		a	i		i		i						}	m	1	1	0, -3, 1		0	0
6	6	47/2	47/2	0.0	7/8	7/8	4/4	2	1	{		a	i										{		1	1				
7	7	24	24	2.0	0	0	4/4	2	1	V[i		a	i	V	i		i							m	1	1	0, -3, 1		0	0
7	7	26	26	1.0	1/2	1/2	4/4	2	1	v64		a	i	V	v64		v		64					m	1	1	2, 1, -2		1	2
7	7	27	27	1.0	3/4	3/4	4/4	2	1	i6		a	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
8	8	28	28	2.0	0	0	4/4	2	1	i		a	i	V	i		i							m	1	1	0, -3, 1		0	0
8	8	30	30	1.0	1/2	1/2	4/4	2	1	v6(13)		a	i	V	v6(13)		v		6	13				m	1	1	-2, 2, 1	-3	1	-2
8	8	31	31	1.0	3/4	3/4	4/4	2	1	i		a	i	V	i		i							m	1	1	0, -3, 1		0	0
9	9	32	32	2.0	0	0	4/4	2	1	v64(13)		a	i	V	v64(13)		v		64	13				m	1	1	2, 1, -2	-3	1	2
9	9	34	34	2.0	1/2	1/2	4/4	2	1	i		a	i	V	i		i							m	1	1	0, -3, 1		0	0
