mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	0.5	0	1/4	3/8	2	1	C.I{		C	I		I		I						{	M	0	0	0, 4, 1		0	0
2	1	1/2	1/2	0.75	0	0	3/8	2	1	IV6(4)		C	I		IV6(4)		IV		6	4				M	0	0	5, 0, -1		-1	5
2	1	5/4	5/4	0.75	3/16	3/16	3/8	2	1	IV6		C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
3	2	2	2	0.75	0	0	3/8	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
3	2	11/4	11/4	0.75	3/16	3/16	3/8	2	1	V2		C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
4	3	7/2	7/2	0.75	0	0	3/8	2	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
4	3	17/4	17/4	0.75	3/16	3/16	3/8	2	1	ii		C	I		ii		ii							m	0	0	2, -1, 3		2	2
5	4	5	5	0.75	0	0	3/8	2	1	V7(94)		C	I		V7(94)		V		7	94				Mm7	0	0	1, 0, 2, -1	3	1	1
5	4	23/4	23/4	0.75	3/16	3/16	3/8	2	1	V2		C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
6	5	13/2	13/2	0.75	0	0	3/8	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
6	5	29/4	29/4	0.75	3/16	3/16	3/8	2	1	I6(13)	vi43	C	I		I6(13)		I		6	13				M	0	0	4, 1, 0	3	0	4
7	6	8	8	0.75	0	0	3/8	2	1	V(964)		C	I		V(964)		V			964				M	0	0	1, 0, 4	3	1	1
7	6	35/4	35/4	0.75	3/16	3/16	3/8	2	1	V43		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
8	7	19/2	19/2	0.75	0	0	3/8	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	7	41/4	41/4	3.25	3/16	3/16	3/8	2	1	I|IAC}		C	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
10	9	27/2	27/2	0.5	1/4	1/4	3/8	2	1	I6{		C	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
11	10	14	14	0.5	0	0	3/8	2	1	ii6(112)		C	I		ii6(112)		ii		6	112				m	0	0	-1, 3, 4	1	2	-1
11	10	29/2	29/2	0.5	1/8	1/8	3/8	2	1	ii6(11)		C	I		ii6(11)		ii		6	11				m	0	0	-1, 3, 2	1	2	-1
11	10	15	15	0.5	1/4	1/4	3/8	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	11	31/2	31/2	0.5	0	0	3/8	2	1	vi7(116)		C	I		vi7(116)		vi		7	116				mm7	0	0	3, 0, -1, 1	2	3	3
12	11	16	16	0.5	1/8	1/8	3/8	2	1	vi7		C	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
12	11	33/2	33/2	0.5	1/4	1/4	3/8	2	1	ii7		C	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
13	12	17	17	0.5	0	0	3/8	2	1	iii(119)		C	I		iii(119)		iii			119				m	0	0	4, 1, 5	3, -1	4	4
13	12	35/2	35/2	0.5	1/8	1/8	3/8	2	1	iii(9)		C	I		iii(9)		iii			9				m	0	0	4, 1, 5	-1	4	4
13	12	18	18	0.5	1/4	1/4	3/8	2	1	IVM7		C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
14	13	37/2	37/2	0.5	0	0	3/8	2	1	V7(6)		C	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
14	13	19	19	0.5	1/8	1/8	3/8	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	13	39/2	39/2	0.5	1/4	1/4	3/8	2	1	IM7		C	I		IM7		I	M	7					MM7	0	0	0, 4, 1, 5		0	0
15	14	20	20	0.5	0	0	3/8	2	1	ii(119)		C	I		ii(119)		ii			119				m	0	0	2, -1, 3	1, 4	2	2
15	14	41/2	41/2	0.5	1/8	1/8	3/8	2	1	ii(9)		C	I		ii(9)		ii			9				m	0	0	2, -1, 3	4	2	2
